candidate_index,retention_floor,retention_ceiling,bias,surprise_weight,entropy_weight,disagreement_weight,fast_retention,slow_retention,evidence_weight_floor,epsilon,natural_accuracy,natural_accuracy_loss,hidden_accuracy,post_switch_accuracy,reachability_auc,reachability_recall,false_alarms_per_1000,median_delay,mean_retention,eligible,selected
10,0.0,0.93,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7574849267766243,-0.004198552332955852,0.7508503401360545,0.7616120218579234,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.46515800390101136,True,False
11,0.0,0.93,-0.0,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7573786342596175,-0.004092259815949073,0.7502834467120182,0.7609289617486339,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.4650490220351648,True,False
12,0.0,0.93,-0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7590254430806118,-0.005739068636943401,0.7440476190476191,0.7411202185792352,0.5455228428034711,0.5573770491803278,37.289787960029244,1.0,0.5190964664646074,True,False
13,0.0,0.93,-0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7621629163935237,-0.008876541949855321,0.7485827664399093,0.7540983606557377,0.8272433539097696,0.319672131147541,6.255585344057194,0.0,0.5225428810045207,True,False
14,0.0,0.93,-0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7610259801375399,-0.007739605693871443,0.747732426303855,0.7506830601092896,0.7742938928473904,0.6147540983606558,20.797790234787552,1.0,0.52115212767179,True,False
15,0.0,0.93,-0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7593111275298301,-0.006024753086161683,0.7468820861678005,0.7486338797814208,0.7342357551112648,0.6639344262295082,27.297099683158663,1.0,0.5212531654113302,True,False
16,0.0,0.93,-0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7627124880740478,-0.009426113630379374,0.742063492063492,0.7322404371584699,0.5455228428034711,0.36885245901639346,26.728410106426193,2.0,0.5724939178451233,True,False
17,0.0,0.93,-0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7670472925235087,-0.013760918079840256,0.7485827664399093,0.7506830601092896,0.8272433539097696,0.639344262295082,3.493378828499472,1.0,0.5753873667532686,True,False
18,0.0,0.93,-0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7647395879003329,-0.011453213456664502,0.7454648526077098,0.7418032786885246,0.7742938928473904,0.7295081967213115,9.667722804452026,2.0,0.5755714919252305,True,False
19,0.0,0.93,-0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7644076568823118,-0.01112128243864341,0.7426303854875284,0.7363387978142077,0.7342357551112648,0.639344262295082,11.779998375172639,2.0,0.5758742989387713,True,False
20,0.0,0.93,1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7470784767359427,0.006207897707725674,0.7429138321995465,0.7636612021857924,0.5455228428034711,0.27049180327868855,18.766756032171582,1.0,0.2781318222281803,True,False
21,0.0,0.93,1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.752223797887211,0.001062576556457362,0.7409297052154195,0.7581967213114754,0.8272433539097696,0.0,0.0,,0.2885811036396973,False,False
22,0.0,0.93,1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7496979727423383,0.003588401701330124,0.7423469387755102,0.7609289617486339,0.7742938928473904,0.00819672131147541,8.04289544235925,0.0,0.26984534089714646,False,False
23,0.0,0.93,1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7478857724523863,0.005400601991282117,0.7423469387755101,0.7609289617486339,0.7342357551112648,0.0,7.636688601836055,,0.26783402849711296,False,False
24,0.0,0.93,0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7507865490110525,0.002499825432615954,0.7443310657596373,0.7575136612021859,0.5455228428034711,0.48360655737704916,33.715167763425136,2.0,0.3662456488724779,True,False
25,0.0,0.93,0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7564092366826123,-0.0031228622389438687,0.7446145124716553,0.7595628415300547,0.8272433539097696,0.12295081967213115,31.359168088390607,0.0,0.3836117946076268,True,False
26,0.0,0.93,0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7530693423339461,0.0002170321097223482,0.7460317460317459,0.7629781420765028,0.7742938928473904,0.09016393442622951,28.434478836623608,0.0,0.36372570976205554,False,False
27,0.0,0.93,0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7521301030018496,0.0011562714418188458,0.7446145124716552,0.7622950819672131,0.7342357551112648,0.10655737704918032,24.04744495897311,0.0,0.36210983577419636,True,False
28,0.0,0.93,-0.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7540813690084152,-0.0007949945647467427,0.742063492063492,0.7445355191256832,0.5455228428034711,0.5819672131147541,43.13916646356325,2.0,0.46211165924116254,True,False
29,0.0,0.93,-0.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7617076075243779,-0.008421233080709523,0.7480158730158729,0.7595628415300546,0.8272433539097696,0.19672131147540983,14.623446258835,0.0,0.48215222044516415,True,False
30,0.0,0.93,-0.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.758171734110685,-0.004885359667016531,0.7463151927437641,0.7575136612021859,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.466131176195492,True,False
31,0.0,0.93,-0.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7565134992679263,-0.00322712482425791,0.7446145124716554,0.7547814207650274,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.4653233828493998,True,False
32,0.0,0.93,-0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7597271860784125,-0.006440811634744081,0.7378117913832201,0.7240437158469943,0.5455228428034711,0.5573770491803278,37.289787960029244,1.0,0.5585212522606926,True,False
33,0.0,0.93,-0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7676818506640244,-0.014395476220355974,0.7468820861678004,0.7513661202185793,0.8272433539097696,0.319672131147541,6.255585344057194,0.0,0.5755109946274529,True,False
34,0.0,0.93,-0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7635324054459752,-0.01024603100230681,0.7468820861678004,0.7486338797814207,0.7742938928473904,0.6147540983606558,20.797790234787552,1.0,0.5680948963809992,True,False
35,0.0,0.93,-0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7618692341057938,-0.008582859662125353,0.7440476190476191,0.7411202185792349,0.7342357551112648,0.6639344262295082,27.297099683158663,1.0,0.5684202366509581,True,False
36,0.0,0.93,-1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7648570752173766,-0.011570700773708142,0.7310090702947846,0.6974043715846995,0.5455228428034711,0.36885245901639346,26.728410106426193,2.0,0.6481065993906189,True,False
37,0.0,0.93,-1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7733270951144015,-0.020040720670733037,0.746031746031746,0.7452185792349728,0.8272433539097696,0.639344262295082,3.493378828499472,1.0,0.6578705213331484,True,False
38,0.0,0.93,-1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7686000222012384,-0.015313647757569937,0.7423469387755101,0.730191256830601,0.7742938928473904,0.7295081967213115,9.667722804452026,2.0,0.6609644715758095,True,False
39,0.0,0.93,-1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7681083830504513,-0.014822008606782844,0.7389455782312925,0.7226775956284153,0.7342357551112648,0.639344262295082,11.779998375172639,2.0,0.662424622297954,True,False
40,0.0,0.93,2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7408892792906313,0.012397095153037108,0.7375283446712018,0.7568306010928961,0.5455228428034711,0.27049180327868855,18.766756032171582,1.0,0.19802930898050478,False,False
41,0.0,0.93,2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7479668697061026,0.005319504737565817,0.7355442176870748,0.7554644808743168,0.8272433539097696,0.0,0.0,,0.20549728405171416,False,False
42,0.0,0.93,2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7428036634653538,0.010482710978314658,0.7358276643990929,0.7554644808743168,0.7742938928473904,0.00819672131147541,8.04289544235925,0.0,0.17278721890751514,False,False
43,0.0,0.93,2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7406302404899257,0.012656133953742765,0.7358276643990929,0.7554644808743168,0.7342357551112648,0.0,7.636688601836055,,0.16953498528804567,False,False
44,0.0,0.93,1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7450507138764129,0.008235660567255554,0.7363945578231292,0.75,0.5455228428034711,0.48360655737704916,33.715167763425136,2.0,0.31660879046008145,True,False
45,0.0,0.93,1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7536634803967558,-0.0003771059530873755,0.7397959183673469,0.7568306010928961,0.8272433539097696,0.12295081967213115,31.359168088390607,0.0,0.3671058137024004,True,False
46,0.0,0.93,1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7477794799353794,0.005506894508289006,0.7380952380952381,0.7561475409836066,0.7742938928473904,0.09016393442622951,28.434478836623608,0.0,0.3069976507456496,False,False
47,0.0,0.93,1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7459021728810674,0.0073842015626010005,0.7366780045351473,0.7534153005464481,0.7342357551112648,0.10655737704918032,24.04744495897311,0.0,0.3024973029651129,True,False
48,0.0,0.93,-0.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7511336188047176,0.0021527556389507874,0.731859410430839,0.726775956284153,0.5455228428034711,0.5819672131147541,43.13916646356325,2.0,0.4586549390598171,True,False
49,0.0,0.93,-0.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7635040132211596,-0.010217638777491156,0.7417800453514739,0.7540983606557377,0.8272433539097696,0.19672131147540983,14.623446258835,0.0,0.5286888107372206,True,False
50,0.0,0.93,-0.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7569583531353993,-0.0036719786917308594,0.7420634920634921,0.7547814207650273,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.47098771905026565,True,False
51,0.0,0.93,-0.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7546176272827686,-0.0013312528391001832,0.7409297052154195,0.7527322404371585,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.4665688301868836,True,False
52,0.0,0.93,-1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.760118500011393,-0.006832125567724612,0.7227891156462585,0.6885245901639344,0.5455228428034711,0.5573770491803278,37.289787960029244,1.0,0.6021021114258297,True,False
53,0.0,0.93,-1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7742028857593126,-0.020916511315644204,0.7440476190476191,0.7479508196721312,0.8272433539097696,0.319672131147541,6.255585344057194,0.0,0.6498084583528319,True,False
54,0.0,0.93,-1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.766083881689494,-0.012797507245825623,0.7429138321995465,0.7424863387978141,0.7742938928473904,0.6147540983606558,20.797790234787552,1.0,0.6295297708601157,True,False
55,0.0,0.93,-1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7632607690136245,-0.00997439456995608,0.7352607709750567,0.726775956284153,0.7342357551112648,0.6639344262295082,27.297099683158663,1.0,0.629261883032671,True,False
56,0.0,0.93,-2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7688389981322621,-0.01555262368859367,0.701530612244898,0.6236338797814208,0.5455228428034711,0.36885245901639346,26.728410106426193,2.0,0.7250003535176541,True,False
57,0.0,0.93,-2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7813336962131078,-0.02804732176943936,0.7409297052154195,0.7260928961748635,0.8272433539097696,0.639344262295082,3.493378828499472,1.0,0.7330634491211573,True,False
58,0.0,0.93,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7760691580901686,-0.022782783646500215,0.7327097505668934,0.6987704918032787,0.7742938928473904,0.7295081967213115,9.667722804452026,2.0,0.7550138365151939,True,False
59,0.0,0.93,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7743633671014881,-0.021076992657819704,0.7259070294784581,0.6851092896174863,0.7342357551112648,0.639344262295082,11.779998375172639,2.0,0.7600649760224969,True,False
60,0.0,0.93,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7375942112634204,0.01569216318024802,0.7346938775510204,0.7527322404371585,0.5455228428034711,0.27049180327868855,18.766756032171582,1.0,0.14980128378488644,False,False
61,0.0,0.93,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.742253635949474,0.011032738494194394,0.7346938775510204,0.7554644808743168,0.8272433539097696,0.0,0.0,,0.11383001129421608,False,False
62,0.0,0.93,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7373422586305154,0.015944115813153026,0.7344104308390024,0.7554644808743168,0.7742938928473904,0.00819672131147541,8.04289544235925,0.0,0.10324991890378178,False,False
63,0.0,0.93,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.737109989797056,0.01617638464661242,0.7344104308390024,0.7554644808743168,0.7342357551112648,0.0,7.636688601836055,,0.10294645139668282,False,False
64,0.0,0.93,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7413538169575499,0.011932557486118545,0.731859410430839,0.7383879781420765,0.5455228428034711,0.48360655737704916,33.715167763425136,2.0,0.2827884311279145,False,False
65,0.0,0.93,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7525429066599592,0.0007434677837092618,0.7372448979591837,0.7554644808743168,0.8272433539097696,0.12295081967213115,31.359168088390607,0.0,0.37675413020777526,True,False
66,0.0,0.93,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7441843473178421,0.009102027125826306,0.7346938775510204,0.7547814207650273,0.7742938928473904,0.09016393442622951,28.434478836623608,0.0,0.2616397731116102,False,False
67,0.0,0.93,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7406696080888171,0.012616766354851316,0.733843537414966,0.7534153005464481,0.7342357551112648,0.10655737704918032,24.04744495897311,0.0,0.2564050193149385,False,False
68,0.0,0.93,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7486011633274001,0.004685211116268295,0.7233560090702948,0.7090163934426229,0.5455228428034711,0.5819672131147541,43.13916646356325,2.0,0.4572622580041171,True,False
69,0.0,0.93,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.766404305227028,-0.013117930783359544,0.7383786848072562,0.7513661202185792,0.8272433539097696,0.19672131147540983,14.623446258835,0.0,0.6005071690214309,True,False
70,0.0,0.93,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7561674199381428,-0.0028810454944744324,0.7366780045351473,0.7479508196721312,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.48246714192253237,True,False
71,0.0,0.93,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.751246997489525,0.002039376954143468,0.7332766439909296,0.7438524590163935,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.4695955281523883,True,False
72,0.0,0.93,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.760005429313433,-0.00671905486976454,0.7049319727891157,0.6530054644808745,0.5455228428034711,0.5573770491803278,37.289787960029244,1.0,0.6316033466401068,True,False
73,0.0,0.93,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7800276153963909,-0.026741240952722456,0.7403628117913832,0.7431693989071039,0.8272433539097696,0.319672131147541,6.255585344057194,0.0,0.6988724570126471,True,False
74,0.0,0.93,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7694591593235488,-0.016172784879880386,0.7358276643990929,0.726775956284153,0.7742938928473904,0.6147540983606558,20.797790234787552,1.0,0.6788162751448779,True,False
75,0.0,0.93,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7663117103740948,-0.01302533593042643,0.7273242630385487,0.711065573770492,0.7342357551112648,0.6639344262295082,27.297099683158663,1.0,0.6760797430133612,True,False
76,0.0,0.93,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7696851891228714,-0.01639881467920301,0.6689342403628119,0.5396174863387979,0.5455228428034711,0.36885245901639346,26.728410106426193,2.0,0.7701386651512564,True,False
77,0.0,0.93,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.78792469119696,-0.03463831675329154,0.73781179138322,0.7165300546448088,0.8272433539097696,0.639344262295082,3.493378828499472,1.0,0.7548850070036895,True,False
78,0.0,0.93,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7825332891106958,-0.029246914667027335,0.721371882086168,0.6618852459016393,0.7742938928473904,0.7295081967213115,9.667722804452026,2.0,0.8107269939221544,True,False
79,0.0,0.93,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7779665044843873,-0.024680130040718895,0.7071995464852608,0.6290983606557377,0.7342357551112648,0.639344262295082,11.779998375172639,2.0,0.823274190874094,True,False
80,0.0,0.97,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7534079036844121,-0.00012152924074371185,0.7468820861678005,0.7595628415300547,0.5455228428034711,0.27049180327868855,18.766756032171582,1.0,0.3716944415179625,True,False
81,0.0,0.97,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7561955327799986,-0.0029091583363302087,0.7480158730158731,0.7629781420765028,0.8272433539097696,0.0,0.0,,0.3748409471454732,False,False
82,0.0,0.97,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7553479389577807,-0.002061564514112324,0.7482993197278912,0.764344262295082,0.7742938928473904,0.00819672131147541,8.04289544235925,0.0,0.3699295060950308,False,False
83,0.0,0.97,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7543448525380276,-0.0010584780943592165,0.7482993197278912,0.7650273224043715,0.7342357551112648,0.0,7.636688601836055,,0.36943744600295453,False,False
84,0.0,0.97,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7551138114573575,-0.0018274370136890372,0.7474489795918368,0.7547814207650274,0.5455228428034711,0.48360655737704916,33.715167763425136,2.0,0.42720922132156164,True,False
85,0.0,0.97,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7579025594215439,-0.004616184977875526,0.7508503401360545,0.7657103825136611,0.8272433539097696,0.12295081967213115,31.359168088390607,0.0,0.4308729553856937,True,False
86,0.0,0.97,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7564263987818495,-0.0031400243381810578,0.75,0.7629781420765028,0.7742938928473904,0.09016393442622951,28.434478836623608,0.0,0.4267429615635964,False,False
87,0.0,0.97,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7560919865768284,-0.002805612133159996,0.7494331065759637,0.7616120218579235,0.7342357551112648,0.10655737704918032,24.04744495897311,0.0,0.4264238446566494,True,False
88,0.0,0.97,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7573958368720634,-0.004109462428394939,0.7446145124716554,0.7459016393442623,0.5455228428034711,0.5819672131147541,43.13916646356325,2.0,0.4842845680699794,True,False
89,0.0,0.97,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7605815821054224,-0.007295207661753955,0.7525510204081632,0.7636612021857923,0.8272433539097696,0.19672131147540983,14.623446258835,0.0,0.48810928339346665,True,True
90,0.0,0.97,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7582289743956719,-0.0049425999520035235,0.7511337868480725,0.7595628415300546,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.4851647997677215,True,False
91,0.0,0.97,-0.0,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7579100968446515,-0.004623722400983077,0.7491496598639455,0.7554644808743168,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.4850511305097955,True,False
92,0.0,0.97,-0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7608324158697275,-0.00754604142605908,0.7431972789115645,0.7370218579234972,0.5455228428034711,0.5573770491803278,37.289787960029244,1.0,0.5414231962050206,True,False
93,0.0,0.97,-0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7647407067689331,-0.011454332325264716,0.7485827664399093,0.7527322404371586,0.8272433539097696,0.319672131147541,6.255585344057194,0.0,0.545017843628371,True,False
94,0.0,0.97,-0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7626203678926419,-0.009333993448973454,0.7468820861678005,0.7486338797814208,0.7742938928473904,0.6147540983606558,20.797790234787552,1.0,0.5435672729479959,True,False
95,0.0,0.97,-0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7615574427225739,-0.008271068278905447,0.7457482993197279,0.7452185792349728,0.7342357551112648,0.6639344262295082,27.297099683158663,1.0,0.5436726563967637,True,False
96,0.0,0.97,-0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7635628282101022,-0.010276453766433824,0.7406462585034013,0.7260928961748633,0.5455228428034711,0.36885245901639346,26.728410106426193,2.0,0.5971173121610426,True,False
97,0.0,0.97,-0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7684235837807523,-0.015137209337083846,0.7482993197278912,0.75,0.8272433539097696,0.639344262295082,3.493378828499472,1.0,0.600135210484592,True,False
98,0.0,0.97,-0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7664525818410787,-0.013166207397410257,0.7440476190476191,0.7363387978142077,0.7742938928473904,0.7295081967213115,9.667722804452026,2.0,0.6003272550187886,True,False
99,0.0,0.97,-0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7651896692686423,-0.011903294824973876,0.7429138321995465,0.7349726775956286,0.7342357551112648,0.639344262295082,11.779998375172639,2.0,0.6006430859899012,True,False
100,0.0,0.97,1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7473799609659983,0.005906413477670069,0.7423469387755102,0.7616120218579236,0.5455228428034711,0.27049180327868855,18.766756032171582,1.0,0.29009448124874715,True,False
101,0.0,0.97,1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7528855766426615,0.00040079780100688023,0.7414965986394558,0.7581967213114754,0.8272433539097696,0.0,0.0,,0.300993194118824,False,False
102,0.0,0.97,1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7502562052946186,0.003030169149049855,0.7426303854875282,0.7609289617486339,0.7742938928473904,0.00819672131147541,8.04289544235925,0.0,0.2814515921185291,False,False
103,0.0,0.97,1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.74831617002125,0.004970204422418467,0.7423469387755101,0.7609289617486339,0.7342357551112648,0.0,7.636688601836055,,0.2793537716582791,False,False
104,0.0,0.97,0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7510062202128666,0.0022801542308018563,0.7437641723356009,0.7554644808743171,0.5455228428034711,0.48360655737704916,33.715167763425136,2.0,0.3819981498992511,True,False
105,0.0,0.97,0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7567237743796688,-0.0034373999360003404,0.7446145124716553,0.7595628415300547,0.8272433539097696,0.12295081967213115,31.359168088390607,0.0,0.4001112266337612,True,False
106,0.0,0.97,0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7541322675040141,-0.0008458930603456594,0.7465986394557823,0.7636612021857924,0.7742938928473904,0.09016393442622951,28.434478836623608,0.0,0.37936982631096117,False,False
107,0.0,0.97,0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7525552730698768,0.0007311013737916205,0.7440476190476191,0.760928961748634,0.7342357551112648,0.10655737704918032,24.04744495897311,0.0,0.3776844523666349,True,False
108,0.0,0.97,-0.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7551566078471199,-0.0018702334034514934,0.7383786848072562,0.7363387978142076,0.5455228428034711,0.5819672131147541,43.13916646356325,2.0,0.4819874295311049,True,False
109,0.0,0.97,-0.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7628965090108986,-0.009610134567230144,0.748015873015873,0.7581967213114754,0.8272433539097696,0.19672131147540983,14.623446258835,0.0,0.5028899503567841,True,False
110,0.0,0.97,-0.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7586830570609178,-0.005396682617249349,0.7463151927437642,0.7561475409836066,0.7742938928473904,0.19672131147540983,34.44634007636689,0.0,0.486179828935083,True,False
111,0.0,0.97,-0.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7571583405377675,-0.003871966094099122,0.7443310657596371,0.7527322404371586,0.7342357551112648,0.319672131147541,33.79640913152978,0.0,0.48533729178915896,True,False
