seed,selection_family,candidate,selection_nll,data_split,fit_tape_digest,uses_true_parameters,selected,candidate_q,candidate_r,candidate_q_rate,candidate_r_rate,candidate_decay,candidate_prior_mass,candidate_q_fraction,candidate_switch
41001,selected_fixed_jump,q=0.0025:r=0.01,1.2440135864387334,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.0025,0.01,,,,,,
41001,selected_fixed_jump,q=0.0025:r=0.02,0.7243985440602292,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.0025,0.02,,,,,,
41001,selected_fixed_jump,q=0.0025:r=0.02875,0.5721674073423181,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.0025,0.02875,,,,,,
41001,selected_fixed_jump,q=0.0025:r=0.055,0.4506959437132214,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.0025,0.055,,,,,,
41001,selected_fixed_jump,q=0.01:r=0.01,0.6075249563555599,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.01,0.01,,,,,,
41001,selected_fixed_jump,q=0.01:r=0.02,0.3304441492463752,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.01,0.02,,,,,,
41001,selected_fixed_jump,q=0.01:r=0.02875,0.2556339763936607,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.01,0.02875,,,,,,
41001,selected_fixed_jump,q=0.01:r=0.055,0.23011636510899047,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.01,0.055,,,,,,
41001,selected_fixed_jump,q=0.02:r=0.01,0.3532554348188395,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.02,0.01,,,,,,
41001,selected_fixed_jump,q=0.02:r=0.02,0.20931296864125373,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.02,0.02,,,,,,
41001,selected_fixed_jump,q=0.02:r=0.02875,0.17534171786030692,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.02,0.02875,,,,,,
41001,selected_fixed_jump,q=0.02:r=0.055,0.19081836862963297,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.02,0.055,,,,,,
41001,selected_fixed_jump,q=0.04:r=0.01,0.20790564900170053,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.04,0.01,,,,,,
41001,selected_fixed_jump,q=0.04:r=0.02,0.16285088949694487,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.04,0.02,,,,,,
41001,selected_fixed_jump,q=0.04:r=0.02875,0.1601758245504951,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,True,0.04,0.02875,,,,,,
41001,selected_fixed_jump,q=0.04:r=0.055,0.20468441164315943,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.04,0.055,,,,,,
41001,selected_fixed_jump,q=0.08:r=0.01,0.1929038465396909,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.08,0.01,,,,,,
41001,selected_fixed_jump,q=0.08:r=0.02,0.19997149553733845,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.08,0.02,,,,,,
41001,selected_fixed_jump,q=0.08:r=0.02875,0.21513796657248369,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.08,0.02875,,,,,,
41001,selected_fixed_jump,q=0.08:r=0.055,0.2736239260463498,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,0.08,0.055,,,,,,
41001,current_online_em,beta_q=0.02:beta_r=0.02,0.14252715691148773,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.02,0.02,,,,
41001,current_online_em,beta_q=0.02:beta_r=0.1,0.142204009915797,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.02,0.1,,,,
41001,current_online_em,beta_q=0.02:beta_r=0.2,0.14918815068428648,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.02,0.2,,,,
41001,current_online_em,beta_q=0.02:beta_r=0.5,0.16843562959619976,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.02,0.5,,,,
41001,current_online_em,beta_q=0.1:beta_r=0.02,0.13780148138217185,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.1,0.02,,,,
41001,current_online_em,beta_q=0.1:beta_r=0.1,0.1358534674954941,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,True,,,0.1,0.1,,,,
41001,current_online_em,beta_q=0.1:beta_r=0.2,0.1427255684741074,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.1,0.2,,,,
41001,current_online_em,beta_q=0.1:beta_r=0.5,0.16474374953345527,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.1,0.5,,,,
41001,current_online_em,beta_q=0.2:beta_r=0.02,0.15582345069551645,fit,488ecaa4c78ea68c595c107582099fb2bf215b72ce00b27fc564a5624bbe48d3,False,False,,,0.2,0.02,,,,
