seed,method,sequence_id,block_id,block_within_sequence,regime,pair_id,q_dominant,transition_eligible,n_steps,mean_nll,latent_mse,late_nll,mean_q_estimate,mean_r_estimate,true_q,true_r,q_bias,r_bias,q_log_error,r_log_error,q_absolute_log_error,r_absolute_log_error,true_increment_variance,true_gamma0,true_gamma1,mean_implied_gamma0_estimate,mean_implied_gamma1_estimate,implied_gamma0_bias,implied_gamma1_bias,direct_covariance_diagnostic,mean_direct_gamma0_estimate,mean_direct_gamma1_estimate,direct_gamma0_absolute_error,direct_gamma1_absolute_error,q_clipping_fraction,r_clipping_fraction,any_clipping_fraction,parameter_saturation_fraction,invalid_rows,parameter_update_l1,parameter_update_l2,parameter_update_squared_sum,parameter_update_count,generator_hazard,filter_hazard_floor,test_tape_digest,transition_nll_1,transition_nll_4,transition_nll_8,transition_nll_16
41001,selected_fixed_jump,0,0,0,m06_q_dominant,m06,True,False,256,0.05352532507799139,0.011382567390947798,0.279933724354048,0.04,0.02875,0.04,0.01,0.0,0.018750000000000003,0.0,1.0560526742493135,0.0,1.0560526742493135,0.06,0.06,-0.01,0.09749999999999999,-0.02875,0.03749999999999999,-0.018750000000000003,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,current_online_em,0,0,0,m06_q_dominant,m06,True,False,256,0.0452941029587557,0.012960421885956596,0.4073354841862061,0.02274672679254671,0.022746717222952385,0.04,0.01,-0.01725327320745329,0.012746717222952385,-0.5644581963189954,0.821835744098768,0.5644581963189954,0.821835744098768,0.06,0.06,-0.01,0.06824016123845147,-0.022746717222952385,0.008240161238451477,-0.012746717222952385,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.4001791941333058,0.0239599103490252,0.0005740773039333248,255,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,h_plus_total_variance,0,0,0,m06_q_dominant,m06,True,False,256,0.022742520913202575,0.010267877905998576,0.4312123481637621,0.029749759122843913,0.014874879561421956,0.04,0.01,-0.010250240877156088,0.004874879561421956,-0.2960584188662052,0.3970887616937402,0.2960584188662052,0.3970887616937402,0.06,0.06,-0.01,0.059499518245687825,-0.014874879561421956,-0.0005004817543121723,-0.004874879561421956,lag0_only,0.059486134995094586,,0.0005138650049054116,,0.0,0.0,0.0,0.0,0,0.25864774052734263,0.016166670006304926,0.00026136121909275934,254,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,autocov_factorized,0,0,0,m06_q_dominant,m06,True,False,256,0.0163340371370803,0.010452968788622587,0.25983600127676737,0.030513357460036132,0.015128123580869415,0.04,0.01,-0.009486642539963869,0.005128123580869415,-0.27071491686308535,0.41397040734443813,0.27071491686308535,0.41397040734443813,0.06,0.06,-0.01,0.06076960462177496,-0.015128123580869415,0.000769604621774965,-0.005128123580869415,lag0_and_lag1,0.06075966104102676,-0.015063643179505329,0.0007596610410267601,0.005063643179505329,0.0,0.0,0.0,0.0,0,0.44970793382456664,0.03530727212070557,0.0012466034646055528,254,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,generator_supported_seen_regime_imm,0,0,0,m06_q_dominant,m06,True,False,256,0.010635788809197976,0.00930208460545057,0.2751776624734627,0.0387359025805857,0.012689968899662347,0.04,0.01,-0.0012640974194143006,0.0026899688996623473,-0.032112568879427705,0.23822673795401794,0.032112568879427705,0.23822673795401794,0.06,0.06,-0.01,0.06411584037991039,-0.012689968899662347,0.00411584037991039,-0.0026899688996623473,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.29373672141146184,0.029345653565184034,0.0008611673831677984,255,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,dynamic_qr_oracle,0,0,0,m06_q_dominant,m06,True,False,256,0.0019342572817416526,0.009383862894038248,0.2741926377953379,0.04,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,-0.01,0.060000000000000026,-0.01,2.7755575615628914e-17,0.0,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,,,,
41001,selected_fixed_jump,0,1,1,m06_r_dominant,m06,False,True,256,-0.09605264366871562,0.011686964946129946,-0.2157978585334448,0.04,0.02875,0.0025,0.02875,0.0375,0.0,2.772588722239781,0.0,2.772588722239781,0.0,0.060000000000000005,0.060000000000000005,-0.02875,0.09749999999999999,-0.02875,0.037499999999999985,0.0,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,-0.0627979279122066,-0.18873183051178571,-0.11149978573411613,-0.07874920862202954
41001,current_online_em,0,1,1,m06_r_dominant,m06,False,True,256,-0.2659156386131042,0.010531747220133777,-0.6440863332325811,0.015146703677712755,0.015146699647276293,0.0025,0.02875,0.012646703677712754,-0.013603300352723708,1.8014921973786109,-0.6408551040839354,1.8014921973786109,0.6408551040839354,0.060000000000000005,0.060000000000000005,-0.02875,0.04544010297226535,-0.015146699647276293,-0.014559897027734657,0.013603300352723708,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.26416279556432987,0.015668971119025966,0.00024551665592886985,256,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,-0.014137170785105112,-0.24259750702897992,-0.1685022810949506,-0.1435964878897157
41001,h_plus_total_variance,0,1,1,m06_r_dominant,m06,False,True,256,-0.22761282157976714,0.013079851359721015,-0.571056581878628,0.02503690605232018,0.01251845302616009,0.0025,0.02875,0.022536906052320182,-0.01623154697383991,2.3040602465126954,-0.8314339694164543,2.3040602465126954,0.8314339694164543,0.060000000000000005,0.060000000000000005,-0.02875,0.05007381210464036,-0.01251845302616009,-0.009926187895359644,0.01623154697383991,lag0_only,0.049978043833370074,,0.01002195616662993,,0.0,0.0,0.0,0.0,0,0.1668127043334206,0.010906299924644921,0.0001189473780463098,256,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,-0.2568549109879471,-0.395282678357101,-0.247456142336974,-0.1871980005399084
41001,autocov_factorized,0,1,1,m06_r_dominant,m06,False,True,256,-0.22383457926092432,0.013434816898205996,-0.5275048601786627,0.025849377006562438,0.014087636544487327,0.0025,0.02875,0.02334937700656244,-0.014662363455512674,2.3359957684634605,-0.7133401953255145,2.3359957684634605,0.7133401953255145,0.060000000000000005,0.060000000000000005,-0.02875,0.05402465009553709,-0.014087636544487327,-0.005975349904462912,0.014662363455512674,lag0_and_lag1,0.05397575809200775,-0.014138337337794918,0.006024241907992257,0.014611662662205083,0.0,0.0,0.0,0.0,0,0.13960928691604918,0.009150760910836303,8.373642524728964e-05,256,0.0,0.0001,e5e3069828f4ae58335af49899a2e95e4a52ab02c188a631bd5bd413f5c8f164,-0.40941618299750343,-0.3887068028758538,-0.22366463343996543,-0.15662445604089859
