candidate_index,retention_floor,retention_ceiling,bias,surprise_weight,entropy_weight,disagreement_weight,fast_retention,slow_retention,evidence_weight_floor,epsilon,natural_accuracy,natural_accuracy_loss,hidden_accuracy,post_switch_accuracy,reachability_auc,reachability_recall,false_alarms_per_1000,median_delay,mean_retention,eligible,selected
37,0.0,0.93,-1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7733341812822019,-0.013623078947635148,0.7304421768707483,0.7042349726775957,0.8230430975226222,0.6557377049180327,3.412137460394833,1.0,0.6584047264331649,True,False
38,0.0,0.93,-1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7683874371672247,-0.00867633483265795,0.7239229024943311,0.6871584699453552,0.7462883723182592,0.7049180327868853,9.505240068242749,2.0,0.6617529423151806,True,False
39,0.0,0.93,-1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7680020905334445,-0.008290988198877747,0.7225056689342404,0.6816939890710382,0.698532566951885,0.5737704918032787,10.15517101307986,3.0,0.6632012171844953,True,False
40,0.0,0.93,2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7407829867736244,0.018928115560942316,0.7230725623582767,0.7096994535519126,0.49346858450350883,0.28688524590163933,19.091721504590137,5.0,0.19780567484797532,False,False
41,0.0,0.93,2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7479668697061026,0.011744232628464135,0.7233560090702948,0.7117486338797814,0.8230430975226222,0.0,0.0,,0.20456694359901034,False,False
42,0.0,0.93,2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7425970457305404,0.017114056604026318,0.7233560090702948,0.7117486338797814,0.7462883723182592,0.0,7.149240393208221,,0.1701027432054662,False,False
43,0.0,0.93,2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7406302404899257,0.019080861844641084,0.7230725623582767,0.7117486338797814,0.698532566951885,0.00819672131147541,6.6617921845803885,0.0,0.16704226628355615,False,False
44,0.0,0.93,1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7450507138764129,0.014660388458153872,0.7233560090702947,0.7049180327868851,0.49346858450350883,0.5081967213114754,32.74027134616947,2.5,0.31675699368627347,False,False
45,0.0,0.93,1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7534115277638508,0.006299574570715949,0.7261904761904762,0.712431693989071,0.8230430975226222,0.10655737704918032,31.92785766512308,0.0,0.36638527848119773,True,False
46,0.0,0.93,1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7478857724523863,0.011825329882180435,0.7261904761904762,0.7131147540983607,0.7462883723182592,0.05737704918032787,26.647168738321554,0.0,0.30435723149981064,False,False
47,0.0,0.93,1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7457958803640606,0.013915221970506098,0.7250566893424036,0.7117486338797814,0.698532566951885,0.07377049180327869,23.96620359086847,0.0,0.3004432172268397,False,False
48,0.0,0.93,-0.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7511336188047176,0.008577483529849106,0.7188208616780045,0.6878415300546448,0.49346858450350883,0.6311475409836066,44.03282151271427,2.0,0.45918555785351933,True,False
49,0.0,0.93,-0.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7633977207041528,-0.003686618369586059,0.7270408163265306,0.7103825136612022,0.8230430975226222,0.23770491803278687,15.435859939881388,0.0,0.5290575421650359,True,False
50,0.0,0.93,-0.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7568520606183924,0.0028590417161743487,0.7281746031746031,0.7117486338797814,0.7462883723182592,0.2540983606557377,35.989926070355025,0.0,0.47014322861985747,True,False
51,0.0,0.93,-0.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7545113347657618,0.005199767568804914,0.7264739229024944,0.7090163934426228,0.698532566951885,0.3524590163934426,35.50247786172719,0.0,0.4667167796518859,True,False
52,0.0,0.93,-1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7599059149773795,-0.00019481264281273614,0.7091836734693877,0.6557377049180327,0.49346858450350883,0.5081967213114754,37.12730522381997,2.5,0.602626131814051,True,False
53,0.0,0.93,-1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7743162644441199,-0.014605162109553205,0.7267573696145124,0.7042349726775956,0.8230430975226222,0.3442622950819672,5.7681371354293605,0.0,0.65138797555033,True,False
54,0.0,0.93,-1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7658712966554805,-0.006160194320913748,0.7244897959183674,0.6946721311475409,0.7462883723182592,0.7131147540983607,20.635307498578275,1.0,0.6310837561980618,True,False
55,0.0,0.93,-1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7631544764966177,-0.003443374162050983,0.7174036281179139,0.6837431693989071,0.698532566951885,0.7295081967213115,27.540823787472583,1.0,0.6315890859514304,True,False
56,0.0,0.93,-2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7690712669657214,-0.009360164631154633,0.6882086167800453,0.5949453551912568,0.49346858450350883,0.3360655737704918,26.647168738321554,1.0,0.7251540971391036,True,False
57,0.0,0.93,-2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7809085261450806,-0.021197423810513816,0.7242063492063493,0.6926229508196722,0.8230430975226222,0.6557377049180327,3.412137460394833,1.0,0.7350090602011851,True,False
58,0.0,0.93,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7759628655731619,-0.01625176323859512,0.7125850340136054,0.6605191256830601,0.7462883723182592,0.7049180327868853,9.505240068242749,2.0,0.7578104713186233,True,False
59,0.0,0.93,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7745067367389054,-0.01479563440433862,0.7066326530612245,0.6461748633879782,0.698532566951885,0.5737704918032787,10.15517101307986,3.0,0.762712002161702,True,False
60,0.0,0.93,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7375942112634204,0.02211689107114634,0.7210884353741497,0.706967213114754,0.49346858450350883,0.28688524590163933,19.091721504590137,5.0,0.14873892030688107,False,False
61,0.0,0.93,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7419347583984536,0.01777634393611316,0.7222222222222222,0.7117486338797814,0.8230430975226222,0.0,0.0,,0.11224731036249667,False,False
62,0.0,0.93,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7373422586305154,0.022368843704051344,0.7219387755102041,0.7117486338797814,0.7462883723182592,0.0,7.149240393208221,,0.09934494834761153,False,False
63,0.0,0.93,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.737109989797056,0.022601112537510737,0.7213718820861678,0.7117486338797814,0.698532566951885,0.00819672131147541,6.6617921845803885,0.0,0.0988327322354361,False,False
64,0.0,0.93,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7413538169575499,0.018357285377016863,0.7191043083900227,0.6967213114754097,0.49346858450350883,0.5081967213114754,32.74027134616947,2.5,0.2829715299013477,False,False
65,0.0,0.93,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7521177365919319,0.007593365742634806,0.7242063492063493,0.7117486338797814,0.8230430975226222,0.10655737704918032,31.92785766512308,0.0,0.3742618619584435,True,False
66,0.0,0.93,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7439717622838286,0.015739340050738182,0.7227891156462585,0.7117486338797814,0.7462883723182592,0.05737704918032787,26.647168738321554,0.0,0.25577313926125117,False,False
67,0.0,0.93,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7405436317723646,0.019167470562202138,0.7222222222222222,0.7110655737704917,0.698532566951885,0.07377049180327869,23.96620359086847,0.0,0.2507865126481956,False,False
68,0.0,0.93,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7486011633274001,0.011109939007166614,0.7111678004535148,0.6673497267759562,0.49346858450350883,0.6311475409836066,44.03282151271427,2.0,0.4584621607060691,False,False
69,0.0,0.93,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7664239890264737,-0.00671288669190695,0.7236394557823129,0.7103825136612022,0.8230430975226222,0.23770491803278687,15.435859939881388,0.0,0.6007209836779105,True,False
70,0.0,0.93,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7557422498701157,0.003968852464451,0.7236394557823129,0.7083333333333334,0.7462883723182592,0.2540983606557377,35.989926070355025,0.0,0.48059595979745207,True,False
71,0.0,0.93,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7507155349044909,0.00899556743007579,0.7208049886621316,0.7028688524590163,0.698532566951885,0.3524590163934426,35.50247786172719,0.0,0.4697490996405035,True,False
72,0.0,0.93,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7593676742113922,0.0003434281231745606,0.6907596371882087,0.6140710382513661,0.49346858450350883,0.5081967213114754,37.12730522381997,2.5,0.6327365787535613,True,False
73,0.0,0.93,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7800276153963909,-0.020316513061824137,0.723922902494331,0.703551912568306,0.8230430975226222,0.3442622950819672,5.7681371354293605,0.0,0.701817996530781,True,False
74,0.0,0.93,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.769355157285023,-0.009644054950456282,0.7202380952380952,0.6898907103825136,0.7462883723182592,0.7131147540983607,20.635307498578275,1.0,0.6825711848964592,True,False
75,0.0,0.93,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7661121788070822,-0.006401076472515421,0.7123015873015873,0.6707650273224043,0.698532566951885,0.7295081967213115,27.540823787472583,1.0,0.6820923858108792,True,False
76,0.0,0.93,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7691269565705913,-0.009415854236024535,0.655045351473923,0.51775956284153,0.49346858450350883,0.3360655737704918,26.647168738321554,1.0,0.7702330483994696,True,False
77,0.0,0.93,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7876058136459395,-0.027894711311372777,0.7205215419501133,0.6851092896174862,0.8230430975226222,0.6557377049180327,3.412137460394833,1.0,0.7585213374956158,True,False
78,0.0,0.93,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.782426996593689,-0.022715894259122238,0.6978458049886622,0.6195355191256829,0.7462883723182592,0.7049180327868853,9.505240068242749,2.0,0.8159174672680237,True,False
79,0.0,0.93,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7779665044843873,-0.018255402149820577,0.6802721088435374,0.5819672131147541,0.698532566951885,0.5737704918032787,10.15517101307986,3.0,0.8277559865839679,True,False
80,0.0,0.97,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7531953186503986,0.006515783684168164,0.7310090702947847,0.7151639344262295,0.49346858450350883,0.28688524590163933,19.091721504590137,5.0,0.37171080220904035,True,False
81,0.0,0.97,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7560892402629918,0.0036218620715748884,0.7324263038548752,0.717896174863388,0.8230430975226222,0.0,0.0,,0.37487411495473905,False,False
82,0.0,0.97,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7553479389577807,0.0043631633767859945,0.7332766439909296,0.7192622950819673,0.7462883723182592,0.0,7.149240393208221,,0.3697448229639395,False,False
83,0.0,0.97,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7543448525380276,0.005366249796539102,0.7329931972789115,0.7192622950819673,0.698532566951885,0.00819672131147541,6.6617921845803885,0.0,0.36931797257070825,False,False
84,0.0,0.97,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7550075189403507,0.00470358339421606,0.729875283446712,0.7103825136612021,0.49346858450350883,0.5081967213114754,32.74027134616947,2.5,0.4272285143540012,True,False
85,0.0,0.97,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7579025594215439,0.0018085429130227926,0.7332766439909296,0.7172131147540983,0.8230430975226222,0.10655737704918032,31.92785766512308,0.0,0.4309288075054687,True,False
86,0.0,0.97,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7564263987818495,0.0032847035527172608,0.7329931972789115,0.717896174863388,0.7462883723182592,0.05737704918032787,26.647168738321554,0.0,0.4266304138816064,False,False
87,0.0,0.97,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7559856940598215,0.003725408274745212,0.7335600907029478,0.7185792349726775,0.698532566951885,0.07377049180327869,23.96620359086847,0.0,0.4263671174904505,False,False
88,0.0,0.97,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7571832518380497,0.002527850496517048,0.7290249433106577,0.7028688524590164,0.49346858450350883,0.6311475409836066,44.03282151271427,2.0,0.48430493570676264,True,False
89,0.0,0.97,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7604752895884156,-0.0007641872538488581,0.7321428571428571,0.7137978142076501,0.8230430975226222,0.23770491803278687,15.435859939881388,0.0,0.4881851220103733,True,False
90,0.0,0.97,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7581226818786652,0.0015884204559015735,0.7346938775510204,0.717896174863388,0.7462883723182592,0.2540983606557377,35.989926070355025,0.0,0.485136801187384,True,True
91,0.0,0.97,-0.0,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7579100968446515,0.0018010054899152417,0.7332766439909297,0.7144808743169399,0.698532566951885,0.3524590163934426,35.50247786172719,0.0,0.4850639806222354,True,False
92,0.0,0.97,-0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7608324158697275,-0.0011213135351607617,0.7281746031746031,0.6974043715846994,0.49346858450350883,0.5081967213114754,37.12730522381997,2.5,0.5414424331243872,True,False
93,0.0,0.97,-0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7647407067689331,-0.005029604434366397,0.7335600907029478,0.7117486338797814,0.8230430975226222,0.3442622950819672,5.7681371354293605,0.0,0.5451072280664078,True,False
94,0.0,0.97,-0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7626203678926419,-0.002909265558075136,0.7310090702947846,0.7062841530054645,0.7462883723182592,0.7131147540983607,20.635307498578275,1.0,0.5436271127628006,True,False
95,0.0,0.97,-0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7613448576885602,-0.0016337553539934602,0.727607709750567,0.7001366120218578,0.698532566951885,0.7295081967213115,27.540823787472583,1.0,0.5437538153817849,True,False
96,0.0,0.97,-0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7634565356930954,-0.003745433358528616,0.7253401360544217,0.6878415300546449,0.49346858450350883,0.3360655737704918,26.647168738321554,1.0,0.5971333525254443,True,False
97,0.0,0.97,-0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7684235837807523,-0.008712481446185527,0.7329931972789115,0.7090163934426228,0.8230430975226222,0.6557377049180327,3.412137460394833,1.0,0.6002289305980801,True,False
98,0.0,0.97,-0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7664525818410787,-0.006741479506511938,0.727607709750567,0.6926229508196722,0.7462883723182592,0.7049180327868853,9.505240068242749,2.0,0.6004683226801211,True,False
99,0.0,0.97,-0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7650833767516355,-0.005372274417068779,0.7264739229024944,0.6898907103825136,0.698532566951885,0.5737704918032787,10.15517101307986,3.0,0.6007834268397062,True,False
100,0.0,0.97,1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7473973542869632,0.012313748047603545,0.7273242630385487,0.7124316939890709,0.49346858450350883,0.28688524590163933,19.091721504590137,5.0,0.29012722153246534,False,False
101,0.0,0.97,1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7528855766426615,0.006825525691905199,0.7287414965986394,0.71448087431694,0.8230430975226222,0.0,0.0,,0.3008622007386121,False,False
102,0.0,0.97,1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7500365340928045,0.009674568241762271,0.7290249433106575,0.7165300546448088,0.7462883723182592,0.0,7.149240393208221,,0.2804781727057893,False,False
103,0.0,0.97,1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7481035849872363,0.011607517347330454,0.7281746031746031,0.7151639344262294,0.698532566951885,0.00819672131147541,6.6617921845803885,0.0,0.2786176959166183,False,False
104,0.0,0.97,0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7510062202128666,0.008704882121700175,0.7293083900226757,0.7110655737704918,0.49346858450350883,0.5081967213114754,32.74027134616947,2.5,0.382085545023715,True,False
105,0.0,0.97,0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7567237743796688,0.002987327954897978,0.7295918367346937,0.715846994535519,0.8230430975226222,0.10655737704918032,31.92785766512308,0.0,0.40015726983136296,True,False
106,0.0,0.97,0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7540259749870073,0.005685127347559438,0.7295918367346939,0.7165300546448087,0.7462883723182592,0.05737704918032787,26.647168738321554,0.0,0.37867310299022716,False,False
107,0.0,0.97,0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7525552730698768,0.007155829264689939,0.729875283446712,0.7165300546448087,0.698532566951885,0.07377049180327869,23.96620359086847,0.0,0.37726688824970683,False,False
108,0.0,0.97,-0.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7550503153301131,0.004660787004453604,0.7236394557823129,0.6967213114754098,0.49346858450350883,0.6311475409836066,44.03282151271427,2.0,0.4821143062628273,True,False
109,0.0,0.97,-0.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7631090940449121,-0.0033979917103453827,0.7312925170068028,0.71448087431694,0.8230430975226222,0.23770491803278687,15.435859939881388,0.0,0.503176176643083,True,False
110,0.0,0.97,-0.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7588024030449254,0.0009086992896413237,0.7304421768707483,0.7131147540983607,0.7462883723182592,0.2540983606557377,35.989926070355025,0.0,0.4859845161863401,True,False
111,0.0,0.97,-0.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7571583405377675,0.0025527617967991967,0.7290249433106575,0.7103825136612022,0.698532566951885,0.3524590163934426,35.50247786172719,0.0,0.48540104326319633,True,False
