user_id,task_index,video_id,condition,n_frames,frame_accuracy,action_0_fraction,mean_selected_event_l1,status,episode_fingerprint,trace_fingerprint,action_1_fraction,action_2_fraction,action_3_fraction,seed,run_path
P189,3,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,temporal,100,1.0,,113.63687199761851,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,temporal,100,1.0,,114.0734954304588,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,temporal,100,0.6,,113.55668514703638,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,temporal,100,0.47,,111.57168410067716,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,temporal,100,0.72,,110.22609624440308,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,temporal,100,0.17,,114.55832304732108,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,train_fixed_best,100,0.6,,108.34189611723583,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,train_fixed_best,100,0.61,,111.75106056196294,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,train_fixed_best,100,0.78,,111.23837858027916,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,train_fixed_best,100,0.46,,114.4547065324102,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,train_fixed_best,100,1.0,,113.63687199761851,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,train_fixed_best,100,1.0,,114.0734954304588,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,train_fixed_best,100,0.6,,113.55668514703638,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,train_fixed_best,100,0.47,,111.57168410067716,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,train_fixed_best,100,0.72,,110.22609624440308,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,train_fixed_best,100,0.17,,114.55832304732108,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,reward_only_local,100,0.6,,108.34189611723583,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,reward_only_local,100,0.61,,111.75106056196294,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,reward_only_local,100,0.78,,111.23837858027916,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,reward_only_local,100,0.46,,114.4547065324102,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,reward_only_local,100,1.0,,113.63687199761851,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,reward_only_local,100,1.0,,114.0734954304588,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,reward_only_local,100,0.6,,113.55668514703638,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,reward_only_local,100,0.5,,112.21577422431508,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.12,,0.88,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,reward_only_local,100,0.76,,111.2492546886994,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.21,,0.79,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,reward_only_local,100,0.17,,114.55832304732108,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,credit_shuffled_local,100,0.6,,108.34189611723583,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,credit_shuffled_local,100,0.61,,111.75106056196294,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,credit_shuffled_local,100,0.78,,111.23837858027916,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,credit_shuffled_local,100,0.46,,114.4547065324102,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,credit_shuffled_local,100,1.0,,113.63687199761851,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,credit_shuffled_local,100,1.0,,114.0734954304588,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,credit_shuffled_local,100,0.6,,113.55668514703638,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,credit_shuffled_local,100,0.47,,111.57168410067716,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,credit_shuffled_local,100,0.72,,110.22609624440308,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,credit_shuffled_local,100,0.17,,114.55832304732108,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,1.0,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,oracle_per_frame,100,0.73,0.55,108.01156791047192,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.12,,0.33,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,oracle_per_frame,100,0.79,0.57,111.80020029933024,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.21,,0.22,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,oracle_per_frame,100,1.0,0.76,110.8054149515275,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.19,0.05,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,oracle_per_frame,100,0.98,0.49,114.36538206702024,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.24,0.25,0.02,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,oracle_per_frame,100,1.0,1.0,111.99292543119591,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,oracle_per_frame,100,1.0,1.0,112.311109450204,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,oracle_per_frame,100,0.68,0.58,112.81264518746622,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.04,0.06,0.32,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,oracle_per_frame,100,0.99,0.43,111.98994901752432,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.31,0.25,0.01,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,oracle_per_frame,100,0.92,0.64,109.49710222557631,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.07,0.16,0.13,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,3,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,oracle_per_frame,100,0.19,0.1,114.39316375129675,complete,78b023f7068bd1b918391a77d86157cde94940a77974187bfd4e4c9c3bb64614,637d7dde1c4e0d78c69d4f92cff2eb3bcde05e690575f1ba7d6b059891cf6c8e,0.01,0.08,0.81,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,prototype,100,0.65,1.0,108.09579785437018,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,prototype,100,0.57,1.0,110.36780743489471,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,prototype,100,0.76,1.0,110.15339238119468,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,prototype,100,0.49,1.0,112.86007694554183,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,prototype,100,1.0,1.0,112.3995739402626,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,prototype,100,1.0,1.0,112.51166273322836,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,prototype,100,0.61,1.0,112.13258618737096,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,prototype,100,0.51,1.0,110.90533061502376,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
P189,4,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,prototype,100,0.55,1.0,108.333933343238,complete,59c504742e60c32147f30b8edf95af7b0f555d31db7bcb08c1ad4739c227f3f2,f791d823ef59caded4a7f6d5c60695cf7c10cbf2c2c7f4023f0cd6ff31526953,,,,3300,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3300/20260723T170829.196749Z_smoke
