seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39100,selected_fixed,0,0,101,1,0,1,True,96,1.8297216049942353,0.13887807151740936,2.081542433324994,1.8576764182689367,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,9,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,1,100,1,0,0,False,96,0.09186488721079644,0.008578154887149256,1.0114377937483985,0.04361089627795545,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,6,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,2,010,0,1,0,False,96,0.1539730425081259,0.024429280892313127,0.6219267615459511,0.15423221881100485,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,3,110,1,1,0,True,96,0.5939952793488974,0.03020366546097969,0.6980807477209733,1.0014345526396808,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,6,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,4,111,1,1,1,True,96,1.2595834644623458,0.09491601353404644,1.156451498839078,1.1140359192684033,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,3,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,5,011,0,1,1,True,96,1.2377143151123662,0.06607133622178607,1.1036195662378012,0.9547782821618858,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,6,000,0,0,0,False,96,-0.18131265851820752,0.004696848027714228,0.25514696091586386,-0.25622484222191455,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,1,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,7,001,0,0,1,False,96,1.2270020179643228,0.08627341574885404,0.6695326872899163,1.3559703365178428,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,8,000,0,0,0,False,96,-0.30178487072413734,0.003726555695055951,-0.24144892017070066,-0.3322960856989266,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,9,001,0,0,1,False,96,0.9372588201221875,0.048281773444309194,0.4848296263871437,0.5923991037716315,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,10,101,1,0,1,True,96,0.9369527825496332,0.06887825135595393,1.0118459068131522,0.6436163868473423,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,6,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,11,110,1,1,0,True,96,0.17988495334159102,0.01736082428431782,0.03607425743152362,-0.13434017277596183,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,3,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,12,010,0,1,0,False,96,0.18628719434536445,0.026730877295435166,-0.11602393789543237,-0.08397486024913003,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,13,111,1,1,1,True,96,1.3815109186700862,0.07336888540425185,1.7753706324101333,2.131229561072008,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,6,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,14,011,0,1,1,True,96,1.306061487831302,0.12654218432084816,1.4440029390619338,1.7522521002192986,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,1,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,0,15,100,1,0,0,False,96,0.26021818302550087,0.011978330909688304,0.5735961534240102,0.36651368616309976,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,9,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,16,011,0,1,1,True,96,1.4355099242306177,0.13429158139255878,1.3127802447958548,2.1907078104195303,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,17,100,1,0,0,False,96,0.0049803018122921245,0.005397334194832781,0.20710521354302075,0.16592487349018012,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,4,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,18,101,1,0,1,True,96,1.105864088983626,0.08567967512471807,0.9296670361720092,1.2479495744173514,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,5,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,19,111,1,1,1,True,96,1.171924111238624,0.0784651396941805,0.8314839306588069,0.7078642663176241,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,4,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,20,010,0,1,0,False,96,0.11095118594570386,0.018820998092109357,0.21919912703851402,-0.11889470568292264,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,21,110,1,1,0,True,96,0.335335060433344,0.013492178234039401,-0.14828276640113489,0.008656201627691824,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,5,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,22,000,0,0,0,False,96,-0.3245773096921667,0.004538738362359118,-0.31406076746885553,-0.33183649058008957,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,23,001,0,0,1,False,96,1.3510460176302088,0.1391077550654699,1.1640178892884108,1.945643525621221,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,24,000,0,0,0,False,96,-0.28174573893558114,0.0037415771160174333,-0.27716516531822055,-0.2803077185616142,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,25,101,1,0,1,True,96,1.1967652432108706,0.08312543419095586,0.780020513154988,2.1055753907592702,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,4,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,26,111,1,1,1,True,96,1.2581444491275768,0.1216556826903016,1.439914506922507,1.9493006083412665,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,4,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,27,010,0,1,0,False,96,0.12457063007432768,0.016146466962485912,0.19684431780793432,0.1888302614717462,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,2,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,28,011,0,1,1,True,96,1.2498457785103714,0.06552850706243218,1.0847522118350423,1.499814188190718,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,29,110,1,1,0,True,96,0.44441708488513393,0.018695986135654263,0.48284785312869305,0.6232606804488019,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,7,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,30,001,0,0,1,False,96,0.9852390266374949,0.07804479900448856,1.495714312729411,1.142017826949632,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,1,31,100,1,0,0,False,96,0.1199335639348787,0.006098749830967709,0.17134172757076116,0.5920628772711893,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,7,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,2,32,001,0,0,1,False,96,1.2333008439396598,0.058813066141659064,1.756578883699967,1.4707092248242586,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,2,33,111,1,1,1,True,96,1.37869200735539,0.08641944208258791,1.6200916379212318,1.785441919468274,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,3,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,2,34,011,0,1,1,True,96,0.9625938750882334,0.07676775296064514,1.0175311594859207,0.5733565464270602,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,2,35,010,0,1,0,False,96,0.020072478272553308,0.019861551450549596,0.28504928779101024,0.03105818236036599,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
39100,selected_fixed,2,36,000,0,0,0,False,96,-0.29105706836355916,0.005922838834727749,-0.2924530724422224,-0.30321665382204904,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,5ea6ed98de84ede4d2d9c5945f425ec41253dfdf666c11ccaffca6237d37497e
