seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39112,fixed,ema,0.02,2.0139530343510934,1.7508357517137358,,,,False
39112,fixed,ema,0.05,1.2596120612722579,1.4599670386067025,,,,False
39112,fixed,ema,0.1,0.8448043185635293,1.2415889529894482,,,,False
39112,fixed,ema,0.2,0.5516946698520533,1.0427987438462587,,,,False
39112,fixed,ema,0.4,0.3625668340495019,0.8734954798526767,,,,False
39112,fixed,ema,0.7,0.2912302818807993,0.7892837806043297,,,,False
39112,fixed,window,2,0.31461910489473044,0.8286461642453848,,,,False
39112,fixed,window,4,0.42549810596940857,0.9575613061715472,,,,False
39112,fixed,window,8,0.657200018823387,1.1240857973209353,,,,False
39112,fixed,window,16,1.0296509376830836,1.3012985541423567,,,,False
39112,fixed,window,32,1.4789330711858952,1.5005707430978532,,,,False
39112,fixed,window,64,2.164463836627604,1.740680141798314,,,,False
39112,fixed,fixed_jump,0.0025:0.0025:0.01,,0.762831100609025,0.0025,0.0025,0.01,False
39112,fixed,fixed_jump,0.0025:0.0025:0.04,,0.30902803202997364,0.0025,0.0025,0.04,False
39112,fixed,fixed_jump,0.0025:0.0025:0.16,,0.45027072225585263,0.0025,0.0025,0.16,False
39112,fixed,fixed_jump,0.0025:0.01:0.01,,0.535138888955682,0.0025,0.01,0.01,False
39112,fixed,fixed_jump,0.0025:0.01:0.04,,0.2591511205658714,0.0025,0.01,0.04,False
39112,fixed,fixed_jump,0.0025:0.01:0.16,,0.4468065853378301,0.0025,0.01,0.16,False
39112,fixed,fixed_jump,0.0025:0.04:0.01,,0.357817044873058,0.0025,0.04,0.01,False
39112,fixed,fixed_jump,0.0025:0.04:0.04,,0.2995901904531445,0.0025,0.04,0.04,False
39112,fixed,fixed_jump,0.0025:0.04:0.16,,0.5074274180349194,0.0025,0.04,0.16,False
39112,fixed,fixed_jump,0.01:0.0025:0.01,,0.6365029769246302,0.01,0.0025,0.01,False
39112,fixed,fixed_jump,0.01:0.0025:0.04,,0.2708058028092755,0.01,0.0025,0.04,False
39112,fixed,fixed_jump,0.01:0.0025:0.16,,0.4277271842027271,0.01,0.0025,0.16,False
39112,fixed,fixed_jump,0.01:0.01:0.01,,0.4536685098586775,0.01,0.01,0.01,False
39112,fixed,fixed_jump,0.01:0.01:0.04,,0.23530688021625523,0.01,0.01,0.04,False
39112,fixed,fixed_jump,0.01:0.01:0.16,,0.43350860099907057,0.01,0.01,0.16,False
39112,fixed,fixed_jump,0.01:0.04:0.01,,0.32142640034825365,0.01,0.04,0.01,False
39112,fixed,fixed_jump,0.01:0.04:0.04,,0.28459364411094995,0.01,0.04,0.04,False
39112,fixed,fixed_jump,0.01:0.04:0.16,,0.4973715481314071,0.01,0.04,0.16,False
39112,fixed,fixed_jump,0.03:0.0025:0.01,,0.5247850022602709,0.03,0.0025,0.01,False
