experiment,profile,dataset_pair,stats_unit,biological_unit_count,biological_inference_allowed,analysis_fingerprint,data_fingerprint,computational_seed,configured_seed_universe,unit_subset_sha256,n_units,fold,purge,fold_provenance,latent_dim,model,family,basis_control,status,error_type,error_message,marginal_log_likelihood,nll_per_scalar,likelihood_coordinate,standardized_marginal_log_likelihood,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,prediction_metric_coordinate,parameter_count,effective_rank,subspace_angle_degrees,n_observations,n_sequences,top_k,top_k_singular_energy,selected_unit_count,train_preprocessing_timepoints,elapsed_seconds
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,common,common,aligned,complete,,,90261.96729362535,-0.21453350151549985,original_selected_units,-624089.4351410408,1.4833278710189783,-0.002893859106289254,1.0625974739775963,train_standardized_selected_units,514,1.0,0.0,3287,2,1,1.0,128,6571,0.682740492047742
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shared,shared,aligned,complete,,,90030.48250739102,-0.21398331140523041,original_selected_units,-624320.9199272752,1.4838780611292477,-0.004876312761017854,1.0641682927341216,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6580126240151003
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,separate,separate,aligned,complete,,,73061.20818237343,-0.17365095495126026,original_selected_units,-641290.1942522927,1.5242104175832178,-0.005489189310335263,1.0644581217099653,train_standardized_selected_units,900,1.0,70.36822863201951,3287,2,1,1.0,128,6571,0.6512608799966983
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,random,shared,random,complete,,,89682.90056409268,-0.21315718304136722,original_selected_units,-624668.5018705735,1.4847041894931108,-0.004073325705168607,1.062615916898881,train_standardized_selected_units,390,1.0,0.0,3287,2,1,1.0,128,6571,0.5676099029951729
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,orthogonal,shared,orthogonal,complete,,,89434.31485270511,-0.21256634766862142,original_selected_units,-624917.0875819611,1.4852950248658567,-0.004230937050732075,1.0628846264839116,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.656333653954789
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shuffled,shared,shuffled,complete,,,89909.32687947003,-0.21369535024212338,original_selected_units,-624442.0755551961,1.4841660222923547,-0.004741028766826805,1.0632177386614934,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6574465329758823
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,common,common,aligned,complete,,,89686.90557850909,-0.213166702108945,original_selected_units,-624664.4968561571,1.484694670425533,-0.0025678272179723294,1.0625983795969078,train_standardized_selected_units,645,1.9551468946162365,0.0,3287,2,2,1.0,128,6571,0.7802948789903894
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,shared,shared,aligned,complete,,,89368.30073124729,-0.21240944614020976,original_selected_units,-624983.1017034189,1.4854519263942683,-0.0050985960170457645,1.0644444680354774,train_standardized_selected_units,653,1.8908332763581506,0.0,3287,2,2,1.0,128,6571,0.7273859700071625
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,separate,separate,aligned,complete,,,72667.42830846692,-0.17271502393060473,original_selected_units,-641683.9741261993,1.5251463486038734,-0.0053299611940922365,1.0644603690101873,train_standardized_selected_units,1162,1.6859847810083841,84.5910546653514,3287,2,2,1.0,128,6571,0.7102859080187045
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,19,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",ff24cd5ad86b7c38d34fc51fe740ac3b5bd9e089c09c5e9a9678898565f07847,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,random,shared,random,complete,,,89129.20600153855,-0.21184116881260112,original_selected_units,-625222.1964331276,1.486020203721877,-0.00405553272395065,1.062601767353408,train_standardized_selected_units,400,1.8295642559138523,0.0,3287,2,2,1.0,128,6571,0.621927272004541
