seed,method,block_id,sequence_id,cell,block_length,n_jumps,nll,latent_mse,late_nll,late_latent_mse,mean_h,mean_q,mean_r,mean_jump_probability,mean_release_probability
43003,learned_event_learned_qr,0,0,101,128,4,0.9233900747700877,0.055865134378525284,0.6116722395824727,0.0316634016362171,0.012513368213627363,0.08676928975897226,0.09394599465047575,0.026516136057379007,0.026516136057379007
43003,learned_event_learned_qr,1,0,011,96,0,0.7539581416578174,0.06915910179046071,0.9593871921536741,0.11355974182663034,0.013116553122063659,0.04259926422170226,0.1251301810591837,0.01147347687810422,0.01147347687810422
43003,learned_event_learned_qr,2,0,101,64,3,1.0553553627902816,0.059998466877239295,1.1899018621830564,0.11351335177975755,0.014633759707264927,0.04141354958802715,0.15430477919124808,0.0371713253247838,0.0371713253247838
43003,learned_event_learned_qr,3,0,111,96,6,0.9810287211571808,0.12177589487424434,0.7709296872094513,0.0684705824815535,0.01690763811861683,0.058099686943829144,0.2269708286617218,0.017774412516164007,0.017774412516164007
43003,learned_event_learned_qr,4,0,110,128,8,0.46737699642026376,0.023014265598819403,0.7190186794076316,0.017259442734796945,0.020249729651830473,0.013655457818583029,0.06476307548368483,0.0594436049561931,0.0594436049561931
43003,learned_event_learned_qr,5,0,011,128,0,0.8851134550489752,0.09187692837720285,0.8254641298408528,0.07395237077694299,0.02953926330827577,0.026256031086563943,0.12654969719418194,0.03921883986775615,0.03921883986775615
43003,learned_event_learned_qr,6,0,110,64,3,0.38960603512022063,0.033973730978227576,0.031786355373542255,0.02073994893952435,0.02974086600375968,0.019003457465369415,0.09308887480264622,0.025191840591559937,0.025191840591559937
43003,learned_event_learned_qr,7,0,111,64,3,0.6523185441932933,0.04150589420157532,0.5293811736686378,0.03646621342429472,0.028888352745020537,0.01710522423922215,0.08463881613546723,0.028795496756549365,0.028795496756549365
43003,learned_event_learned_qr,8,0,110,96,11,0.6740038633857278,0.031466732096292326,0.9486313559878163,0.047881737998566765,0.0322623925507603,0.01140756456912005,0.056709574081792745,0.0860959709428083,0.0860959709428083
43003,learned_event_learned_qr,9,0,101,96,2,0.7256066934262825,0.027724847405505567,1.0742723040422129,0.047091081372704326,0.03759016446097138,0.021004001952040885,0.10403017731679791,0.035593183992029744,0.035593183992029744
43003,learned_event_learned_qr,10,0,011,64,0,0.7065276125754099,0.06467222190178737,0.6555334092994567,0.030259063568400957,0.03792607118368789,0.02635851653458325,0.1305379464763301,0.02455302999041351,0.02455302999041351
43003,learned_event_learned_qr,11,0,111,128,5,0.8813016501845459,0.0522283526339553,0.7790384559684577,0.027736170332016623,0.0365937567953977,0.03310553706157531,0.1640907115509724,0.029127941173386334,0.029127941173386334
