seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39119,selected_fixed,0,0,111,1,1,1,True,96,1.6881628424107014,0.11868853587057486,1.5903718005169285,1.86534369685483,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,3,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,1,011,0,1,1,True,96,1.5422315129387505,0.14844700621370258,1.5999207438327843,2.6909089375778463,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,2,000,0,0,0,False,96,-0.23298601138558453,0.005571054188453189,-0.1894779844128402,-0.33089435487957286,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,3,100,1,0,0,False,96,0.13273512020319092,0.005151281096929967,-0.3607284248971953,-0.3282593236473177,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,7,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,4,101,1,0,1,True,96,1.4774870739315968,0.1499645303218781,1.3875145802743194,1.6449984584445034,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,7,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,5,110,1,1,0,True,96,0.5491460332406651,0.030919293491654554,0.8380789112550368,0.8802807242546298,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,7,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,6,010,0,1,0,False,96,0.02688299383108571,0.02287485325775136,-0.11365324802624054,0.10870688607798902,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,7,001,0,0,1,False,96,0.9711622436925218,0.09845566696906145,0.708158055724529,1.3798569208706537,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,8,011,0,1,1,True,96,0.9231159822576483,0.05127856460714223,0.9917950349729334,1.1836111186476659,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,9,101,1,0,1,True,96,1.584730361202368,0.13531971519437,2.0617653139850924,1.2937391323320615,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,9,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,10,010,0,1,0,False,96,0.052458383893574996,0.019318239430297163,0.011282817502941397,0.3207590417479985,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,11,100,1,0,0,False,96,-0.23798919956517794,0.004037124726949896,-0.1509712718879303,-0.15804746914246864,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,12,001,0,0,1,False,96,0.9357939586366449,0.09692217540336139,0.4563466715002541,0.6983248316973844,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,13,110,1,1,0,True,96,0.3923925969462605,0.02130454287547462,0.5454846138207319,0.5435294185823796,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,3,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,14,111,1,1,1,True,96,1.4321759807996048,0.11807751937852044,0.6605498640686925,1.2087777011073508,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,6,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,0,15,000,0,0,0,False,96,-0.22619471995660567,0.004919224233279594,0.1504188647305854,-0.292248716263121,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,16,100,1,0,0,False,96,0.4050041175987118,0.01001152309514885,0.569966447629807,0.4908725436497161,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,13,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,17,010,0,1,0,False,96,0.141717394672748,0.021443360367299446,-0.06855035532004328,0.2862968071989134,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,18,011,0,1,1,True,96,1.4984786833757788,0.09838307034933487,1.1597230414662492,1.7243647942112044,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,19,110,1,1,0,True,96,0.288832434912999,0.026809037812799624,0.1714333411639835,0.14273179650504686,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,4,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,20,000,0,0,0,False,96,-0.3034964125959099,0.003989430814376788,-0.30735068829244594,-0.19801737487251875,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,21,001,0,0,1,False,96,1.2550877842690336,0.05857786893002048,1.6094483894143785,0.3455935605922702,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,22,111,1,1,1,True,96,1.4110959524345617,0.13517295137213828,1.3221922935847321,1.478469724720141,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,6,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,23,101,1,0,1,True,96,1.0399142341082983,0.0937957609667629,0.333916951566938,1.3905881430854417,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,5,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,24,010,0,1,0,False,96,0.06018853115636504,0.016430887778480438,0.05584594366437554,-0.1326160681033404,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,1,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,25,100,1,0,0,False,96,-0.10770404558520523,0.00870636768326962,0.0009392088128020171,-0.2362428515149879,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,3,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,26,001,0,0,1,False,96,1.0807204213558812,0.07090282609128477,0.4065692796253235,0.724324096952914,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,27,101,1,0,1,True,96,1.1390165754768578,0.06606240357485897,1.431361033996999,1.4854908906411088,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,7,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,28,000,0,0,0,False,96,-0.2755421596002315,0.00354379122231442,-0.3299196823839702,-0.25200720378871,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,29,011,0,1,1,True,96,1.3299309418103975,0.08486575885487387,0.9690822947640216,1.6308871503265867,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,30,111,1,1,1,True,96,1.2660388737371353,0.08305129349610886,0.8245239553568645,1.1999316405844667,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,8,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
39119,selected_fixed,1,31,110,1,1,0,True,96,0.24526544281146487,0.02311852230440545,0.42845335863801354,0.1143592946959068,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,4,0d316b9a6eaae92512514b7b5530e5ef38d86ae4b6a931da870ecb7e66c0e58f
