user_id,task_index,video_id,condition,n_frames,frame_accuracy,action_0_fraction,mean_event_l1,mean_belief_state_l1,compute_scope,status,episode_fingerprint,trace_fingerprint,action_1_fraction,action_2_fraction,action_3_fraction,seed,run_path
P189,0,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,gain,100,1.0,,118.73736652157504,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,gain,100,1.0,,118.21759505255616,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,gain,100,0.7,,118.24019615131029,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,gain,100,0.71,,116.37868490889454,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,gain,100,0.65,,114.63992621043052,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,gain,100,0.14,,118.86309514493398,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,1.0,,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,delta,100,0.55,,107.71568742226114,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,delta,100,0.5,,111.0436858752351,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,delta,100,1.0,,109.13849403521776,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,delta,100,0.97,,112.64576578869573,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,delta,100,0.58,,112.54886699127056,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,delta,100,0.35,,112.27921210390336,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,delta,100,0.7,,112.16234270834948,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,delta,100,0.97,,110.6250363006293,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,delta,100,0.89,,108.8803388443593,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,delta,100,0.24,,113.251440549694,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,1.0,,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,temporal,100,0.66,,109.17432640455804,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,temporal,100,0.6,,112.56811969614162,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,temporal,100,0.78,,110.73040626109773,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,temporal,100,0.47,,114.37261522987052,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,temporal,100,1.0,,114.17305698614986,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,temporal,100,1.0,,114.02661545877385,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,temporal,100,0.64,,113.59679983428016,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,temporal,100,0.54,,111.91927195054566,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,temporal,100,0.76,,110.2899523419988,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,temporal,100,0.19,,114.75800653252372,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,selection_fixed_best,100,0.66,,109.17432640455804,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,selection_fixed_best,100,0.6,,112.56811969614162,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,selection_fixed_best,100,0.78,,110.73040626109773,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0,selection_fixed_best,100,0.47,,114.37261522987052,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU,selection_fixed_best,100,1.0,,114.17305698614986,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4,selection_fixed_best,100,1.0,,114.02661545877385,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw,selection_fixed_best,100,0.64,,113.59679983428016,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40,selection_fixed_best,100,0.54,,111.91927195054566,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY,selection_fixed_best,100,0.76,,110.2899523419988,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4,selection_fixed_best,100,0.19,,114.75800653252372,0.0,selected_actuator,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,,,1.0,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A,causal_consensus,100,0.71,,438.1241757442788,202.0,full_actuator_bank,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,0.34,,0.66,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw,causal_consensus,100,0.72,,451.6066024425223,202.0,full_actuator_bank,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,0.37,,0.63,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
P189,0,P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o,causal_consensus,100,1.0,,444.7860623916809,202.0,full_actuator_bank,complete,ae5fdfc9f47b7105a8f5699db4d00b746aba4fa02a2690ba52231bc004cbbb50,fccebb8f6934970c825469d4b8b75dfcb3a7322e595b2532965c430199c0ae1c,0.07,0.65,0.28,3400,/home/spco/sow_linear/exp34_runs/smoke_v2/runs/exp34_orbit_causal_consensus/seed_3400/20260723T174334.939325Z_smoke
