seed,selection_family,hazard_rate,process_rate,observation_rate,fit_nll,selected,process_variance,observation_variance,statistic_decay,prior_mass,q_fraction,mode_switch_probability
43004,h_plus_total_variance,0.002,,,0.26419152231114434,False,,,1.0,16.0,0.1,
43004,h_plus_total_variance,0.02,,,0.25573740317038346,False,,,1.0,16.0,0.1,
43004,h_plus_total_variance,0.1,,,0.25941985445121807,False,,,1.0,16.0,0.1,
43004,h_plus_total_variance,0.002,,,0.2959583595343373,False,,,1.0,16.0,0.5,
43004,h_plus_total_variance,0.02,,,0.27839467075248475,False,,,1.0,16.0,0.5,
43004,h_plus_total_variance,0.1,,,0.2800679560877236,False,,,1.0,16.0,0.5,
43004,h_plus_total_variance,0.002,,,0.34988135747107835,False,,,1.0,16.0,0.9,
43004,h_plus_total_variance,0.02,,,0.3246164965048652,False,,,1.0,16.0,0.9,
43004,h_plus_total_variance,0.1,,,0.32497385940777235,False,,,1.0,16.0,0.9,
43004,generator_supported_seen_mode_imm,,,,-0.01806671043498483,False,,,,,,0.001
43004,generator_supported_seen_mode_imm,,,,-0.029356585347869328,True,,,,,,0.01
43004,generator_supported_seen_mode_imm,,,,-0.01923985989430874,False,,,,,,0.05
