experiment,profile,dataset_pair,stats_unit,biological_unit_count,biological_inference_allowed,analysis_fingerprint,data_fingerprint,computational_seed,configured_seed_universe,unit_subset_sha256,n_units,fold,purge,fold_provenance,latent_dim,model,family,basis_control,status,error_type,error_message,marginal_log_likelihood,nll_per_scalar,likelihood_coordinate,standardized_marginal_log_likelihood,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,prediction_metric_coordinate,parameter_count,effective_rank,subspace_angle_degrees,n_observations,n_sequences,top_k,top_k_singular_energy,selected_unit_count,train_preprocessing_timepoints,elapsed_seconds
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,common,common,aligned,complete,,,85434.24584782321,-0.20305903428236047,original_selected_units,-612928.5505345851,1.4568008217375863,-0.0027001208795776055,1.0381266953416195,train_standardized_selected_units,514,1.0,0.0,3287,2,1,1.0,128,6571,0.6855976289953105
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shared,shared,aligned,complete,,,85380.26600772969,-0.20293073568159056,original_selected_units,-612982.5303746787,1.4569291203383563,-0.003639389450678765,1.039075803187665,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.682454751979094
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,separate,separate,aligned,complete,,,75167.16458612762,-0.17865636547889321,original_selected_units,-623195.6317962807,1.4812034905410536,-0.00459367098536001,1.0395520540783165,train_standardized_selected_units,900,1.0,57.09636067469053,3287,2,1,1.0,128,6571,0.6622233290108852
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,random,shared,random,complete,,,84517.4980861179,-0.20088011980462311,original_selected_units,-613845.2982962904,1.4589797362153238,-0.00504188977806419,1.038126280253197,train_standardized_selected_units,390,1.0,0.0,3287,2,1,1.0,128,6571,0.5673711429699324
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,orthogonal,shared,orthogonal,complete,,,84730.76536866336,-0.20138701078268406,original_selected_units,-613632.031013745,1.4584728452372628,-0.0048473284926675575,1.0384833294210631,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6799784020404331
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shuffled,shared,shuffled,complete,,,84773.73363308643,-0.20148913720976203,original_selected_units,-613589.0627493219,1.4583707188101849,-0.005015885883391302,1.0384049658897252,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6634389669634402
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,common,common,aligned,complete,,,85357.7077033302,-0.2028771193891899,original_selected_units,-613005.0886790782,1.4569827366307568,-0.00196948944229125,1.0381243435990364,train_standardized_selected_units,645,1.927931858921905,0.0,3287,2,2,1.0,128,6571,0.7095681309583597
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,shared,shared,aligned,complete,,,85237.99606946157,-0.20259259029287147,original_selected_units,-613124.8003129468,1.4572672657270753,-0.0036048047751047196,1.0394346163540784,train_standardized_selected_units,653,1.880566562355925,0.0,3287,2,2,1.0,128,6571,0.7126575679867528
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,separate,separate,aligned,complete,,,75195.3849921599,-0.17872343938279564,original_selected_units,-623167.4113902485,1.4811364166371512,-0.0041864443274644,1.0395511665593118,train_standardized_selected_units,1162,1.7856984891796497,78.11085275517357,3287,2,2,1.0,128,6571,0.7050733329961076
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",a9356a17756771255c46f8ad39d2672cf2d7e905661a7abd34bde8573de2c42e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,random,shared,random,complete,,,83935.9625271617,-0.1994979334479619,original_selected_units,-614426.8338552467,1.460361922571985,-0.005349126495390433,1.0383344208994614,train_standardized_selected_units,400,1.69010123087301,0.0,3287,2,2,1.0,128,6571,0.6063173559959978
