seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39124,fixed,ema,0.02,2.1567462545849523,1.6411626154011187,,,,False
39124,fixed,ema,0.05,1.2535539302208063,1.3661949202946955,,,,False
39124,fixed,ema,0.1,0.8095327329541139,1.1304280243906204,,,,False
39124,fixed,ema,0.2,0.5223936713336613,0.895792926319437,,,,False
39124,fixed,ema,0.4,0.35666517188878416,0.7032594148970635,,,,False
39124,fixed,ema,0.7,0.2955110516810257,0.622993736610919,,,,False
39124,fixed,window,2,0.3230101699516579,0.6652542114844278,,,,False
39124,fixed,window,4,0.42541840351078947,0.7780168486333009,,,,False
39124,fixed,window,8,0.6053299391422073,0.9627864691560862,,,,False
39124,fixed,window,16,0.9330983767346194,1.1964804754424463,,,,False
39124,fixed,window,32,1.4617741788095184,1.4469728085448752,,,,False
39124,fixed,window,64,2.1682882997688155,1.6680859548995048,,,,False
39124,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7094944503662628,0.0025,0.0025,0.01,False
39124,fixed,fixed_jump,0.0025:0.0025:0.04,,0.29893910132835966,0.0025,0.0025,0.04,False
39124,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4364696025239949,0.0025,0.0025,0.16,False
39124,fixed,fixed_jump,0.0025:0.01:0.01,,0.5033410627034701,0.0025,0.01,0.01,False
39124,fixed,fixed_jump,0.0025:0.01:0.04,,0.23747465898420686,0.0025,0.01,0.04,False
39124,fixed,fixed_jump,0.0025:0.01:0.16,,0.4236133889217408,0.0025,0.01,0.16,False
39124,fixed,fixed_jump,0.0025:0.04:0.01,,0.33791338199631954,0.0025,0.04,0.01,False
39124,fixed,fixed_jump,0.0025:0.04:0.04,,0.2710143218741395,0.0025,0.04,0.04,False
39124,fixed,fixed_jump,0.0025:0.04:0.16,,0.47664323929347124,0.0025,0.04,0.16,False
39124,fixed,fixed_jump,0.01:0.0025:0.01,,0.5759735149826392,0.01,0.0025,0.01,False
39124,fixed,fixed_jump,0.01:0.0025:0.04,,0.26018182593107986,0.01,0.0025,0.04,False
39124,fixed,fixed_jump,0.01:0.0025:0.16,,0.4139925697974867,0.01,0.0025,0.16,False
39124,fixed,fixed_jump,0.01:0.01:0.01,,0.4156445771079735,0.01,0.01,0.01,False
39124,fixed,fixed_jump,0.01:0.01:0.04,,0.2191237691615994,0.01,0.01,0.04,False
39124,fixed,fixed_jump,0.01:0.01:0.16,,0.41368685689350126,0.01,0.01,0.16,False
39124,fixed,fixed_jump,0.01:0.04:0.01,,0.30118093940298934,0.01,0.04,0.01,False
39124,fixed,fixed_jump,0.01:0.04:0.04,,0.26060458864676184,0.01,0.04,0.04,False
