seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39124,selected_fixed,0,0,010,0,1,0,False,96,0.10459729261190465,0.01904792342315529,0.08302737772488994,0.4515635262691899,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,1,001,0,0,1,False,96,1.026196791374069,0.054938167804740846,0.9089995358401464,0.8357602443117276,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,2,110,1,1,0,True,96,0.4081619969309545,0.02264787496506977,0.35134255109931134,0.6401706755946663,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,5,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,3,100,1,0,0,False,96,0.14043849811850606,0.006368621487068977,-0.28581565206297266,0.49482674795542386,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,10,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,4,011,0,1,1,True,96,1.3212531196833182,0.0770676959512505,1.2415534675607516,2.353933125248365,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,5,101,1,0,1,True,96,1.569544415422082,0.11321923031838643,2.4906855521335425,0.756165323183442,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,3,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,6,111,1,1,1,True,96,1.30364603644964,0.13101913755798125,0.6508518232709725,1.1666775814547206,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,2,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,7,000,0,0,0,False,96,-0.21886427934099104,0.0035351850024935294,-0.32628148186232003,-0.0678030208877072,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,8,010,0,1,0,False,96,0.11616416085533193,0.02091958384457543,-0.05153208366174699,-0.10128047071106105,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,1,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
39124,selected_fixed,0,9,001,0,0,1,False,96,1.4140153062476228,0.08413478921395708,2.1431081064977944,1.2173940354977884,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,2,5f4e42569d42618b585dbf47a6f914247996ced0bf4166d27a196bb53edef0f7
