seed,selection_family,hazard_rate,process_rate,observation_rate,fit_nll,selected,process_variance,observation_variance,statistic_decay,prior_mass,q_fraction,mode_switch_probability
43007,learned_event_learned_qr,0.002,0.02,0.02,0.13193296684426012,False,,,,,,
43007,learned_event_learned_qr,0.002,0.02,0.1,0.07421761940889317,False,,,,,,
43007,learned_event_learned_qr,0.002,0.02,0.5,0.1063312399734123,False,,,,,,
43007,learned_event_learned_qr,0.002,0.1,0.02,0.1158602886851223,False,,,,,,
43007,learned_event_learned_qr,0.002,0.1,0.1,0.04740796411108054,False,,,,,,
43007,learned_event_learned_qr,0.002,0.1,0.5,0.07892526708642994,False,,,,,,
43007,learned_event_learned_qr,0.002,0.5,0.02,0.12793023981922266,False,,,,,,
43007,learned_event_learned_qr,0.002,0.5,0.1,0.03338984191905123,True,,,,,,
43007,learned_event_learned_qr,0.002,0.5,0.5,0.05257805494875773,False,,,,,,
43007,learned_event_learned_qr,0.02,0.02,0.02,0.12952132266815145,False,,,,,,
43007,learned_event_learned_qr,0.02,0.02,0.1,0.0782490155427946,False,,,,,,
43007,learned_event_learned_qr,0.02,0.02,0.5,0.10800693121271496,False,,,,,,
43007,learned_event_learned_qr,0.02,0.1,0.02,0.1138130347159616,False,,,,,,
43007,learned_event_learned_qr,0.02,0.1,0.1,0.05165814598131757,False,,,,,,
43007,learned_event_learned_qr,0.02,0.1,0.5,0.07947426896098847,False,,,,,,
43007,learned_event_learned_qr,0.02,0.5,0.02,0.12565500219824405,False,,,,,,
43007,learned_event_learned_qr,0.02,0.5,0.1,0.03756319651716756,False,,,,,,
43007,learned_event_learned_qr,0.02,0.5,0.5,0.05255358377758719,False,,,,,,
43007,learned_event_learned_qr,0.1,0.02,0.02,0.13943435302998072,False,,,,,,
43007,learned_event_learned_qr,0.1,0.02,0.1,0.08824654570245698,False,,,,,,
43007,learned_event_learned_qr,0.1,0.02,0.5,0.11694987507271268,False,,,,,,
43007,learned_event_learned_qr,0.1,0.1,0.02,0.12652771835104412,False,,,,,,
43007,learned_event_learned_qr,0.1,0.1,0.1,0.06410923867752803,False,,,,,,
43007,learned_event_learned_qr,0.1,0.1,0.5,0.08835790447970836,False,,,,,,
43007,learned_event_learned_qr,0.1,0.5,0.02,0.14561509296030448,False,,,,,,
43007,learned_event_learned_qr,0.1,0.5,0.1,0.049843996638922534,False,,,,,,
43007,learned_event_learned_qr,0.1,0.5,0.5,0.061399010086629034,False,,,,,,
43007,selected_fixed_jump,,,,0.732697883044423,False,0.0025,0.01,,,,
43007,selected_fixed_jump,,,,0.266476632289319,False,0.0025,0.04,,,,
43007,selected_fixed_jump,,,,0.4198738276148217,False,0.0025,0.16,,,,
