seed,method,block_id,sequence_id,cell,block_length,n_jumps,nll,latent_mse,late_nll,late_latent_mse,mean_h,mean_q,mean_r,mean_jump_probability,mean_release_probability
43007,learned_event_learned_qr,0,0,101,96,5,0.9902493895276475,0.05654522885750696,0.7608338060336253,0.07544842048828965,0.012857684184667649,0.06187127020489871,0.09694697566280462,0.04477192137466871,0.04477192137466871
43007,learned_event_learned_qr,1,0,111,64,3,0.9513217799049665,0.06516029350963322,0.679488888763554,0.033772552433749506,0.01763931710893244,0.04929574902372607,0.13080277275761204,0.041590492863543826,0.041590492863543826
43007,learned_event_learned_qr,2,0,011,96,0,0.7357841702203666,0.05605582467783513,0.6876732950238024,0.03915362076016614,0.018693060870465465,0.04312041555362445,0.14032474019904717,0.012668506783000156,0.012668506783000156
43007,learned_event_learned_qr,3,0,111,96,3,0.850260581872516,0.052245804085193116,0.991259573735622,0.08043194773377388,0.019264578777878523,0.031223701232640132,0.12945601226793257,0.040155901779636675,0.040155901779636675
43007,learned_event_learned_qr,4,0,101,64,3,0.9080723021721592,0.03806331061872054,1.8799817287949931,0.024493145415592464,0.021993612664481556,0.02316575857227594,0.10655695663321184,0.04700517791530555,0.04700517791530555
43007,learned_event_learned_qr,5,0,011,128,2,0.9100342888242907,0.05989037306966882,0.8242055939537725,0.049179156098337715,0.026418503052582476,0.036533596632414664,0.17259055357625172,0.02356084732592747,0.02356084732592747
43007,learned_event_learned_qr,6,0,110,128,9,0.5164834486106187,0.03013134827248069,-0.07122378595584389,0.015915411947556822,0.03224056311520031,0.01265201862700761,0.062329044677895094,0.06831911775769396,0.06831911775769396
43007,learned_event_learned_qr,7,0,101,128,9,0.9303208608513394,0.05290312338958588,0.851743164018661,0.07070295376116656,0.03839294509620675,0.02295283195927216,0.11275000943682856,0.06691994005931154,0.06691994005931154
43007,learned_event_learned_qr,8,0,111,128,9,1.0726235991883686,0.08008134721145273,1.419729459246986,0.13982752961417722,0.04388998013573965,0.03183190866802591,0.15673224365653227,0.07470960492652563,0.07470960492652563
43007,learned_event_learned_qr,9,0,110,64,3,0.5167163809744347,0.02699967906499951,0.6404622457287769,0.033924236317234444,0.04911145819755706,0.016360720797843932,0.08152511492600951,0.05413169842752877,0.05413169842752877
43007,learned_event_learned_qr,10,0,110,96,6,0.38883267301476593,0.017780297238977533,0.5988371047690288,0.02138272700773268,0.05225436426105456,0.008151166445100598,0.04069662151331677,0.07780690876898376,0.07780690876898376
43007,learned_event_learned_qr,11,0,011,64,0,1.0948955489221643,0.0939111649501109,0.7476033881555237,0.05541622574838647,0.060513727192078516,0.01775449619411565,0.08845444302067634,0.10554656953852319,0.10554656953852319
