seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39105,fixed,ema,0.02,1.6629285190520815,1.5526952752501229,,,,False
39105,fixed,ema,0.05,1.0194493456061897,1.2739770248533893,,,,False
39105,fixed,ema,0.1,0.662862081346561,1.0682831073188792,,,,False
39105,fixed,ema,0.2,0.4218597949456444,0.866556978954457,,,,False
39105,fixed,ema,0.4,0.2815114940081183,0.6889843591801528,,,,False
39105,fixed,ema,0.7,0.23106163458300788,0.6069929209731665,,,,False
39105,fixed,window,2,0.2512707887619056,0.6472025232294295,,,,False
39105,fixed,window,4,0.32953146115135873,0.7690679206005897,,,,False
39105,fixed,window,8,0.4906784489751567,0.9382490899081958,,,,False
39105,fixed,window,16,0.7777520336553009,1.1436010763733926,,,,False
39105,fixed,window,32,1.2176031662985085,1.3463491250604147,,,,False
39105,fixed,window,64,1.812039822252192,1.547828860385823,,,,False
39105,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7986916206525735,0.0025,0.0025,0.01,False
39105,fixed,fixed_jump,0.0025:0.0025:0.04,,0.3047533253345805,0.0025,0.0025,0.04,False
39105,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4371284201814967,0.0025,0.0025,0.16,False
39105,fixed,fixed_jump,0.0025:0.01:0.01,,0.5553030456659419,0.0025,0.01,0.01,False
39105,fixed,fixed_jump,0.0025:0.01:0.04,,0.24550316730727095,0.0025,0.01,0.04,False
39105,fixed,fixed_jump,0.0025:0.01:0.16,,0.42352688949838724,0.0025,0.01,0.16,False
39105,fixed,fixed_jump,0.0025:0.04:0.01,,0.3377059724189329,0.0025,0.04,0.01,False
39105,fixed,fixed_jump,0.0025:0.04:0.04,,0.27255994015206525,0.0025,0.04,0.04,False
39105,fixed,fixed_jump,0.0025:0.04:0.16,,0.4805489080338723,0.0025,0.04,0.16,False
39105,fixed,fixed_jump,0.01:0.0025:0.01,,0.6704100894548027,0.01,0.0025,0.01,False
39105,fixed,fixed_jump,0.01:0.0025:0.04,,0.2706506472259103,0.01,0.0025,0.04,False
39105,fixed,fixed_jump,0.01:0.0025:0.16,,0.41618862651514466,0.01,0.0025,0.16,False
39105,fixed,fixed_jump,0.01:0.01:0.01,,0.4832109426324657,0.01,0.01,0.01,False
39105,fixed,fixed_jump,0.01:0.01:0.04,,0.2293409580207559,0.01,0.01,0.04,False
39105,fixed,fixed_jump,0.01:0.01:0.16,,0.4144659161328605,0.01,0.01,0.16,False
39105,fixed,fixed_jump,0.01:0.04:0.01,,0.310612100125977,0.01,0.04,0.01,False
39105,fixed,fixed_jump,0.01:0.04:0.04,,0.26353306852573416,0.01,0.04,0.04,False
39105,fixed,fixed_jump,0.01:0.04:0.16,,0.47548053574613053,0.01,0.04,0.16,False
39105,fixed,fixed_jump,0.03:0.0025:0.01,,0.5704805818779141,0.03,0.0025,0.01,False
39105,fixed,fixed_jump,0.03:0.0025:0.04,,0.2505669484409223,0.03,0.0025,0.04,False
39105,fixed,fixed_jump,0.03:0.0025:0.16,,0.4120410014703444,0.03,0.0025,0.16,False
39105,fixed,fixed_jump,0.03:0.01:0.01,,0.4234123996040357,0.03,0.01,0.01,False
39105,fixed,fixed_jump,0.03:0.01:0.04,,0.22415074855570438,0.03,0.01,0.04,True
39105,fixed,fixed_jump,0.03:0.01:0.16,,0.4195791147841083,0.03,0.01,0.16,False
39105,fixed,fixed_jump,0.03:0.04:0.01,,0.2946619608142926,0.03,0.04,0.01,False
39105,fixed,fixed_jump,0.03:0.04:0.04,,0.2660554860927246,0.03,0.04,0.04,False
39105,fixed,fixed_jump,0.03:0.04:0.16,,0.48323400648134135,0.03,0.04,0.16,False
39105,fixed,fixed_jump,0.06:0.0025:0.01,,0.514609452068245,0.06,0.0025,0.01,False
39105,fixed,fixed_jump,0.06:0.0025:0.04,,0.25057932767629826,0.06,0.0025,0.04,False
39105,fixed,fixed_jump,0.06:0.0025:0.16,,0.42593583367425153,0.06,0.0025,0.16,False
39105,fixed,fixed_jump,0.06:0.01:0.01,,0.3946167012078224,0.06,0.01,0.01,False
39105,fixed,fixed_jump,0.06:0.01:0.04,,0.2338893945883768,0.06,0.01,0.04,False
39105,fixed,fixed_jump,0.06:0.01:0.16,,0.4385396309185188,0.06,0.01,0.16,False
39105,fixed,fixed_jump,0.06:0.04:0.01,,0.2957536904013646,0.06,0.04,0.01,False
39105,fixed,fixed_jump,0.06:0.04:0.04,,0.28169732901051997,0.06,0.04,0.04,False
39105,fixed,fixed_jump,0.06:0.04:0.16,,0.503546286738073,0.06,0.04,0.16,False
39105,factorized,online_em,0.002:0.08:0.08,,0.1028241749681037,0.002,0.08,0.08,False
39105,factorized,online_em,0.002:0.08:0.2,,0.0877583815585531,0.002,0.08,0.2,False
39105,factorized,online_em,0.002:0.08:0.5,,0.1062153264565671,0.002,0.08,0.5,False
39105,factorized,online_em,0.002:0.2:0.08,,0.08433629936080178,0.002,0.2,0.08,False
39105,factorized,online_em,0.002:0.2:0.2,,0.05571671100924396,0.002,0.2,0.2,False
39105,factorized,online_em,0.002:0.2:0.5,,0.07145988809404431,0.002,0.2,0.5,False
39105,factorized,online_em,0.002:0.5:0.08,,0.07610132582642291,0.002,0.5,0.08,False
39105,factorized,online_em,0.002:0.5:0.2,,0.0417635959402379,0.002,0.5,0.2,True
39105,factorized,online_em,0.002:0.5:0.5,,0.06297852731449914,0.002,0.5,0.5,False
39105,factorized,online_em,0.01:0.08:0.08,,0.10388442878618658,0.01,0.08,0.08,False
39105,factorized,online_em,0.01:0.08:0.2,,0.09031897413992046,0.01,0.08,0.2,False
39105,factorized,online_em,0.01:0.08:0.5,,0.10739416663399759,0.01,0.08,0.5,False
39105,factorized,online_em,0.01:0.2:0.08,,0.08653532245702682,0.01,0.2,0.08,False
39105,factorized,online_em,0.01:0.2:0.2,,0.058292645836318054,0.01,0.2,0.2,False
39105,factorized,online_em,0.01:0.2:0.5,,0.07424752031997664,0.01,0.2,0.5,False
39105,factorized,online_em,0.01:0.5:0.08,,0.08173616576777154,0.01,0.5,0.08,False
39105,factorized,online_em,0.01:0.5:0.2,,0.04409449183310337,0.01,0.5,0.2,False
39105,factorized,online_em,0.01:0.5:0.5,,0.06580812695107147,0.01,0.5,0.5,False
39105,factorized,online_em,0.05:0.08:0.08,,0.10663080411122562,0.05,0.08,0.08,False
39105,factorized,online_em,0.05:0.08:0.2,,0.09502976668120829,0.05,0.08,0.2,False
39105,factorized,online_em,0.05:0.08:0.5,,0.11228265239444397,0.05,0.08,0.5,False
39105,factorized,online_em,0.05:0.2:0.08,,0.091766783553632,0.05,0.2,0.08,False
39105,factorized,online_em,0.05:0.2:0.2,,0.06786973135407144,0.05,0.2,0.2,False
39105,factorized,online_em,0.05:0.2:0.5,,0.07985093350737026,0.05,0.2,0.5,False
39105,factorized,online_em,0.05:0.5:0.08,,0.09263674158449463,0.05,0.5,0.08,False
39105,factorized,online_em,0.05:0.5:0.2,,0.05509164777848214,0.05,0.5,0.2,False
39105,factorized,online_em,0.05:0.5:0.5,,0.07029304473470935,0.05,0.5,0.5,False
39105,seen_imm,seen_imm,0.00390625,,-0.04234485096234101,,,,False
