candidate_index,retention_floor,retention_ceiling,bias,surprise_weight,entropy_weight,disagreement_weight,fast_retention,slow_retention,evidence_weight_floor,epsilon,natural_accuracy,natural_accuracy_loss,hidden_accuracy,post_switch_accuracy,reachability_auc,reachability_recall,false_alarms_per_1000,median_delay,mean_retention,eligible,selected
218,0.0,0.99,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7793527473543344,-0.026066372910665936,0.717687074829932,0.6892076502732241,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.8062669038826682,True,False
219,0.0,0.99,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7764164970966555,-0.023130122652987084,0.7043650793650794,0.6598360655737705,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.8116897734749753,True,False
220,0.0,0.99,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7375942112634204,0.01569216318024802,0.7358276643990929,0.7773224043715847,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.16017171889589968,False,False
221,0.0,0.99,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7423402446670352,0.010946129776633229,0.7363945578231292,0.7793715846994537,0.8200487754352596,0.0,0.0,,0.12087184224102904,False,False
222,0.0,0.99,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7373422586305154,0.015944115813153026,0.7361111111111112,0.7793715846994537,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.10547450437112023,False,False
223,0.0,0.99,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.737109989797056,0.01617638464661242,0.7358276643990929,0.7793715846994537,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.10474062108867738,False,False
224,0.0,0.99,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7418852795425839,0.01140109490108454,0.7324263038548752,0.7602459016393442,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.30209195203689854,False,False
225,0.0,0.99,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7539388817166485,-0.0006525072729800518,0.7397959183673469,0.778688524590164,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.4006484063984084,True,False
226,0.0,0.99,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.744290639834849,0.008995734608819417,0.7375283446712018,0.7786885245901639,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.2732480799558338,False,False
227,0.0,0.99,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7408821931228308,0.012404181320837648,0.7369614512471655,0.7773224043715847,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.2675573321990515,False,False
228,0.0,0.99,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7494515034634546,0.0038348709802138448,0.7114512471655328,0.7049180327868853,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.4862009898057315,True,False
229,0.0,0.99,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7688817176433502,-0.01559534319968181,0.7440476190476191,0.7752732240437158,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.6389688372323544,True,False
230,0.0,0.99,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7575741339595133,-0.004287759515844924,0.7344104308390023,0.7677595628415301,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.5130799340542372,True,False
231,0.0,0.99,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7516721675575522,0.0016142068861162429,0.7310090702947847,0.7602459016393442,0.6894843605185317,0.3770491803278688,35.90868470225038,1.0,0.5004274072495791,True,False
232,0.0,0.99,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7619042383209461,-0.008617863877277698,0.657312925170068,0.5792349726775956,0.5005656390106631,0.45901639344262296,37.77723616865708,2.5,0.6709584961437142,True,False
233,0.0,0.99,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7869776188582939,-0.033691244414625454,0.7440476190476191,0.764344262295082,0.8200487754352596,0.36885245901639346,6.255585344057194,0.0,0.7440376126000828,True,False
234,0.0,0.99,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7729539307901196,-0.01966755634645123,0.7247732426303855,0.7254098360655736,0.7368090426912849,0.6475409836065574,20.879031602892194,1.0,0.7269345106957179,True,False
235,0.0,0.99,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7681520834629014,-0.014865709019233009,0.7148526077097507,0.7056010928961749,0.6894843605185317,0.6721311475409836,26.728410106426193,1.0,0.7249461023740456,True,False
236,0.0,0.99,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.772706478087759,-0.019420103644090636,0.5651927437641723,0.42076502732240434,0.5005656390106631,0.32786885245901637,26.89089284263547,3.0,0.8189292938372746,True,False
237,0.0,0.99,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7969764686043087,-0.04369009416064029,0.7395124716553289,0.7383879781420766,0.8200487754352596,0.6557377049180327,3.493378828499472,1.0,0.8044952017086396,True,False
238,0.0,0.99,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7885716821371789,-0.03528530769351046,0.6955782312925171,0.6284153005464481,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.8671809361609367,True,False
239,0.0,0.99,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7831244472911396,-0.029838072847471198,0.667233560090703,0.5662568306010929,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.8801652135072965,True,False
240,0.25,0.93,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7589060970966042,-0.005619722652935755,0.7355442176870748,0.7568306010928962,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.5105702855531615,True,False
241,0.25,0.93,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.760987068374004,-0.007700693930335567,0.743764172335601,0.7766393442622951,0.8200487754352596,0.0,0.0,,0.512779173834765,False,False
242,0.25,0.93,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7599236873685804,-0.006637312924911987,0.7420634920634921,0.7704918032786885,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.509215720841613,False,False
243,0.25,0.93,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7585103189909262,-0.0052239445472578305,0.7406462585034014,0.7677595628415301,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.508879968625595,False,False
244,0.25,0.93,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7618621479379933,-0.008575773494324923,0.7349773242630386,0.7513661202185794,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.5494831098435385,True,False
245,0.25,0.93,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7645407193665648,-0.011254344922896342,0.7437641723356009,0.7718579234972678,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.5520635279706323,True,False
246,0.25,0.93,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7629392454436623,-0.009652870999993901,0.7392290249433106,0.7622950819672131,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.5490918037483962,False,False
247,0.25,0.93,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7621951978246146,-0.00890882338094623,0.737528344671202,0.7575136612021857,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.5488782026213472,True,False
248,0.25,0.93,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7639011055975599,-0.010614731153891444,0.7349773242630386,0.7459016393442623,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.5894900712170317,True,False
249,0.25,0.93,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7674898559125007,-0.014203481468832324,0.7420634920634921,0.7650273224043715,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.5921920148528135,True,False
250,0.25,0.93,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7658345105384836,-0.012548136094815199,0.7369614512471656,0.7513661202185794,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.5901027276575991,True,False
251,0.25,0.93,-0.0,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7648707917176218,-0.011584417273953429,0.7355442176870748,0.7486338797814208,0.6894843605185317,0.3770491803278688,35.90868470225038,1.0,0.5900330834938915,True,False
252,0.25,0.93,-0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7662198571722638,-0.012933482728595402,0.7304421768707483,0.7315573770491803,0.5005656390106631,0.45901639344262296,37.77723616865708,2.5,0.6295423991562051,True,False
253,0.25,0.93,-0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7700227672251739,-0.016736392781505516,0.7403628117913832,0.7540983606557377,0.8200487754352596,0.36885245901639346,6.255585344057194,0.0,0.632089900187607,True,False
254,0.25,0.93,-0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.767675670979268,-0.014389296535599616,0.7341269841269842,0.7418032786885246,0.7368090426912849,0.6475409836065574,20.879031602892194,1.0,0.6311014422526818,True,False
255,0.25,0.93,-0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7672701847106865,-0.013983810267018115,0.7324263038548753,0.7383879781420766,0.6894843605185317,0.6721311475409836,26.728410106426193,1.0,0.6311841773128106,True,False
256,0.25,0.93,-0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7681191220151325,-0.014832747571464133,0.7264739229024942,0.7192622950819673,0.5005656390106631,0.32786885245901637,26.89089284263547,3.0,0.6685837339745104,True,False
257,0.25,0.93,-0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7726547440789501,-0.019368369635281657,0.7380952380952381,0.7438524590163934,0.8200487754352596,0.6557377049180327,3.493378828499472,1.0,0.6707306483362167,True,False
258,0.25,0.93,-0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7695515752019717,-0.01626520075830329,0.7321428571428571,0.7315573770491803,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.6709438494177585,True,False
259,0.25,0.93,-0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7686004540127552,-0.015314079569086814,0.7301587301587301,0.7281420765027322,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.671171930146578,True,False
260,0.25,0.93,1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7563258255341948,-0.0030394510905263905,0.7383786848072562,0.7650273224043715,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.4534169390595722,True,False
261,0.25,0.93,1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7585497106136564,-0.0052633361699879755,0.7448979591836735,0.7800546448087432,0.8200487754352596,0.0,0.0,,0.46097371260009296,False,False
262,0.25,0.93,1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7573864602257819,-0.004100085782113516,0.7443310657596373,0.7800546448087432,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.44669706581096696,False,False
263,0.25,0.93,1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7562035065946716,-0.002917132151003199,0.7429138321995465,0.7766393442622951,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.44524899273792673,False,False
264,0.25,0.93,0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.758696258376427,-0.005409883932758541,0.7335600907029479,0.7506830601092896,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.5177968642886454,True,False
265,0.25,0.93,0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7626943789785577,-0.009408004534889325,0.7457482993197279,0.7773224043715846,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.530480772146898,True,False
266,0.25,0.93,0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7600622613166782,-0.006775886873009784,0.7414965986394558,0.7718579234972678,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.5155447966096658,False,False
267,0.25,0.93,0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7586738282631449,-0.005387453819476473,0.7400793650793651,0.7670765027322404,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.5144115836275314,True,False
268,0.25,0.93,-0.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7629582662098635,-0.009671891766195095,0.7293083900226758,0.7356557377049181,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.5878343103377892,True,False
269,0.25,0.93,-0.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7686366246501215,-0.015350250206453087,0.7454648526077098,0.7725409836065574,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.6025692240555051,True,False
270,0.25,0.93,-0.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.764932489134901,-0.011646114691232556,0.7380952380952381,0.7588797814207651,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.5907532052530022,True,False
271,0.25,0.93,-0.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7645191769001549,-0.011232802456486501,0.7355442176870748,0.7520491803278688,0.6894843605185317,0.3770491803278688,35.90868470225038,1.0,0.5902265051977196,True,False
272,0.25,0.93,-0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7660797085202103,-0.012793334076541929,0.7219387755102041,0.7103825136612022,0.5005656390106631,0.45901639344262296,37.77723616865708,2.5,0.6582844465967728,True,False
273,0.25,0.93,-0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7727956325293674,-0.019509258085699033,0.7420634920634921,0.758879781420765,0.8200487754352596,0.36885245901639346,6.255585344057194,0.0,0.670873571580723,True,False
274,0.25,0.93,-0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7688055210674515,-0.015519146623783064,0.7329931972789115,0.7383879781420766,0.7368090426912849,0.6475409836065574,20.879031602892194,1.0,0.6656599773062749,True,False
275,0.25,0.93,-0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7678953421810821,-0.014608967737413714,0.7310090702947847,0.7363387978142077,0.6894843605185317,0.6721311475409836,26.728410106426193,1.0,0.665955579839746,True,False
276,0.25,0.93,-1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7700394734890554,-0.01675309904538702,0.7128684807256235,0.6823770491803278,0.5005656390106631,0.32786885245901637,26.89089284263547,3.0,0.7237795418652498,True,False
277,0.25,0.93,-1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7785389117190702,-0.025252537275401776,0.7406462585034014,0.7431693989071039,0.8200487754352596,0.6557377049180327,3.493378828499472,1.0,0.7311221243052498,True,False
278,0.25,0.93,-1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7746695062127599,-0.021383131769091457,0.7287414965986394,0.7151639344262294,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.7338224148508925,True,False
279,0.25,0.93,-1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7726946842974617,-0.01940830985379327,0.7236394557823129,0.706967213114754,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.734921663825863,True,False
280,0.25,0.93,2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.753763858355843,-0.0004774839121746144,0.7395124716553289,0.7704918032786885,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.3950704240604248,True,False
281,0.25,0.93,2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7558766552289782,-0.002590280785309762,0.7434807256235827,0.7807377049180327,0.8200487754352596,0.0,0.0,,0.40011745444630936,False,False
282,0.25,0.93,2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7539393662694461,-0.0006529918257777156,0.7429138321995464,0.7807377049180328,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.3744870267644507,False,False
283,0.25,0.93,2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7534252970053769,-0.0001389225617084433,0.7434807256235827,0.7814207650273224,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.37204258449302163,False,False
284,0.25,0.93,1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7563402818328041,-0.0030539073891356905,0.7352607709750567,0.7547814207650274,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.4816652062950756,True,False
285,0.25,0.93,1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7617128350252144,-0.008426460581545947,0.7443310657596373,0.7800546448087432,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.5182780523948193,True,False
286,0.25,0.93,1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7574969018882337,-0.004210527444565293,0.7423469387755102,0.7766393442622951,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.4728845675835522,False,False
287,0.25,0.93,1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7566250192857695,-0.003338644842101113,0.7414965986394558,0.7759562841530055,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.46968533824352177,True,False
288,0.25,0.93,-0.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7609213150657694,-0.007634940622101016,0.7239229024943311,0.7233606557377049,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.5851888805136816,True,False
289,0.25,0.93,-0.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7704055158876895,-0.017119141444021047,0.7471655328798186,0.7739071038251365,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.6365167682721555,True,False
290,0.25,0.93,-0.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7638439128661868,-0.010557538422518387,0.7397959183673469,0.7616120218579235,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.5941395549025263,True,False
291,0.25,0.93,-0.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7620948726068082,-0.008808498163139777,0.7363945578231292,0.7575136612021857,0.6894843605185317,0.3770491803278688,35.90868470225038,1.0,0.5911918537541605,True,False
292,0.25,0.93,-1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7672007380923627,-0.01391436364869425,0.7069160997732427,0.6741803278688523,0.5005656390106631,0.45901639344262296,37.77723616865708,2.5,0.6898232989591614,True,False
293,0.25,0.93,-1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7789036680703604,-0.02561729362669196,0.7443310657596371,0.7602459016393444,0.8200487754352596,0.36885245901639346,6.255585344057194,0.0,0.7252660957160002,True,False
294,0.25,0.93,-1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.772929742304768,-0.019643367861099548,0.731859410430839,0.7336065573770493,0.7368090426912849,0.6475409836065574,20.879031602892194,1.0,0.7115097766798208,True,False
295,0.25,0.93,-1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.769695684637753,-0.016409310194084537,0.7242063492063493,0.721311475409836,0.6894843605185317,0.6721311475409836,26.728410106426193,1.0,0.7115649439826155,True,False
296,0.25,0.93,-2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7729865794956801,-0.019700205052011643,0.6828231292517006,0.6079234972677596,0.5005656390106631,0.32786885245901637,26.89089284263547,3.0,0.7797338880842963,True,False
297,0.25,0.93,-2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7848584586322888,-0.03157208418862034,0.7386621315192744,0.7349726775956285,0.8200487754352596,0.6557377049180327,3.493378828499472,1.0,0.7863374250890666,True,False
298,0.25,0.93,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7802453921116356,-0.026959017667967156,0.719954648526077,0.6864754098360655,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.8037994895355702,True,False
299,0.25,0.93,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7774486703327761,-0.024162295889107677,0.7089002267573696,0.6639344262295082,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.8075242888514981,True,False
300,0.25,0.93,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7524686643523156,0.0008177100913527857,0.7392290249433107,0.7691256830601092,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.3600169382315271,True,False
301,0.25,0.93,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7533434839771352,-5.71095334668259e-05,0.743764172335601,0.782103825136612,0.8200487754352596,0.0,0.0,,0.3330230835594948,False,False
302,0.25,0.93,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7520434942842884,0.001242880159380011,0.743764172335601,0.782103825136612,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.32244713431551697,False,False
303,0.25,0.93,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7518309092502748,0.001455465193393568,0.7434807256235828,0.7814207650273224,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.3219430528689905,False,False
304,0.25,0.93,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7538788071645575,-0.0005924327208890467,0.733843537414966,0.7527322404371586,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.45749750240918285,True,False
305,0.25,0.93,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7599349467056645,-0.006648572261996111,0.7448979591836735,0.7800546448087432,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.5251928447989067,True,False
306,0.25,0.93,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7547042360003297,-0.0014178615566612374,0.7423469387755102,0.7766393442622952,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.4376855498686535,False,False
307,0.25,0.93,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7538556945742405,-0.000569320130572093,0.7412131519274378,0.7745901639344264,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.43377675342965155,True,False
308,0.25,0.93,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7600638887619146,-0.006777514318246136,0.7165532879818594,0.7042349726775956,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.5839562354221186,True,False
309,0.25,0.93,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7731921452457423,-0.019905770802073897,0.7468820861678004,0.7725409836065572,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.6888876861797991,True,False
310,0.25,0.93,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7640952024658474,-0.010808828022178973,0.7380952380952381,0.7622950819672131,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.6024185405625063,True,False
311,0.25,0.93,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7600460636294329,-0.006759689185764528,0.7344104308390024,0.7561475409836067,0.6894843605185317,0.3770491803278688,35.90868470225038,1.0,0.59372791609062,True,False
312,0.25,0.93,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.768428716174361,-0.015142341730692621,0.6862244897959183,0.6229508196721312,0.5005656390106631,0.45901639344262296,37.77723616865708,2.5,0.7108603811896218,True,False
313,0.25,0.93,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7839658138749874,-0.03067943943131901,0.7446145124716554,0.7581967213114754,0.8200487754352596,0.36885245901639346,6.255585344057194,0.0,0.7610561379475317,True,False
314,0.25,0.93,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7755957161016942,-0.022309341658025783,0.7273242630385487,0.7192622950819672,0.7368090426912849,0.6475409836065574,20.879031602892194,1.0,0.7493085528010992,True,False
315,0.25,0.93,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7713569973109704,-0.01807062286730199,0.7165532879818594,0.7008196721311474,0.6894843605185317,0.6721311475409836,26.728410106426193,1.0,0.7479427773882334,True,False
316,0.25,0.93,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7754811540112395,-0.0221947795675711,0.6541950113378685,0.5396174863387978,0.5005656390106631,0.32786885245901637,26.89089284263547,3.0,0.8124968886963098,True,False
317,0.25,0.93,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7897368914869121,-0.036450517043243646,0.7383786848072562,0.7329234972677596,0.8200487754352596,0.6557377049180327,3.493378828499472,1.0,0.8025825627897727,True,False
318,0.25,0.93,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7850097305069264,-0.031723356063257935,0.703798185941043,0.6441256830601092,0.7368090426912849,0.6475409836065574,9.180274595824194,2.0,0.8456394308984212,True,False
319,0.25,0.93,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7815626319705421,-0.028276257526873683,0.6893424036281179,0.6099726775956283,0.6894843605185317,0.5327868852459017,11.536274270858721,3.0,0.8545579244292543,True,False
320,0.25,0.97,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.760075314783679,-0.006788940340010541,0.7352607709750567,0.7527322404371586,0.5005656390106631,0.38524590163934425,18.19806645543911,2.0,0.5258979494092297,True,False
321,0.25,0.97,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7622692089105305,-0.0089828344668621,0.743764172335601,0.7752732240437158,0.8200487754352596,0.0,0.0,,0.5282367722956335,False,False
322,0.25,0.97,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7615574427225739,-0.008271068278905447,0.7409297052154196,0.7670765027322404,0.7368090426912849,0.00819672131147541,6.824274920789666,0.0,0.5244637044205315,False,False
323,0.25,0.97,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7598370786510192,-0.0065507042073508215,0.7397959183673469,0.764344262295082,0.6894843605185317,0.00819672131147541,6.49930944837111,0.0,0.5241082020741594,False,False
324,0.25,0.97,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7623762172020625,-0.009089842758394084,0.7349773242630386,0.75,0.5005656390106631,0.4672131147540984,33.715167763425136,2.0,0.5670997633637468,True,False
325,0.25,0.97,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.766466298341324,-0.013179923897655543,0.743764172335601,0.7718579234972678,0.8200487754352596,0.12295081967213115,31.765374928913804,0.0,0.5698319707924342,True,False
326,0.25,0.97,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7640007677821218,-0.010714393338453365,0.7386621315192744,0.7581967213114754,0.7368090426912849,0.09016393442622951,26.97213421074011,0.0,0.5666854392630077,False,False
327,0.25,0.97,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7631373741790665,-0.009850999735398047,0.7361111111111112,0.7540983606557377,0.6894843605185317,0.12295081967213115,24.128686327077748,0.0,0.5664592733637794,True,False
328,0.25,0.97,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7657080783866754,-0.012421703943007012,0.7321428571428571,0.7370218579234974,0.5005656390106631,0.5737704918032787,43.951580144609636,2.0,0.6094600754062688,True,False
329,0.25,0.97,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7680976200619314,-0.01481124561826297,0.740079365079365,0.7581967213114754,0.8200487754352596,0.23770491803278687,14.298480786416443,0.0,0.6123209569029789,True,False
330,0.25,0.97,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7671835759931255,-0.013897201549457061,0.735827664399093,0.7486338797814208,0.7368090426912849,0.3360655737704918,35.01502965309936,1.0,0.6101087704609872,True,False
