row_kind,claim_id,experiment,scope,unit_id,condition,status,metric,comparison,stats_unit,n_planned,n_complete,n_failed,n_invalid,n_sessions,estimate,ci_low,ci_high,threshold,p_value,p_adjusted,multiplicity_method,alpha,conclusion,criterion,note
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:8,exact_forward_sensitivity,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:9,exact_forward_sensitivity,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:0,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:1,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:10,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:11,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:12,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:13,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:14,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:15,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:16,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:17,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:18,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:19,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:2,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:20,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:21,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:22,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:23,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:24,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:25,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:26,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:27,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:28,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:29,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:3,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:4,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:5,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:6,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:7,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:8,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:9,frozen,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:0,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:1,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:10,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:11,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:12,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:13,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:14,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:15,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:16,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:17,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:18,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:19,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:2,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:20,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:21,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:22,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:23,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:24,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:25,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:26,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:27,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:28,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:29,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:3,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:4,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:5,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:6,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:7,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:8,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:9,local_eprop,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:0,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:1,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:10,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:11,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:12,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:13,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:14,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:15,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:16,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:17,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:18,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:19,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:2,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:20,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:21,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:22,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:23,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:24,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:25,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:26,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:27,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:28,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:29,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:3,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:4,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:5,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:6,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:7,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:8,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
condition_coverage,,exp23_closed_loop_local_controller,delayed,seed:9,random_update,complete,planned_condition_coverage,,seed,1,1,0,0,,,,,,,,,,inconclusive,coverage row; not a hypothesis test,
claim,exp23_current_fraction_of_bptt_gain,exp23_closed_loop_local_controller,current,,,,behavior_balanced_accuracy,(local - frozen) / (BPTT-axis - frozen),seed,30,30,0,1,,-1.5742311564770854,,,0.6,,,Holm within the four registered components for this task,0.05,inconclusive,local retains at least 60% of the BPTT-axis gain; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_current_gain_vs_frozen,exp23_closed_loop_local_controller,current,,,,behavior_balanced_accuracy,local_eprop - frozen held-out balanced accuracy,seed,30,30,0,0,,-0.00125944217094535,-0.008623490499976627,0.005863962087283822,0.03,1.0,1.0,Holm within the four registered components for this task,0.05,oppose,local gain over frozen is at least 0.03; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_current_gain_vs_random,exp23_closed_loop_local_controller,current,,,,behavior_balanced_accuracy,local_eprop - random_update held-out balanced accuracy,seed,30,30,0,0,,0.000922473625996482,-0.007567333573568477,0.009843575197364129,0.03,1.0,1.0,Holm within the four registered components for this task,0.05,oppose,local gain over random update is at least 0.03; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_current_joint_closed_loop_local_controller,exp23_closed_loop_local_controller,current,,,,registered_AND_gate,all four Exp23 registered local-controller criteria,seed,30,30,0,0,,,,,,,,intersection-union AND over four Holm-corrected components,0.05,oppose,all four Holm-corrected component conclusions must support (intersection-union AND),"No OR criterion is used. All non-frozen conditions must pass the matched functional budget, and the learned belief gate must pass its preregistered identifiability/strength gate. Every seed must also pass the explicit pairing, recurrent hash/copy, split-leakage, and local no-autograd/BPTT audit. The joint alternative is an intersection: requiring every Holm-corrected component to support is a conservative IUT."
claim,exp23_current_median_update_cosine,exp23_closed_loop_local_controller,current,,,,median_update_cosine_to_exact,local update cosine with exact forward sensitivity,seed,30,30,0,0,,0.7421163731045746,0.6833403378451175,0.7580975308985646,0.0,9.313225746154785e-10,3.725290298461914e-09,Holm within the four registered components for this task,0.05,support,median local/exact update cosine is strictly positive; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_joint_both_tasks,exp23_closed_loop_local_controller,current_and_delayed,,,,registered_AND_gate,current and delayed task joint claims,seed,30,30,0,0,,,,,,,,intersection-union AND over two task-specific Holm families,0.05,oppose,both task-specific Holm-corrected IUT claims must support (AND),"If local-eprop fails to beat random update, the registered population-gain-axis local-learning route is opposed for that task. Combining the two task claims is itself an intersection-union test."
claim,exp23_delayed_fraction_of_bptt_gain,exp23_closed_loop_local_controller,delayed,,,,behavior_balanced_accuracy,(local - frozen) / (BPTT-axis - frozen),seed,30,30,0,1,,-2.804754722991386,,,0.6,,,Holm within the four registered components for this task,0.05,inconclusive,local retains at least 60% of the BPTT-axis gain; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_delayed_gain_vs_frozen,exp23_closed_loop_local_controller,delayed,,,,behavior_balanced_accuracy,local_eprop - frozen held-out balanced accuracy,seed,30,30,0,0,,-0.01133270393335493,-0.022998796067604774,-0.0015825544491611253,0.03,1.0,1.0,Holm within the four registered components for this task,0.05,oppose,local gain over frozen is at least 0.03; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_delayed_gain_vs_random,exp23_closed_loop_local_controller,delayed,,,,behavior_balanced_accuracy,local_eprop - random_update held-out balanced accuracy,seed,30,30,0,0,,-0.010189191128376828,-0.022697083684056846,0.0009265161277321083,0.03,1.0,1.0,Holm within the four registered components for this task,0.05,oppose,local gain over random update is at least 0.03; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
claim,exp23_delayed_joint_closed_loop_local_controller,exp23_closed_loop_local_controller,delayed,,,,registered_AND_gate,all four Exp23 registered local-controller criteria,seed,30,30,0,0,,,,,,,,intersection-union AND over four Holm-corrected components,0.05,oppose,all four Holm-corrected component conclusions must support (intersection-union AND),"No OR criterion is used. All non-frozen conditions must pass the matched functional budget, and the learned belief gate must pass its preregistered identifiability/strength gate. Every seed must also pass the explicit pairing, recurrent hash/copy, split-leakage, and local no-autograd/BPTT audit. The joint alternative is an intersection: requiring every Holm-corrected component to support is a conservative IUT."
claim,exp23_delayed_median_update_cosine,exp23_closed_loop_local_controller,delayed,,,,median_update_cosine_to_exact,local update cosine with exact forward sensitivity,seed,30,30,0,0,,0.3924269022107594,0.3174783719025445,0.46723762729327567,0.0,9.313225746154785e-10,3.725290298461914e-09,Holm within the four registered components for this task,0.05,support,median local/exact update cosine is strictly positive; one-sided seed-level p-value must pass Holm familywise correction at alpha=0.05,"95% whole-seed bootstrap; mean effects use a paired sign-flip test and the median cosine uses an exact sign test. Support additionally requires the complete 30-seed, 12-cell formal grid and a valid functional state-displacement budget plus an identifiable non-collapsed belief gate and the explicit paired/frozen/leakage/local-rule mechanism audit."
