seed,condition,panel,source_video_id,n_frames,accuracy,nll,post_switch_nll
13800,likelihood_hmm,qualification_hidden,c03_clip007_video101,24,0.3333333333333333,1.0265869707557007,1.3345054266421712
13800,likelihood_hmm,qualification_hidden,c30_clip026_video018,24,0.0,5.851783449875555,5.132780712001744
13800,likelihood_hmm,qualification_hidden,c08_clip005_video145,24,0.041666666666666664,3.200186654133535,
13800,likelihood_hmm,qualification_hidden,c40_clip000_video012,24,1.0,0.03933485971943495,0.0728391655390732
13800,likelihood_hmm,qualification_hidden,c19_clip028_video018,24,1.0,0.001539321260649655,0.0029808578121653805
13800,likelihood_hmm,qualification_hidden,c03_clip006_video104,24,0.125,2.959595286521136,3.6306304135915966
13800,likelihood_hmm,qualification_hidden,c06_clip007_video045,24,0.9583333333333334,0.16407729506018506,0.306789089669482
13800,likelihood_hmm,qualification_hidden,c40_clip017_video011,24,1.0,0.03115366892174984,0.05731856420572323
13800,likelihood_hmm,qualification_hidden,c10_clip007_video007,24,1.0,0.029806365674869117,
13800,likelihood_hmm,qualification_hidden,c26_clip010_video098,24,1.0,0.03835841845820292,0.07608239157340192
13800,likelihood_hmm,qualification_hidden,c41_clip030_video036,24,0.9166666666666666,0.3050806108315001,0.4558269869684839
13800,likelihood_hmm,qualification_hidden,c36_clip027_video062,24,0.9583333333333334,0.11425193353097678,0.21781093779072527
13800,likelihood_hmm,qualification_hidden,c32_clip003_video013,24,1.0,0.026851491620898768,0.037324901083201904
13800,likelihood_hmm,qualification_hidden,c19_clip018_video022,24,1.0,0.02840947242071808,0.05142111114957437
13800,likelihood_hmm,qualification_hidden,c34_clip009_video062,24,1.0,0.00045918846714759586,
13800,likelihood_hmm,qualification_hidden,c19_clip025_video079,24,1.0,0.0003860176842436617,0.00072294231577219
13800,likelihood_hmm,qualification_hidden,c25_clip005_video044,24,1.0,0.0013545095524234955,0.002603122742009072
13800,likelihood_hmm,qualification_hidden,c31_clip004_video029,24,0.5416666666666666,0.992113750826285,0.17743217446104018
13800,likelihood_hmm,qualification_hidden,c00_clip004_video068,24,1.0,0.0020919862180618473,0.004013653726404917
13800,likelihood_hmm,qualification_hidden,c45_clip027_video018,24,0.0,6.926618575183633,6.272736791526995
13800,likelihood_hmm,qualification_hidden,c20_clip009_video008,24,1.0,0.08297824963915336,
13800,likelihood_hmm,qualification_hidden,c22_clip008_video009,24,1.0,0.016677820966082137,0.029362426593076623
13800,likelihood_hmm,qualification_hidden,c38_clip005_video019,24,1.0,0.008775684759682151,0.013212459621597887
13800,likelihood_hmm,qualification_hidden,c49_clip021_video018,24,0.9583333333333334,0.06787890556007951,0.1317995543759268
13800,likelihood_hmm,qualification_hidden,c02_clip004_video163,24,0.0,7.237385244616701,6.798077997546334
13800,likelihood_hmm,qualification_hidden,c05_clip029_video068,24,1.0,0.029359981245989635,0.05681234096464097
13800,likelihood_hmm,qualification_hidden,c36_clip008_video063,24,1.0,0.0398783255827179,
13800,likelihood_hmm,qualification_hidden,c17_clip006_video112,24,1.0,0.0003427890469127385,0.0006445294221353485
13800,likelihood_hmm,qualification_hidden,c03_clip000_video095,24,0.5,1.746711721811921,0.364012481663402
13800,likelihood_hmm,qualification_hidden,c21_clip020_video073,24,0.0,3.7583396635357116,4.578116083943194
13800,likelihood_hmm,qualification_hidden,c49_clip010_video008,24,0.9583333333333334,0.1179686132358687,0.23306094889176307
13800,likelihood_hmm,qualification_hidden,c28_clip015_video098,24,1.0,0.0760515420206714,0.15067299095336248
13800,likelihood_hmm,qualification_hidden,c07_clip012_video077,24,0.4583333333333333,1.6630717833455264,
13800,likelihood_hmm,qualification_hidden,c38_clip032_video015,24,0.8333333333333334,0.5399408661682369,0.22777517704080186
13800,likelihood_hmm,qualification_hidden,c45_clip020_video015,24,0.16666666666666666,2.295803268521583,2.367426794689186
13800,likelihood_hmm,qualification_hidden,c00_clip002_video203,24,1.0,0.0005941799978207884,0.0010957934077457296
13800,likelihood_hmm,qualification_hidden,c44_clip023_video008,24,0.0,6.938763986431504,6.824124186930888
13800,likelihood_hmm,qualification_hidden,c48_clip011_video015,24,1.0,0.015603813400744163,0.02265066255809378
13800,likelihood_hmm,qualification_hidden,c42_clip004_video131,24,1.0,0.03862375496661109,
13800,likelihood_hmm,qualification_hidden,c33_clip012_video038,24,0.375,3.352250894778899,3.7466393856041784
13800,likelihood_hmm,qualification_hidden,c47_clip000_video001,24,0.0,7.192195400599047,7.0418825371101486
13800,likelihood_hmm,qualification_hidden,c23_clip034_video044,24,1.0,2.9238396735535002e-05,4.968174558973121e-05
13800,likelihood_hmm,qualification_hidden,c41_clip008_video020,24,0.7083333333333334,0.566807245101767,0.9033569446736175
13800,likelihood_hmm,qualification_hidden,c36_clip021_video038,24,0.9583333333333334,0.10048446976154153,0.19847696064051715
13800,likelihood_hmm,qualification_hidden,c02_clip024_video128,24,1.0,0.22509679061750054,
13800,likelihood_hmm,qualification_hidden,c16_clip007_video001,24,1.0,0.04622745104678194,0.08172542577423059
13800,likelihood_hmm,qualification_hidden,c24_clip009_video041,24,0.875,0.33949374542455096,0.6781341335312322
13800,likelihood_hmm,qualification_hidden,c44_clip025_video017,24,0.5416666666666666,1.7295708142589772,2.51166375697159
13800,likelihood_hmm,qualification_hidden,c12_clip020_video113,24,0.375,2.7817662869859787,0.5846308317113676
13800,likelihood_hmm,qualification_hidden,c21_clip032_video109,24,0.2916666666666667,2.3699302718903823,4.066197754888047
13800,true_switch_likelihood_reset,qualification_hidden,c21_clip027_video067,24,1.0,0.06269111157814657,
13800,true_switch_likelihood_reset,qualification_hidden,c38_clip024_video014,24,0.9166666666666666,0.28586763273744037,0.571735180825598
13800,true_switch_likelihood_reset,qualification_hidden,c46_clip013_video010,24,1.0,0.005135628070930448,0.010271256141860896
13800,true_switch_likelihood_reset,qualification_hidden,c37_clip013_video007,24,1.0,0.00036002197760779796,0.0007200439552155959
13800,true_switch_likelihood_reset,qualification_hidden,c50_clip003_video022,24,1.0,0.0007621415418401009,0.0015242830836802018
13800,true_switch_likelihood_reset,qualification_hidden,c26_clip011_video014,24,1.0,0.014344995333009194,0.028689990176345645
13800,true_switch_likelihood_reset,qualification_hidden,c03_clip015_video008,24,0.0,9.845153917172075,
13800,true_switch_likelihood_reset,qualification_hidden,c06_clip004_video176,24,1.0,0.001964147782471013,0.003928295564942026
13800,true_switch_likelihood_reset,qualification_hidden,c42_clip017_video028,24,1.0,0.0003763303209048572,0.0007526606418097144
13800,true_switch_likelihood_reset,qualification_hidden,c18_clip013_video006,24,1.0,0.00019444100286684744,0.0003888820057336949
13800,true_switch_likelihood_reset,qualification_hidden,c17_clip007_video117,24,1.0,0.08522630433736078,0.1704526086728179
13800,true_switch_likelihood_reset,qualification_hidden,c00_clip011_video045,24,1.0,0.0017999367654009106,0.0035998735308018213
13800,true_switch_likelihood_reset,qualification_hidden,c46_clip008_video011,24,1.0,0.06187841624145063,
13800,true_switch_likelihood_reset,qualification_hidden,c13_clip003_video021,24,1.0,0.003705585622603487,0.007411171245206308
13800,true_switch_likelihood_reset,qualification_hidden,c19_clip032_video081,24,1.0,0.000536310043637226,0.001072620087274452
13800,true_switch_likelihood_reset,qualification_hidden,c23_clip023_video020,24,1.0,0.004938130685038829,0.009876261370077659
13800,true_switch_likelihood_reset,qualification_hidden,c12_clip004_video103,24,1.0,0.008251379133194847,0.016502758266389694
13800,true_switch_likelihood_reset,qualification_hidden,c44_clip014_video022,24,1.0,0.0438803930093831,0.08776078601873616
13800,true_switch_likelihood_reset,qualification_hidden,c27_clip001_video010,24,0.875,0.3370446846878363,
13800,true_switch_likelihood_reset,qualification_hidden,c02_clip022_video152,24,1.0,0.09926130049078645,0.1985226009815729
13800,true_switch_likelihood_reset,qualification_hidden,c15_clip008_video043,24,1.0,0.00294992451565072,0.00589984903130144
13800,true_switch_likelihood_reset,qualification_hidden,c33_clip017_video083,24,1.0,0.005244384072347103,0.010488768144694205
13800,true_switch_likelihood_reset,qualification_hidden,c40_clip006_video005,24,1.0,0.09387601232973308,0.11455948922663715
13800,true_switch_likelihood_reset,qualification_hidden,c29_clip003_video016,24,0.0,9.325955325116153,9.97983604062501
13800,true_switch_likelihood_reset,qualification_hidden,c47_clip014_video024,24,0.0,17.54092135669269,
13800,true_switch_likelihood_reset,qualification_hidden,c15_clip003_video065,24,1.0,1.6881616144245963e-06,3.3763232288491926e-06
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip013_video009,24,1.0,0.001581866487071564,0.003163732974143128
13800,true_switch_likelihood_reset,qualification_hidden,c01_clip023_video198,24,1.0,0.030807771038838288,0.06110931577159362
13800,true_switch_likelihood_reset,qualification_hidden,c46_clip015_video022,24,1.0,0.01121438613673579,0.02242877227347158
13800,true_switch_likelihood_reset,qualification_hidden,c30_clip024_video032,24,0.0,22.886570439979902,18.142119764031253
13800,true_switch_likelihood_reset,qualification_hidden,c24_clip011_video039,24,0.875,0.20194184975504983,
13800,true_switch_likelihood_reset,qualification_hidden,c13_clip000_video112,24,1.0,0.01750787695331273,0.03501575390018868
13800,true_switch_likelihood_reset,qualification_hidden,c24_clip006_video043,24,1.0,0.02389329998255633,0.04778659996511266
13800,true_switch_likelihood_reset,qualification_hidden,c47_clip005_video005,24,0.0,14.663685766883871,8.423840050861239
13800,true_switch_likelihood_reset,qualification_hidden,c39_clip006_video025,24,0.9166666666666666,0.267027467630127,0.5340549350522669
13800,true_switch_likelihood_reset,qualification_hidden,c12_clip016_video093,24,0.0,13.507867480985865,7.670332910284526
13800,true_switch_likelihood_reset,qualification_hidden,c17_clip014_video005,24,1.0,0.031003678193375583,
13800,true_switch_likelihood_reset,qualification_hidden,c28_clip000_video102,24,1.0,0.02420723464471582,0.04841446928943164
13800,true_switch_likelihood_reset,qualification_hidden,c34_clip011_video071,24,1.0,0.006144918536375736,0.012289837072751249
13800,true_switch_likelihood_reset,qualification_hidden,c43_clip024_video003,24,1.0,0.03432298492507897,0.06864596984527231
13800,true_switch_likelihood_reset,qualification_hidden,c25_clip006_video085,24,1.0,5.0881661193232865e-05,0.00010176332238646573
13800,true_switch_likelihood_reset,qualification_hidden,c13_clip001_video111,24,1.0,0.02262190214430866,0.04524380428861718
13800,true_switch_likelihood_reset,qualification_hidden,c36_clip004_video051,24,1.0,0.04059684821376357,
13800,true_switch_likelihood_reset,qualification_hidden,c42_clip001_video158,24,1.0,0.00018166910954364835,0.0003633382190872967
13800,true_switch_likelihood_reset,qualification_hidden,c08_clip014_video171,24,0.8333333333333334,0.7227373201064186,0.36323865188844423
13800,true_switch_likelihood_reset,qualification_hidden,c11_clip010_video039,24,0.0,5.382395885757096,2.189681569444834
13800,true_switch_likelihood_reset,qualification_hidden,c25_clip002_video071,24,1.0,0.0006256795657284556,0.0012513591314569112
13800,true_switch_likelihood_reset,qualification_hidden,c07_clip000_video029,24,0.0,24.714961552687544,21.798901989446538
13800,true_switch_likelihood_reset,qualification_hidden,c35_clip000_video011,24,1.0,0.0001892287418454254,
13800,true_switch_likelihood_reset,qualification_hidden,c48_clip002_video001,24,1.0,0.08816166768449252,0.17632098729954068
13800,true_switch_likelihood_reset,qualification_hidden,c22_clip007_video005,24,1.0,0.08298015521909556,0.16596031043559215
13800,true_switch_likelihood_reset,qualification_hidden,c44_clip019_video026,24,1.0,0.05058286225150584,0.10116572450298089
13800,true_switch_likelihood_reset,qualification_hidden,c01_clip018_video177,24,1.0,0.0022013346245013045,0.004402669249002609
13800,true_switch_likelihood_reset,qualification_hidden,c04_clip001_video010,24,1.0,6.063657254106619e-07,1.2127314508213238e-06
13800,true_switch_likelihood_reset,qualification_hidden,c50_clip014_video023,24,1.0,0.02389299475465527,
13800,true_switch_likelihood_reset,qualification_hidden,c14_clip018_video062,24,0.0,17.62890663648705,13.230731077645215
13800,true_switch_likelihood_reset,qualification_hidden,c07_clip013_video067,24,1.0,0.007968259699039998,0.01593568965744394
13800,true_switch_likelihood_reset,qualification_hidden,c19_clip013_video095,24,1.0,0.007870348495391111,0.015740696935822925
13800,true_switch_likelihood_reset,qualification_hidden,c50_clip023_video021,24,1.0,0.00026890501947226197,0.0005378100389445239
13800,true_switch_likelihood_reset,qualification_hidden,c06_clip012_video082,24,1.0,0.13894088684124686,0.2778787183040132
13800,true_switch_likelihood_reset,qualification_hidden,c26_clip005_video007,24,1.0,0.0020327536429330596,
13800,true_switch_likelihood_reset,qualification_hidden,c38_clip028_video033,24,1.0,0.020172693561196702,0.04034525942934083
13800,true_switch_likelihood_reset,qualification_hidden,c23_clip041_video006,24,1.0,1.1584197006234573e-05,2.3168394012469145e-05
13800,true_switch_likelihood_reset,qualification_hidden,c05_clip026_video165,24,1.0,0.0006756050500053043,0.0013512101000106086
13800,true_switch_likelihood_reset,qualification_hidden,c07_clip024_video083,24,1.0,0.011154615696903201,0.022309231393791897
13800,true_switch_likelihood_reset,qualification_hidden,c43_clip022_video026,24,1.0,0.05196500576624804,0.10393001151459054
13800,true_switch_likelihood_reset,qualification_hidden,c18_clip014_video066,24,1.0,0.00023381525926828244,
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip022_video046,24,1.0,0.018247899029352244,0.036495798058407906
13800,true_switch_likelihood_reset,qualification_hidden,c21_clip016_video033,24,0.9583333333333334,0.20395211907959943,0.40789609846090463
13800,true_switch_likelihood_reset,qualification_hidden,c16_clip006_video007,24,0.0,15.900414848920965,5.735098110127041
13800,true_switch_likelihood_reset,qualification_hidden,c23_clip019_video032,24,1.0,0.025499021738573355,0.05099804347714671
13800,true_switch_likelihood_reset,qualification_hidden,c24_clip016_video053,24,0.75,0.4481663979136174,0.8938983277379865
13800,true_switch_likelihood_reset,qualification_hidden,c49_clip001_video020,24,1.0,0.008663649825881498,
13800,true_switch_likelihood_reset,qualification_hidden,c34_clip003_video054,24,1.0,2.046731199959702e-05,4.093462399919404e-05
13800,true_switch_likelihood_reset,qualification_hidden,c28_clip002_video093,24,1.0,0.0003165954571236301,0.0006331909142472602
13800,true_switch_likelihood_reset,qualification_hidden,c23_clip020_video014,24,1.0,0.0008544356877907213,0.0017088713473748204
13800,true_switch_likelihood_reset,qualification_hidden,c05_clip012_video140,24,1.0,0.00022218313430792203,0.00044436626861584405
13800,true_switch_likelihood_reset,qualification_hidden,c45_clip011_video011,24,1.0,0.019145430417090055,0.038290860833987674
13800,true_switch_likelihood_reset,qualification_hidden,c37_clip005_video011,24,1.0,3.49322386671315e-05,
13800,true_switch_likelihood_reset,qualification_hidden,c08_clip010_video152,24,0.0,4.880938238272578,3.483345001642031
13800,true_switch_likelihood_reset,qualification_hidden,c30_clip010_video016,24,0.8333333333333334,0.3309671850555476,0.6619321476823773
13800,true_switch_likelihood_reset,qualification_hidden,c32_clip006_video016,24,1.0,0.02817365367645261,0.056346922947133254
13800,true_switch_likelihood_reset,qualification_hidden,c40_clip025_video025,24,1.0,0.06315987303936596,0.1238885907499127
13800,true_switch_likelihood_reset,qualification_hidden,c35_clip012_video016,24,1.0,2.5301643520713263e-06,5.060328704142653e-06
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip010_video001,24,1.0,0.001955714250561406,
13800,true_switch_likelihood_reset,qualification_hidden,c33_clip010_video136,24,0.9583333333333334,0.08115189985974,0.16230379971941158
13800,true_switch_likelihood_reset,qualification_hidden,c30_clip007_video030,24,0.0,11.090354124909515,4.733017466925705
13800,true_switch_likelihood_reset,qualification_hidden,c35_clip025_video037,24,1.0,0.05029929883183427,0.10059859766366852
13800,true_switch_likelihood_reset,qualification_hidden,c25_clip018_video111,24,1.0,0.038115170232704394,0.07623006054945318
13800,true_switch_likelihood_reset,qualification_hidden,c45_clip005_video028,24,1.0,0.049115675354356854,0.09823135066229288
13800,true_switch_likelihood_reset,qualification_hidden,c10_clip002_video021,24,0.20833333333333334,4.252882594769349,
13800,true_switch_likelihood_reset,qualification_hidden,c26_clip022_video055,24,1.0,0.001628398593514715,0.00325679718702943
13800,true_switch_likelihood_reset,qualification_hidden,c31_clip015_video016,24,1.0,0.017290791672055498,0.034581583344110996
13800,true_switch_likelihood_reset,qualification_hidden,c50_clip026_video015,24,0.125,13.221926683745346,4.565832392296059
13800,true_switch_likelihood_reset,qualification_hidden,c01_clip017_video218,24,0.0,25.053487504012214,22.475953892095873
13800,true_switch_likelihood_reset,qualification_hidden,c09_clip013_video057,24,0.0,21.60424137109435,17.316559950378934
13800,true_switch_likelihood_reset,qualification_hidden,c31_clip005_video028,24,1.0,0.01830253146006681,
13800,true_switch_likelihood_reset,qualification_hidden,c38_clip023_video049,24,0.875,0.18610742432311725,0.37219768320853036
13800,true_switch_likelihood_reset,qualification_hidden,c05_clip040_video087,24,1.0,0.004344375495332508,0.008688750990665016
13800,true_switch_likelihood_reset,qualification_hidden,c35_clip020_video033,24,1.0,0.0002491871147782833,0.0004983742295564186
13800,true_switch_likelihood_reset,qualification_hidden,c30_clip032_video009,24,0.875,0.19701788860212235,0.39403559239089403
13800,true_switch_likelihood_reset,qualification_hidden,c28_clip007_video099,24,1.0,2.741468045241809e-05,5.482936090483618e-05
13800,true_switch_likelihood_reset,qualification_hidden,c09_clip009_video005,24,0.0,16.285977268169447,
13800,true_switch_likelihood_reset,qualification_hidden,c06_clip002_video216,24,1.0,0.0037165220404468562,0.007433044080892751
13800,true_switch_likelihood_reset,qualification_hidden,c01_clip003_video164,24,1.0,0.0030596520553500144,0.006119304110700029
13800,true_switch_likelihood_reset,qualification_hidden,c11_clip003_video065,24,0.0,13.685216452214908,12.194610597924758
13800,true_switch_likelihood_reset,qualification_hidden,c43_clip010_video029,24,1.0,0.003909128637699553,0.007818257275399107
13800,true_switch_likelihood_reset,qualification_hidden,c48_clip014_video009,24,1.0,0.006161502156673656,0.012323004313347312
13800,true_switch_likelihood_reset,qualification_hidden,c27_clip002_video013,24,0.7083333333333334,1.6929141956058202,
13800,true_switch_likelihood_reset,qualification_hidden,c29_clip000_video012,24,0.6666666666666666,1.7828521232486143,3.5631974467947902
13800,true_switch_likelihood_reset,qualification_hidden,c20_clip010_video014,24,1.0,0.000162226652206293,0.000324453304412586
13800,true_switch_likelihood_reset,qualification_hidden,c39_clip012_video003,24,1.0,0.01554943875201438,0.03109887750402876
13800,true_switch_likelihood_reset,qualification_hidden,c04_clip003_video033,24,1.0,6.173455464905021e-06,1.2346910929810043e-05
13800,true_switch_likelihood_reset,qualification_hidden,c08_clip020_video077,24,1.0,0.008970107945191675,0.01794021589038335
13800,true_switch_likelihood_reset,qualification_hidden,c40_clip015_video020,24,1.0,0.005828880909596584,
13800,true_switch_likelihood_reset,qualification_hidden,c17_clip002_video004,24,1.0,0.002270587841705973,0.004541175683411946
13800,true_switch_likelihood_reset,qualification_hidden,c34_clip001_video057,24,1.0,0.0004920267398941266,0.000984053479788253
13800,true_switch_likelihood_reset,qualification_hidden,c14_clip004_video005,24,1.0,0.002015195141431374,0.004030390282862748
13800,true_switch_likelihood_reset,qualification_hidden,c43_clip002_video018,24,1.0,0.09643968346499077,0.17052562236710442
13800,true_switch_likelihood_reset,qualification_hidden,c10_clip001_video005,24,1.0,0.0269440032977535,0.053887267324988546
13800,true_switch_likelihood_reset,qualification_hidden,c47_clip021_video026,24,1.0,0.04062799612424806,
13800,true_switch_likelihood_reset,qualification_hidden,c35_clip014_video018,24,1.0,5.431589549657425e-05,0.0001086317909931485
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip037_video012,24,1.0,0.02138865850478089,0.042777317008526605
13800,true_switch_likelihood_reset,qualification_hidden,c42_clip013_video063,24,1.0,0.023371049627654645,0.04674209925530929
13800,true_switch_likelihood_reset,qualification_hidden,c03_clip007_video101,24,0.125,1.1247824722974482,1.4120245850893245
13800,true_switch_likelihood_reset,qualification_hidden,c30_clip026_video018,24,0.0,15.670611381472634,7.969705590199698
13800,true_switch_likelihood_reset,qualification_hidden,c08_clip005_video145,24,0.0,5.069885138847822,
13800,true_switch_likelihood_reset,qualification_hidden,c40_clip000_video012,24,1.0,0.02365138074851003,0.04730276149240258
13800,true_switch_likelihood_reset,qualification_hidden,c19_clip028_video018,24,1.0,0.000790311375061323,0.001580622750122646
13800,true_switch_likelihood_reset,qualification_hidden,c03_clip006_video104,24,0.0,7.468082034802428,6.199854894917364
13800,true_switch_likelihood_reset,qualification_hidden,c06_clip007_video045,24,1.0,0.08357572480628954,0.1671513176221581
13800,true_switch_likelihood_reset,qualification_hidden,c40_clip017_video011,24,1.0,0.026154022603378402,0.05230804506278804
13800,true_switch_likelihood_reset,qualification_hidden,c10_clip007_video007,24,1.0,0.012314024968078879,
13800,true_switch_likelihood_reset,qualification_hidden,c26_clip010_video098,24,1.0,0.000553801616966055,0.0011076032338660149
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip030_video036,24,0.9166666666666666,0.19940114005281753,0.39873975937847694
13800,true_switch_likelihood_reset,qualification_hidden,c36_clip027_video062,24,1.0,0.038017914893008264,0.07603576378256463
13800,true_switch_likelihood_reset,qualification_hidden,c32_clip003_video013,24,1.0,0.00882502043045571,0.017650037499270525
13800,true_switch_likelihood_reset,qualification_hidden,c19_clip018_video022,24,1.0,0.009783525963175405,0.01956705192635081
13800,true_switch_likelihood_reset,qualification_hidden,c34_clip009_video062,24,1.0,0.00023467129879928085,
13800,true_switch_likelihood_reset,qualification_hidden,c19_clip025_video079,24,1.0,0.0002000721965081542,0.0004001443930163084
13800,true_switch_likelihood_reset,qualification_hidden,c25_clip005_video044,24,1.0,0.0011364324599930323,0.0022728649199860646
13800,true_switch_likelihood_reset,qualification_hidden,c31_clip004_video029,24,1.0,0.029105677203695283,0.05821133023990759
13800,true_switch_likelihood_reset,qualification_hidden,c00_clip004_video068,24,1.0,0.0012796882434203596,0.002559376486840719
13800,true_switch_likelihood_reset,qualification_hidden,c45_clip027_video018,24,0.0,22.116305425353563,16.601589734778575
13800,true_switch_likelihood_reset,qualification_hidden,c20_clip009_video008,24,1.0,0.0004308980998875029,
13800,true_switch_likelihood_reset,qualification_hidden,c22_clip008_video009,24,1.0,0.01390736158787217,0.02781472317574434
13800,true_switch_likelihood_reset,qualification_hidden,c38_clip005_video019,24,1.0,0.0056550732561715744,0.011310146512343149
13800,true_switch_likelihood_reset,qualification_hidden,c49_clip021_video018,24,1.0,0.012301886653009611,0.024603214927391967
13800,true_switch_likelihood_reset,qualification_hidden,c02_clip004_video163,24,0.0,22.61442455089062,17.597827985852696
13800,true_switch_likelihood_reset,qualification_hidden,c05_clip029_video068,24,1.0,0.017825822171037387,0.035651644342074774
13800,true_switch_likelihood_reset,qualification_hidden,c36_clip008_video063,24,1.0,0.03269623566246253,
13800,true_switch_likelihood_reset,qualification_hidden,c17_clip006_video112,24,1.0,0.00017152202151552833,0.00034304404303105667
13800,true_switch_likelihood_reset,qualification_hidden,c03_clip000_video095,24,0.5416666666666666,1.78218864928584,0.30226824114430134
13800,true_switch_likelihood_reset,qualification_hidden,c21_clip020_video073,24,0.0,6.962613538684945,4.778648207924152
13800,true_switch_likelihood_reset,qualification_hidden,c49_clip010_video008,24,1.0,0.054640680016449096,0.10928136003284528
13800,true_switch_likelihood_reset,qualification_hidden,c28_clip015_video098,24,1.0,0.0001657873717800546,0.00033157473544141833
13800,true_switch_likelihood_reset,qualification_hidden,c07_clip012_video077,24,0.75,0.6787137576460213,
13800,true_switch_likelihood_reset,qualification_hidden,c38_clip032_video015,24,1.0,0.1231864030337771,0.12706340481458733
13800,true_switch_likelihood_reset,qualification_hidden,c45_clip020_video015,24,0.20833333333333334,2.57475498188114,3.0807779644289446
13800,true_switch_likelihood_reset,qualification_hidden,c00_clip002_video203,24,1.0,0.0002609869145552641,0.0005219738291105282
13800,true_switch_likelihood_reset,qualification_hidden,c44_clip023_video008,24,0.0,22.038066977119968,16.445112838311392
13800,true_switch_likelihood_reset,qualification_hidden,c48_clip011_video015,24,1.0,0.055121830207664,0.11024366023677645
13800,true_switch_likelihood_reset,qualification_hidden,c42_clip004_video131,24,1.0,0.037693692230164576,
13800,true_switch_likelihood_reset,qualification_hidden,c33_clip012_video038,24,0.0,8.763590488585109,5.680203152780887
13800,true_switch_likelihood_reset,qualification_hidden,c47_clip000_video001,24,0.0,23.380054410314887,19.129087704701224
13800,true_switch_likelihood_reset,qualification_hidden,c23_clip034_video044,24,1.0,1.3337645802319847e-05,2.6675291604639694e-05
13800,true_switch_likelihood_reset,qualification_hidden,c41_clip008_video020,24,0.7083333333333334,0.4174929105710707,0.8333406491570886
13800,true_switch_likelihood_reset,qualification_hidden,c36_clip021_video038,24,1.0,0.08245053774871607,0.16490107549743213
13800,true_switch_likelihood_reset,qualification_hidden,c02_clip024_video128,24,1.0,0.161266394864832,
13800,true_switch_likelihood_reset,qualification_hidden,c16_clip007_video001,24,1.0,0.005964054099254282,0.011928108198456014
13800,true_switch_likelihood_reset,qualification_hidden,c24_clip009_video041,24,0.875,0.34542178319571387,0.69084356541694
13800,true_switch_likelihood_reset,qualification_hidden,c44_clip025_video017,24,0.16666666666666666,3.197506429973229,4.426741566084715
13800,true_switch_likelihood_reset,qualification_hidden,c12_clip020_video113,24,0.4166666666666667,4.443062805865028,0.43658725463479997
13800,true_switch_likelihood_reset,qualification_hidden,c21_clip032_video109,24,0.16666666666666666,5.887315228520653,7.77282718311604
13801,posterior_ema,qualification_hidden,c35_clip020_video033,24,0.9166666666666666,0.6900380108717359,
13801,posterior_ema,qualification_hidden,c30_clip007_video030,24,0.0,3.446314082604559,3.0663671702317514
13801,posterior_ema,qualification_hidden,c01_clip018_video177,24,1.0,0.0788961681938058,0.08659202053582438
13801,posterior_ema,qualification_hidden,c03_clip015_video008,24,0.0,1.762626272245285,1.7966550978460514
13801,posterior_ema,qualification_hidden,c27_clip002_video013,24,0.5416666666666666,1.5082179984614104,1.5499825070491984
13801,posterior_ema,qualification_hidden,c26_clip022_video055,24,1.0,0.1034800743831435,0.12238829746123077
13801,posterior_ema,qualification_hidden,c15_clip008_video043,24,0.9583333333333334,0.18909734151271215,
13801,posterior_ema,qualification_hidden,c05_clip012_video140,24,1.0,0.035458923647629655,0.03601378148460166
13801,posterior_ema,qualification_hidden,c50_clip023_video021,24,1.0,0.577054002604939,0.5993702569423235
13801,posterior_ema,qualification_hidden,c12_clip020_video113,24,0.2916666666666667,2.4477501224490026,3.2676563583075144
13801,posterior_ema,qualification_hidden,c08_clip020_video077,24,0.9166666666666666,0.44593977713819416,0.43601514262609004
13801,posterior_ema,qualification_hidden,c21_clip016_video033,24,0.9583333333333334,0.5026775730773375,0.8587762126651154
13801,posterior_ema,qualification_hidden,c09_clip013_video057,24,0.4166666666666667,1.89579438094378,
13801,posterior_ema,qualification_hidden,c01_clip003_video164,24,1.0,0.059613158400314635,0.07391083348444864
13801,posterior_ema,qualification_hidden,c25_clip002_video071,24,1.0,0.023489198317051607,0.04061620105213065
13801,posterior_ema,qualification_hidden,c01_clip023_video198,24,0.6666666666666666,0.7882414117380154,0.8334657179181341
13801,posterior_ema,qualification_hidden,c13_clip001_video111,24,1.0,0.4302231220827346,0.4748487960363185
13801,posterior_ema,qualification_hidden,c08_clip014_video171,24,0.2916666666666667,2.4775809423719557,2.6606659941917847
13801,posterior_ema,qualification_hidden,c42_clip013_video063,24,1.0,0.3361832359892912,
13801,posterior_ema,qualification_hidden,c19_clip018_video022,24,1.0,0.2803245259358161,0.24092518212685274
13801,posterior_ema,qualification_hidden,c41_clip013_video009,24,1.0,0.08934246472407671,0.09745101805106772
13801,posterior_ema,qualification_hidden,c33_clip010_video136,24,1.0,0.08525489258152835,0.09365398634180233
13801,posterior_ema,qualification_hidden,c23_clip023_video020,24,1.0,0.2363552478047244,0.37111978878109
13801,posterior_ema,qualification_hidden,c38_clip024_video014,24,0.9166666666666666,1.0026202740768806,1.33665346371245
