user_id,task_index,n_classes,best_fixed_accuracy,oracle_accuracy,oracle_gain,action_disagreement,support_write_l1,support_write_l2,n_excluded_query_videos,excluded_query_video_ids,seed
P177,45,7,0.805,0.8357142857142857,0.0307142857142856,0.1171428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,46,7,0.8114285714285714,0.8378571428571429,0.0264285714285714,0.1107142857142857,16427.735292511938,8.643158387654456,0,[],13400
P177,47,7,0.8092857142857143,0.84,0.0307142857142856,0.1135714285714285,16427.735292511938,8.643158387654456,0,[],13400
P177,48,7,0.815,0.845,0.03,0.1257142857142857,16427.735292511938,8.643158387654456,0,[],13400
P177,49,7,0.8042857142857143,0.835,0.0307142857142856,0.1164285714285714,16427.735292511938,8.643158387654456,0,[],13400
P198,0,10,0.636283185840708,0.7256637168141593,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,1,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,2,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,3,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,4,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,5,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,6,10,0.6389380530973451,0.727433628318584,0.0884955752212389,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,7,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,8,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,9,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,10,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,11,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,12,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,13,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,14,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,15,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,16,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,17,10,0.6371681415929203,0.7265486725663717,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,18,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,19,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.552212389380531,39674.43433078129,17.378235272160495,0,[],13400
P198,20,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,21,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,22,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
P198,23,10,0.6380530973451327,0.727433628318584,0.0893805309734513,0.5530973451327433,39674.43433078129,17.378235272160495,0,[],13400
