seed,strict_unseen_generators,fixed_best_mode,routing_utility,gain_utility,low_rank_utility,fixed_best_utility,oracle_utility,gru_bptt_utility,local_three_factor_utility,local_minus_fixed_best,oracle_minus_fixed_best,gru_minus_fixed_best,local_noninferiority_contrast,local_regret,gru_regret,local_selection_accuracy,gru_selection_accuracy,local_recovered_oracle_gain,gru_recovered_oracle_gain,positive_oracle_gain_cells,local_cell_recovery_mean,gru_cell_recovery_mean,local_update_l1,local_update_l2,gru_update_l1,gru_update_l2
9000,4,routing,0.46875,0.5625,1.0,0.46875,1.0,1.0,1.0,0.53125,0.53125,0.53125,0.10624999999999996,0.0,0.0,1.0,1.0,1.0,1.0,4,1.0,1.0,34.689063310558986,0.622656689336031,146.45741487470528,1.6208769814539765
9001,4,routing,0.625,0.6875,1.0,0.625,1.0,1.0,1.0,0.375,0.375,0.375,0.07499999999999996,0.0,0.0,1.0,1.0,1.0,1.0,4,1.0,1.0,31.018251013418077,0.5701681307510047,149.85301400981626,1.6492168144644266
