seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39118,fixed,ema,0.02,3.048716771900151,1.8434008148687928,,,,False
39118,fixed,ema,0.05,1.6971846959519137,1.605224287091593,,,,False
39118,fixed,ema,0.1,1.0868693854557847,1.401589012481173,,,,False
39118,fixed,ema,0.2,0.6823165737041452,1.1890832311390873,,,,False
39118,fixed,ema,0.4,0.44767615256861687,0.9970965458729796,,,,False
39118,fixed,ema,0.7,0.3657885653343291,0.895551520664312,,,,False
39118,fixed,window,2,0.39744608915940577,0.9547860607824757,,,,False
39118,fixed,window,4,0.5228524681350032,1.0860948624431221,,,,False
39118,fixed,window,8,0.79177664616676,1.268536473116396,,,,False
39118,fixed,window,16,1.2901494205069743,1.4845471424046994,,,,False
39118,fixed,window,32,2.020175619504928,1.6839686085812289,,,,False
39118,fixed,window,64,3.011351952583473,1.8664401465969551,,,,False
39118,fixed,fixed_jump,0.0025:0.0025:0.01,,0.8488417741639068,0.0025,0.0025,0.01,False
39118,fixed,fixed_jump,0.0025:0.0025:0.04,,0.3783761607907463,0.0025,0.0025,0.04,False
39118,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4886592238818543,0.0025,0.0025,0.16,False
39118,fixed,fixed_jump,0.0025:0.01:0.01,,0.6088581721840027,0.0025,0.01,0.01,False
39118,fixed,fixed_jump,0.0025:0.01:0.04,,0.30086637719568715,0.0025,0.01,0.04,False
39118,fixed,fixed_jump,0.0025:0.01:0.16,,0.46626870584833574,0.0025,0.01,0.16,False
39118,fixed,fixed_jump,0.0025:0.04:0.01,,0.4007783693275439,0.0025,0.04,0.01,False
39118,fixed,fixed_jump,0.0025:0.04:0.04,,0.3222156091864555,0.0025,0.04,0.04,False
39118,fixed,fixed_jump,0.0025:0.04:0.16,,0.5195825880337958,0.0025,0.04,0.16,False
39118,fixed,fixed_jump,0.01:0.0025:0.01,,0.7106032533346429,0.01,0.0025,0.01,False
39118,fixed,fixed_jump,0.01:0.0025:0.04,,0.3328634616046651,0.01,0.0025,0.04,False
39118,fixed,fixed_jump,0.01:0.0025:0.16,,0.4635283753545072,0.01,0.0025,0.16,False
39118,fixed,fixed_jump,0.01:0.01:0.01,,0.5212783274805127,0.01,0.01,0.01,False
39118,fixed,fixed_jump,0.01:0.01:0.04,,0.2769055813195935,0.01,0.01,0.04,False
39118,fixed,fixed_jump,0.01:0.01:0.16,,0.4527461110595774,0.01,0.01,0.16,False
39118,fixed,fixed_jump,0.01:0.04:0.01,,0.3618667665989641,0.01,0.04,0.01,False
39118,fixed,fixed_jump,0.01:0.04:0.04,,0.30712638395384273,0.01,0.04,0.04,False
39118,fixed,fixed_jump,0.01:0.04:0.16,,0.5090341065559247,0.01,0.04,0.16,False
39118,fixed,fixed_jump,0.03:0.0025:0.01,,0.5961769461164356,0.03,0.0025,0.01,False
39118,fixed,fixed_jump,0.03:0.0025:0.04,,0.3002368331092277,0.03,0.0025,0.04,False
39118,fixed,fixed_jump,0.03:0.0025:0.16,,0.4543126233978423,0.03,0.0025,0.16,False
39118,fixed,fixed_jump,0.03:0.01:0.01,,0.4502329729981436,0.03,0.01,0.01,False
39118,fixed,fixed_jump,0.03:0.01:0.04,,0.26486914191082017,0.03,0.01,0.04,True
39118,fixed,fixed_jump,0.03:0.01:0.16,,0.45354621771416453,0.03,0.01,0.16,False
39118,fixed,fixed_jump,0.03:0.04:0.01,,0.3344516704617169,0.03,0.04,0.01,False
39118,fixed,fixed_jump,0.03:0.04:0.04,,0.3043602718848751,0.03,0.04,0.04,False
39118,fixed,fixed_jump,0.03:0.04:0.16,,0.51254665479325,0.03,0.04,0.16,False
39118,fixed,fixed_jump,0.06:0.0025:0.01,,0.5291929307392622,0.06,0.0025,0.01,False
39118,fixed,fixed_jump,0.06:0.0025:0.04,,0.29133850038184456,0.06,0.0025,0.04,False
39118,fixed,fixed_jump,0.06:0.0025:0.16,,0.4641557941288346,0.06,0.0025,0.16,False
39118,fixed,fixed_jump,0.06:0.01:0.01,,0.41278619802013794,0.06,0.01,0.01,False
39118,fixed,fixed_jump,0.06:0.01:0.04,,0.26930626576959965,0.06,0.01,0.04,False
39118,fixed,fixed_jump,0.06:0.01:0.16,,0.4694868120457092,0.06,0.01,0.16,False
39118,fixed,fixed_jump,0.06:0.04:0.01,,0.32758959209971444,0.06,0.04,0.01,False
39118,fixed,fixed_jump,0.06:0.04:0.04,,0.31609691234732734,0.06,0.04,0.04,False
39118,fixed,fixed_jump,0.06:0.04:0.16,,0.5300272654909159,0.06,0.04,0.16,False
39118,factorized,online_em,0.002:0.08:0.08,,0.15642769075523158,0.002,0.08,0.08,False
39118,factorized,online_em,0.002:0.08:0.2,,0.14650549244573333,0.002,0.08,0.2,False
39118,factorized,online_em,0.002:0.08:0.5,,0.15891757633993783,0.002,0.08,0.5,False
39118,factorized,online_em,0.002:0.2:0.08,,0.14709398771403825,0.002,0.2,0.08,False
39118,factorized,online_em,0.002:0.2:0.2,,0.11692608924462171,0.002,0.2,0.2,False
39118,factorized,online_em,0.002:0.2:0.5,,0.12195114506479583,0.002,0.2,0.5,False
39118,factorized,online_em,0.002:0.5:0.08,,0.147849795901764,0.002,0.5,0.08,False
39118,factorized,online_em,0.002:0.5:0.2,,0.1029131081101331,0.002,0.5,0.2,True
39118,factorized,online_em,0.002:0.5:0.5,,0.11698583914210843,0.002,0.5,0.5,False
39118,factorized,online_em,0.01:0.08:0.08,,0.16773108155914837,0.01,0.08,0.08,False
39118,factorized,online_em,0.01:0.08:0.2,,0.15643863950931036,0.01,0.08,0.2,False
39118,factorized,online_em,0.01:0.08:0.5,,0.162858545661577,0.01,0.08,0.5,False
39118,factorized,online_em,0.01:0.2:0.08,,0.15644931807498808,0.01,0.2,0.08,False
39118,factorized,online_em,0.01:0.2:0.2,,0.12771856168389015,0.01,0.2,0.2,False
39118,factorized,online_em,0.01:0.2:0.5,,0.12554048139704505,0.01,0.2,0.5,False
39118,factorized,online_em,0.01:0.5:0.08,,0.15408046524380825,0.01,0.5,0.08,False
39118,factorized,online_em,0.01:0.5:0.2,,0.1168233628101305,0.01,0.5,0.2,False
39118,factorized,online_em,0.01:0.5:0.5,,0.12508524622240894,0.01,0.5,0.5,False
39118,factorized,online_em,0.05:0.08:0.08,,0.17833825754046365,0.05,0.08,0.08,False
39118,factorized,online_em,0.05:0.08:0.2,,0.16697968871957447,0.05,0.08,0.2,False
39118,factorized,online_em,0.05:0.08:0.5,,0.17583101189817116,0.05,0.08,0.5,False
39118,factorized,online_em,0.05:0.2:0.08,,0.16645676286420208,0.05,0.2,0.08,False
39118,factorized,online_em,0.05:0.2:0.2,,0.13625853457095632,0.05,0.2,0.2,False
39118,factorized,online_em,0.05:0.2:0.5,,0.1379505632583863,0.05,0.2,0.5,False
39118,factorized,online_em,0.05:0.5:0.08,,0.16477934954433537,0.05,0.5,0.08,False
39118,factorized,online_em,0.05:0.5:0.2,,0.12444311943417352,0.05,0.5,0.2,False
39118,factorized,online_em,0.05:0.5:0.5,,0.12841902634576188,0.05,0.5,0.5,False
39118,seen_imm,seen_imm,0.00390625,,-0.009607364241315043,,,,False
39118,seen_imm,seen_imm,0.0078125,,-0.013793474162972294,,,,False
39118,seen_imm,seen_imm,0.015625,,-0.015868628521034347,,,,True
39118,seen_imm,seen_imm,0.03125,,-0.013883913360063787,,,,False
39118,oracle_imm,oracle_imm,0.00390625,,-0.0032541611727739026,,,,False
39118,oracle_imm,oracle_imm,0.0078125,,-0.007003650489072123,,,,False
39118,oracle_imm,oracle_imm,0.015625,,-0.008113156437840737,,,,True
39118,oracle_imm,oracle_imm,0.03125,,-0.004065047326841994,,,,False
