seed,method,heldout_nll,heldout_latent_mse,heldout_early_nll,heldout_late_nll
39106,seen_mode_imm,0.864821027148594,0.07121330383715539,0.9724847752973488,0.8855337792945156
39106,selected_fixed,1.1332579557104168,0.07893230560375676,1.0451956783228669,1.173379932731104
39107,clamp_h,0.836066863035949,0.06015487667458923,0.9655790542769224,0.8482614705055396
39107,clamp_q,0.8661433756739981,0.07421428338072737,1.0487831609734597,0.8693756018262673
39107,clamp_r,0.9276250334635525,0.08780284835917622,0.9525369364180275,0.9236269663535901
39107,factorized,0.8231603309263161,0.06096663358130181,0.9569370677701748,0.8298051322744546
39107,oracle_dynamic,0.7107320790895907,0.048659703996711406,0.6406219593718079,0.7582107979486157
39107,oracle_factorial_imm,0.7525535207436509,0.052268482034094184,0.7889647421113727,0.7777901920393909
39107,seen_mode_imm,0.8768745867357441,0.06818504967887502,0.8626696335625476,0.9730864584953002
39107,selected_fixed,1.1285224149966915,0.07828056160227947,1.0658724971189453,1.2115228318256444
39108,clamp_h,0.7782402352018079,0.05979308008662047,0.8411062235549354,0.8199531288602818
39108,clamp_q,0.7861600904303925,0.06576132498900954,0.8544424191968861,0.8094560607952475
39108,clamp_r,0.8878285957789901,0.08298591879615734,0.8686613286119759,0.9364708256314451
39108,factorized,0.7679850365936,0.059827176595277996,0.8258934012126994,0.8114954657784824
39108,oracle_dynamic,0.6777365542402164,0.046518962420107425,0.6555681872201681,0.7144566370135349
39108,oracle_factorial_imm,0.7119937716625622,0.05096514917784507,0.7594242424101205,0.7294330255174633
39108,seen_mode_imm,0.823891975741874,0.06850283738495007,0.822361959236745,0.8466850402150435
39108,selected_fixed,1.0439127993058024,0.07563215550785768,1.0157315623587502,1.1875425624265548
39109,clamp_h,0.9112063803376095,0.06256995320259234,1.2059231812725686,0.9012027730469238
39109,clamp_q,0.9383018683993334,0.07137533331728962,1.2938660084333118,0.9095188157098524
39109,clamp_r,1.0127725774793728,0.08803957915198973,1.1532481847040992,0.9918274432273125
39109,factorized,0.8942024002382077,0.06318035330932778,1.1844293830239443,0.8803029135043942
39109,oracle_dynamic,0.7660262117683524,0.05188838873220998,0.7980729127056807,0.8128150610708292
39109,oracle_factorial_imm,0.8090814296233655,0.05602637981552571,0.9548722960339646,0.8214890649152038
39109,seen_mode_imm,0.957880592046861,0.07532252585983824,1.0771901208936725,0.9900439461264984
39109,selected_fixed,1.2009815408622488,0.07961417995194534,1.2445490584068863,1.252886146583039
39110,clamp_h,0.8789412131677254,0.0654259179070924,1.0002743847455062,0.9119880083017681
39110,clamp_q,0.8858092090056643,0.06988155130116872,1.0320018040547487,0.8665648102088213
39110,clamp_r,0.9773100745507226,0.09512079672073215,0.9692382024381562,0.9849728123367762
39110,factorized,0.8571348769608056,0.06548332520798164,0.9689372198649356,0.8779698574858835
39110,oracle_dynamic,0.7558774670381246,0.053911770534989086,0.7486193125160837,0.8024866254333207
39110,oracle_factorial_imm,0.7938118520646393,0.05704441909035611,0.8542248612133339,0.8179607854623574
39110,seen_mode_imm,0.9173502962790869,0.06958668797590567,0.9400044950538567,0.9587099835084916
39110,selected_fixed,1.1814973231477233,0.0855546774552103,1.0887999607336327,1.2325618032843157
39111,clamp_h,0.8750791817663661,0.057538358859260744,1.0731564021704365,0.7821537325297752
39111,clamp_q,0.9238094257043032,0.0634656745569345,1.2504765431728335,0.7686350711880487
