seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43002,learned_event_learned_qr,230,0,110,1,1,0.9272959305151794,0.02338287232503796
43002,learned_event_learned_qr,230,0,110,4,4,0.5394543169805672,0.008291052481630702
43002,learned_event_learned_qr,230,0,110,8,8,0.29981078664584493,0.005337504169329386
43002,learned_event_learned_qr,230,0,110,16,16,0.01584585587144509,0.0045542214333949
43002,learned_event_learned_qr,269,0,110,1,1,-0.5734721858003871,0.0017001793400553428
43002,learned_event_learned_qr,269,0,110,4,4,-0.16420127067216322,0.006180534754088227
43002,learned_event_learned_qr,269,0,110,8,8,-0.12198914543435219,0.0038351725819887636
43002,learned_event_learned_qr,269,0,110,16,16,0.00041373109446999484,0.007623486476978213
43002,learned_event_learned_qr,326,0,110,1,1,0.7623456502970607,0.002738779295121794
43002,learned_event_learned_qr,326,0,110,4,4,0.27313729023272465,0.010931422295245961
43002,learned_event_learned_qr,326,0,110,8,8,0.03655710677889566,0.008616864254692339
43002,learned_event_learned_qr,326,0,110,16,16,0.2668217386555616,0.010800133468627609
43002,learned_event_learned_qr,346,0,110,1,1,-0.5744328972476994,0.0019068895397244777
43002,learned_event_learned_qr,346,0,110,4,4,-0.28524320546302484,0.015059215876915645
43002,learned_event_learned_qr,346,0,110,8,8,1.2157074772621914,0.07089873992382567
43002,learned_event_learned_qr,346,0,110,16,16,1.0869500133372592,0.07646942883926303
43002,learned_event_learned_qr,416,0,110,1,1,0.2686828308750201,0.023955037867454156
43002,learned_event_learned_qr,416,0,110,4,2,0.32263639192632554,0.015490342122528708
43002,learned_event_learned_qr,416,0,110,8,2,0.32263639192632554,0.015490342122528708
43002,learned_event_learned_qr,416,0,110,16,2,0.32263639192632554,0.015490342122528708
43002,learned_event_learned_qr,419,0,110,1,1,0.03319809092071279,0.0002040846455947073
43002,learned_event_learned_qr,419,0,110,4,4,-0.030155018815420296,0.002502505696897634
43002,learned_event_learned_qr,419,0,110,8,4,-0.030155018815420296,0.002502505696897634
43002,learned_event_learned_qr,419,0,110,16,4,-0.030155018815420296,0.002502505696897634
43002,learned_event_learned_qr,424,0,110,1,1,0.6496219232547502,0.00122016166978983
43002,learned_event_learned_qr,424,0,110,4,4,0.23362156930266334,0.0038842677528869098
43002,learned_event_learned_qr,424,0,110,8,8,0.3973549179988278,0.010854432144507604
43002,learned_event_learned_qr,424,0,110,16,16,0.38353532489606723,0.018256329990962696
43002,learned_event_learned_qr,443,0,110,1,1,0.003958735520034159,0.014601515290451063
43002,learned_event_learned_qr,443,0,110,4,4,-0.3402436329254648,0.008705648064519983
43002,learned_event_learned_qr,443,0,110,8,8,-0.2500439706807358,0.0052973040559637155
43002,learned_event_learned_qr,443,0,110,16,16,-0.16944889113565004,0.007574303477443066
43002,learned_event_learned_qr,466,0,110,1,1,-0.2398057571576327,0.0062749239690615514
43002,learned_event_learned_qr,466,0,110,4,4,-0.4785379867765555,0.0055011275981680305
43002,learned_event_learned_qr,466,0,110,8,6,0.4472251964488357,0.005494816774103888
43002,learned_event_learned_qr,466,0,110,16,6,0.4472251964488357,0.005494816774103888
43002,learned_event_learned_qr,474,0,110,1,1,1.169061816023127,0.010051729072702794
43002,learned_event_learned_qr,474,0,110,4,4,0.981567802144983,0.009760761239666082
43002,learned_event_learned_qr,474,0,110,8,8,0.6462207264928692,0.01184665574010093
43002,learned_event_learned_qr,474,0,110,16,11,0.43793221448084885,0.01352747926864244
43002,learned_event_learned_qr,486,0,110,1,1,-0.19996533347673884,0.005667816604751495
43002,learned_event_learned_qr,486,0,110,4,4,-0.18522707201270155,0.008319085117742842
43002,learned_event_learned_qr,486,0,110,8,8,0.2129221004516821,0.0070281648157317165
43002,learned_event_learned_qr,486,0,110,16,16,0.08810857179499977,0.008745906341748978
43002,learned_event_learned_qr,522,0,101,1,1,1.82106244903402,0.728800712375691
43002,learned_event_learned_qr,522,0,101,4,4,1.4614635558690563,0.4126864346922476
43002,learned_event_learned_qr,522,0,101,8,8,1.0828329419960745,0.26181099658716317
43002,learned_event_learned_qr,522,0,101,16,16,0.9874766949596321,0.1634790051965821
43002,learned_event_learned_qr,583,0,101,1,1,1.197908578414631,0.28964761319759624
43002,learned_event_learned_qr,583,0,101,4,1,1.197908578414631,0.28964761319759624
43002,learned_event_learned_qr,583,0,101,8,1,1.197908578414631,0.28964761319759624
43002,learned_event_learned_qr,583,0,101,16,1,1.197908578414631,0.28964761319759624
43002,learned_event_learned_qr,585,0,101,1,1,0.17249970187397745,0.002224928407275031
43002,learned_event_learned_qr,585,0,101,4,4,0.6987200477887854,0.06354693812959958
43002,learned_event_learned_qr,585,0,101,8,8,0.7794792108776876,0.06132718041919963
43002,learned_event_learned_qr,585,0,101,16,16,0.9323465541898351,0.09489742131891066
43002,learned_event_learned_qr,608,0,101,1,1,0.45822713560896566,0.009799085637356722
43002,learned_event_learned_qr,608,0,101,4,4,0.3125687644037207,0.025288494786239818
43002,learned_event_learned_qr,608,0,101,8,8,0.5901509710326458,0.08008113036346377
43002,learned_event_learned_qr,608,0,101,16,15,0.7388412739251909,0.06397476319395615
43002,learned_event_learned_qr,624,0,101,1,1,0.7778441779998424,0.07829893088276328
43002,learned_event_learned_qr,624,0,101,4,2,0.6533175354384935,0.03942211393558019
43002,learned_event_learned_qr,624,0,101,8,2,0.6533175354384935,0.03942211393558019
43002,learned_event_learned_qr,624,0,101,16,2,0.6533175354384935,0.03942211393558019
43002,learned_event_learned_qr,627,0,101,1,1,0.4314996827510179,0.0014010706981072674
43002,learned_event_learned_qr,627,0,101,4,4,0.4247286687909761,0.027556314234279268
43002,learned_event_learned_qr,627,0,101,8,8,0.9051537236429903,0.09712853316239198
43002,learned_event_learned_qr,627,0,101,16,16,0.8830667746751043,0.11279079791689167
43002,learned_event_learned_qr,655,0,101,1,1,1.776933773253587,0.0046310862859617035
43002,learned_event_learned_qr,655,0,101,4,4,0.8154949209170363,0.01600959816084148
43002,learned_event_learned_qr,655,0,101,8,8,0.8018360200094412,0.1257786589086775
43002,learned_event_learned_qr,655,0,101,16,8,0.8018360200094412,0.1257786589086775
43002,learned_event_learned_qr,664,0,101,1,1,0.5697396267503423,0.010890904807139145
43002,learned_event_learned_qr,664,0,101,4,4,0.42550520594306845,0.004603979259575427
43002,learned_event_learned_qr,664,0,101,8,8,0.6069826461155289,0.029671860501746656
43002,learned_event_learned_qr,664,0,101,16,16,0.6576347094246849,0.0340657792725837
43002,learned_event_learned_qr,896,0,111,1,1,0.34480879705074274,0.08727377366027042
43002,learned_event_learned_qr,896,0,111,4,4,0.5666525449123087,0.08626011405020785
43002,learned_event_learned_qr,896,0,111,8,8,0.6177142345440194,0.06692487837368606
43002,learned_event_learned_qr,896,0,111,16,9,0.5707475062685984,0.06490103871006013
43002,learned_event_learned_qr,906,0,111,1,1,0.23813389290467543,6.206689356952001e-05
43002,learned_event_learned_qr,906,0,111,4,4,0.8892610150516267,0.07743151207622836
43002,learned_event_learned_qr,906,0,111,8,8,0.8963120401853084,0.059520853143815514
43002,learned_event_learned_qr,906,0,111,16,8,0.8963120401853084,0.059520853143815514
43002,learned_event_learned_qr,915,0,111,1,1,0.304295499905526,0.1885264966222789
43002,learned_event_learned_qr,915,0,111,4,3,2.1078558001967393,0.1354867451894721
43002,learned_event_learned_qr,915,0,111,8,3,2.1078558001967393,0.1354867451894721
43002,learned_event_learned_qr,915,0,111,16,3,2.1078558001967393,0.1354867451894721
43002,learned_event_learned_qr,919,0,111,1,1,3.0977456372951737,0.2570606451914232
43002,learned_event_learned_qr,919,0,111,4,4,1.3993044649247648,0.0827479192533481
43002,learned_event_learned_qr,919,0,111,8,8,1.232638838499942,0.0996236408802777
43002,learned_event_learned_qr,919,0,111,16,16,1.1447806159881546,0.11050276806665242
43002,learned_event_learned_qr,967,0,111,1,1,0.6701063996869852,0.0651196937806838
43002,learned_event_learned_qr,967,0,111,4,4,1.4784896284425706,0.1566769456524817
43002,learned_event_learned_qr,967,0,111,8,8,1.1871526956152176,0.09799556616953359
43002,learned_event_learned_qr,967,0,111,16,10,1.0488180207752165,0.08949867132797815
43002,learned_event_learned_qr,978,0,111,1,1,0.3967018170352935,0.05603419128515926
43002,learned_event_learned_qr,978,0,111,4,4,0.33626857568736634,0.037808794360059905
43002,learned_event_learned_qr,978,0,111,8,8,0.4436643807100507,0.04088065029489134
43002,learned_event_learned_qr,978,0,111,16,16,0.8738516450540441,0.06455238621421219
43002,learned_event_learned_qr,1024,0,110,1,1,-0.19787649386479575,0.0023958715291812634
43002,learned_event_learned_qr,1024,0,110,4,4,0.14480873497005045,0.0018500709603778056
43002,learned_event_learned_qr,1024,0,110,8,8,-0.07917717135809786,0.005724099264948518
43002,learned_event_learned_qr,1024,0,110,16,8,-0.07917717135809786,0.005724099264948518
43002,learned_event_learned_qr,1033,0,110,1,1,0.5272411634626808,0.006066964225890024
43002,learned_event_learned_qr,1033,0,110,4,4,-0.18840619494319624,0.002077437646225756
43002,learned_event_learned_qr,1033,0,110,8,8,-0.06093745941113482,0.006939546245339566
43002,learned_event_learned_qr,1033,0,110,16,16,0.2353599847461839,0.013178331841427918
43002,learned_event_learned_qr,1087,0,110,1,1,-0.5917369940784598,0.028566164655148735
43002,learned_event_learned_qr,1087,0,110,4,4,1.9630168496060538,0.0548381148013112
43002,learned_event_learned_qr,1087,0,110,8,4,1.9630168496060538,0.0548381148013112
43002,learned_event_learned_qr,1087,0,110,16,4,1.9630168496060538,0.0548381148013112
43002,learned_event_learned_qr,1092,0,111,1,1,3.1648785061044045,0.0077852073273358205
43002,learned_event_learned_qr,1092,0,111,4,4,0.6421256519153475,0.009037710297547477
43002,learned_event_learned_qr,1092,0,111,8,5,1.6347021465998555,0.08896880929030485
43002,learned_event_learned_qr,1092,0,111,16,5,1.6347021465998555,0.08896880929030485
43002,learned_event_learned_qr,1098,0,111,1,1,0.797573563194987,0.3146035905280982
43002,learned_event_learned_qr,1098,0,111,4,4,0.9358193048447762,0.09032774526310577
43002,learned_event_learned_qr,1098,0,111,8,8,0.5133186817618208,0.0825755617859519
43002,learned_event_learned_qr,1098,0,111,16,14,0.331113819023758,0.09032739492027944
43002,learned_event_learned_qr,1113,0,111,1,1,-0.2310818889435205,0.022644275240331885
43002,learned_event_learned_qr,1113,0,111,4,4,0.7497131478434491,0.21228277113747326
43002,learned_event_learned_qr,1113,0,111,8,5,1.0847352716971492,0.18140419104114486
43002,learned_event_learned_qr,1113,0,111,16,5,1.0847352716971492,0.18140419104114486
43002,learned_event_learned_qr,1119,0,111,1,1,0.7336749705693719,0.07948540809584911
43002,learned_event_learned_qr,1119,0,111,4,4,0.441919875889802,0.043467353318021526
43002,learned_event_learned_qr,1119,0,111,8,8,1.0408403715177137,0.07259602791676782
43002,learned_event_learned_qr,1119,0,111,16,9,0.9712476343487138,0.07684279051077143
43002,learned_event_learned_qr,1129,0,111,1,1,1.2817254052840423,0.4191344185583375
43002,learned_event_learned_qr,1129,0,111,4,4,1.4458780733840915,0.1269608019889762
43002,learned_event_learned_qr,1129,0,111,8,8,1.1808168704508164,0.09865876223598487
43002,learned_event_learned_qr,1129,0,111,16,16,0.910376053045695,0.057115531861170146
43002,learned_event_learned_qr,1223,1,110,1,1,0.11827298611027774,0.00016125893111811006
43002,learned_event_learned_qr,1223,1,110,4,4,0.14618890327551137,0.0041478775315525115
43002,learned_event_learned_qr,1223,1,110,8,7,0.03173660547794849,0.005528453737132914
43002,learned_event_learned_qr,1223,1,110,16,7,0.03173660547794849,0.005528453737132914
43002,learned_event_learned_qr,1231,1,110,1,1,-0.3148770871794397,0.011882045868398073
43002,learned_event_learned_qr,1231,1,110,4,4,0.2881736451911333,0.011048733410599152
43002,learned_event_learned_qr,1231,1,110,8,8,0.050044466343775865,0.011268941666208803
43002,learned_event_learned_qr,1231,1,110,16,16,0.24694064651918343,0.015910623571711434
43002,learned_event_learned_qr,1259,1,110,1,1,0.4081346505211146,0.01230559072009807
43002,learned_event_learned_qr,1259,1,110,4,4,0.3826350698082157,0.010869987053884521
43002,learned_event_learned_qr,1259,1,110,8,8,0.38653083643745184,0.008695736395487253
43002,learned_event_learned_qr,1259,1,110,16,16,0.11110239384052722,0.006820185244388483
43002,learned_event_learned_qr,1339,1,011,1,1,2.53061933119617,0.1807206584139618
43002,learned_event_learned_qr,1339,1,011,4,4,1.2223674656774708,0.07442053579537096
43002,learned_event_learned_qr,1339,1,011,8,8,0.9406605327701778,0.12602143884671624
43002,learned_event_learned_qr,1339,1,011,16,16,1.280923734914038,0.12948639047605692
43002,learned_event_learned_qr,1508,1,110,1,1,0.07815378196477035,0.0010701889624512501
43002,learned_event_learned_qr,1508,1,110,4,4,-0.14744866885180785,0.001954795185783493
43002,learned_event_learned_qr,1508,1,110,8,8,-0.18955250954983893,0.002012025539273544
43002,learned_event_learned_qr,1508,1,110,16,16,-0.10500184214417344,0.004204387393788523
43002,learned_event_learned_qr,1528,1,110,1,1,-0.28318900377200784,0.017824974010497013
43002,learned_event_learned_qr,1528,1,110,4,4,-0.47806069406099105,0.019704980793436154
43002,learned_event_learned_qr,1528,1,110,8,8,-0.03369655957525647,0.012619120131218551
43002,learned_event_learned_qr,1528,1,110,16,11,0.27612976696351427,0.009925509696175493
43002,learned_event_learned_qr,1540,1,110,1,1,-0.39190352227870656,0.0015685909571727958
43002,learned_event_learned_qr,1540,1,110,4,4,0.08865192775512262,0.006391017111815319
43002,learned_event_learned_qr,1540,1,110,8,8,-0.13052253166609265,0.010225539739212693
43002,learned_event_learned_qr,1540,1,110,16,12,-0.1319180323311183,0.009679855682062883
43002,learned_event_learned_qr,1553,1,110,1,1,-0.5573334513265364,0.0011375681043904273
43002,learned_event_learned_qr,1553,1,110,4,4,0.08543234857458004,0.0027811417431160253
43002,learned_event_learned_qr,1553,1,110,8,8,-0.14110544575125283,0.0029049634975491095
43002,learned_event_learned_qr,1553,1,110,16,16,-0.22600443348327676,0.0042323666557555146
43002,learned_event_learned_qr,1576,1,110,1,1,-0.293149695152972,0.009188106959470936
43002,learned_event_learned_qr,1576,1,110,4,3,-0.4018152516794771,0.0032568256662784036
43002,learned_event_learned_qr,1576,1,110,8,3,-0.4018152516794771,0.0032568256662784036
43002,learned_event_learned_qr,1576,1,110,16,3,-0.4018152516794771,0.0032568256662784036
43002,learned_event_learned_qr,1580,1,110,1,1,-0.303334941135746,0.009889894115430373
43002,learned_event_learned_qr,1580,1,110,4,4,-0.40587492697524397,0.0071487112242199415
43002,learned_event_learned_qr,1580,1,110,8,8,0.14539898749275448,0.010379759283315401
43002,learned_event_learned_qr,1580,1,110,16,11,0.02956061968359344,0.010298068850759672
43002,learned_event_learned_qr,1592,1,110,1,1,-0.13526299980523743,0.0023299926949878666
43002,learned_event_learned_qr,1592,1,110,4,4,-0.23563098886458206,0.0039944591900316195
43002,learned_event_learned_qr,1592,1,110,8,8,-0.4691024185222038,0.01291820635447976
43002,learned_event_learned_qr,1592,1,110,16,13,0.8525330716648234,0.13533416997487951
43002,learned_event_learned_qr,1607,1,111,1,1,5.246994549999659,0.5034789655666576
43002,learned_event_learned_qr,1607,1,111,4,4,2.3307817679426446,0.186292663994802
43002,learned_event_learned_qr,1607,1,111,8,8,2.2390254379960295,0.13037989717160037
43002,learned_event_learned_qr,1607,1,111,16,16,1.4670449789859645,0.07652560461181904
43002,learned_event_learned_qr,1655,1,111,1,1,0.5750199657989867,0.10722845378054703
43002,learned_event_learned_qr,1655,1,111,4,4,1.0217610221588318,0.1322385134228373
43002,learned_event_learned_qr,1655,1,111,8,8,0.9279322638565494,0.11733841749740392
43002,learned_event_learned_qr,1655,1,111,16,16,0.7975966953153597,0.12835875879735453
43002,learned_event_learned_qr,1720,1,111,1,1,0.034566233828319526,0.004654802607777201
43002,learned_event_learned_qr,1720,1,111,4,4,0.020287098128616225,0.0066131012525467645
43002,learned_event_learned_qr,1720,1,111,8,8,-0.028417207845723394,0.013949355407094025
43002,learned_event_learned_qr,1720,1,111,16,16,0.8838999592722279,0.08319247915284594
43002,learned_event_learned_qr,1742,1,111,1,1,0.3674547625630654,0.0043968622849341905
43002,learned_event_learned_qr,1742,1,111,4,3,0.4264509122621278,0.0036274927777681606
43002,learned_event_learned_qr,1742,1,111,8,3,0.4264509122621278,0.0036274927777681606
43002,learned_event_learned_qr,1742,1,111,16,3,0.4264509122621278,0.0036274927777681606
43002,learned_event_learned_qr,1746,1,111,1,1,0.16529370540410357,0.036591175902090406
43002,learned_event_learned_qr,1746,1,111,4,4,0.9932225927702271,0.08278384701497501
43002,learned_event_learned_qr,1746,1,111,8,8,0.5407446115024049,0.06737794931487534
43002,learned_event_learned_qr,1746,1,111,16,16,1.0924405137893696,0.06468775359746293
43002,learned_event_learned_qr,1764,1,111,1,1,0.6934559928936077,0.008691247332404903
43002,learned_event_learned_qr,1764,1,111,4,4,0.8942724136790896,0.14864540361769296
43002,learned_event_learned_qr,1764,1,111,8,6,0.9730284295961563,0.11274937977908613
43002,learned_event_learned_qr,1764,1,111,16,6,0.9730284295961563,0.11274937977908613
43002,learned_event_learned_qr,1771,1,111,1,1,0.5824403612247431,0.005818144416452318
43002,learned_event_learned_qr,1771,1,111,4,4,0.5470314472634541,0.11812259015900599
43002,learned_event_learned_qr,1771,1,111,8,8,0.547057624559367,0.11209359306052916
43002,learned_event_learned_qr,1771,1,111,16,12,0.8205285850984462,0.08617704597158327
43002,learned_event_learned_qr,1784,1,111,1,1,1.0787003637224084,0.026772390068391647
43002,learned_event_learned_qr,1784,1,111,4,4,0.799308110360809,0.05690395044357876
43002,learned_event_learned_qr,1784,1,111,8,8,0.9163528272442482,0.06424919941236627
43002,learned_event_learned_qr,1784,1,111,16,16,0.8092173094725608,0.04515851934584688
43002,learned_event_learned_qr,1808,1,111,1,1,0.9180289021461614,0.43684710865714155
43002,learned_event_learned_qr,1808,1,111,4,4,0.8863658506133004,0.11067770661749697
43002,learned_event_learned_qr,1808,1,111,8,7,0.7431823127237118,0.0916723663730634
43002,learned_event_learned_qr,1808,1,111,16,7,0.7431823127237118,0.0916723663730634
43002,learned_event_learned_qr,1816,1,111,1,1,0.3531753183379971,0.26444783566510605
43002,learned_event_learned_qr,1816,1,111,4,4,0.3199084263125291,0.19916263148696634
43002,learned_event_learned_qr,1816,1,111,8,8,0.3948219249930264,0.1161952374338678
43002,learned_event_learned_qr,1816,1,111,16,8,0.3948219249930264,0.1161952374338678
43002,learned_event_learned_qr,1825,1,111,1,1,3.7208010602057224,0.02082248400388357
43002,learned_event_learned_qr,1825,1,111,4,3,1.6695062672260559,0.01658808540387232
43002,learned_event_learned_qr,1825,1,111,8,3,1.6695062672260559,0.01658808540387232
43002,learned_event_learned_qr,1825,1,111,16,3,1.6695062672260559,0.01658808540387232
43002,learned_event_learned_qr,1829,1,111,1,1,0.29338532891592095,0.5147866185212181
43002,learned_event_learned_qr,1829,1,111,4,1,0.29338532891592095,0.5147866185212181
43002,learned_event_learned_qr,1829,1,111,8,1,0.29338532891592095,0.5147866185212181
43002,learned_event_learned_qr,1829,1,111,16,1,0.29338532891592095,0.5147866185212181
43002,learned_event_learned_qr,1831,1,111,1,1,2.789338331032005,0.017216622176775
43002,learned_event_learned_qr,1831,1,111,4,4,1.8427797363377092,0.03402155841942656
43002,learned_event_learned_qr,1831,1,111,8,8,1.227930189153867,0.02378189191467392
43002,learned_event_learned_qr,1831,1,111,16,16,1.0394783257159115,0.0794939800232533
43002,learned_event_learned_qr,1865,1,111,1,1,0.8827890914121913,0.050524766275269056
43002,learned_event_learned_qr,1865,1,111,4,4,1.065004932345878,0.12304563747455627
43002,learned_event_learned_qr,1865,1,111,8,8,1.0270916958482827,0.09192491712182037
43002,learned_event_learned_qr,1865,1,111,16,16,0.9027058884005379,0.07520439764330658
43002,learned_event_learned_qr,1888,1,101,1,1,0.7006840812812539,0.14824965946245142
43002,learned_event_learned_qr,1888,1,101,4,4,1.2000643088365925,0.4819024215006069
43002,learned_event_learned_qr,1888,1,101,8,8,1.0300924201305937,0.2525595506858221
43002,learned_event_learned_qr,1888,1,101,16,13,0.9449333753148809,0.17236591203210472
43002,learned_event_learned_qr,1902,1,101,1,1,0.2974510708193162,0.005947861119588364
43002,learned_event_learned_qr,1902,1,101,4,2,0.40278573164818526,0.028522205772846376
43002,learned_event_learned_qr,1902,1,101,8,2,0.40278573164818526,0.028522205772846376
43002,learned_event_learned_qr,1902,1,101,16,2,0.40278573164818526,0.028522205772846376
43002,learned_event_learned_qr,1905,1,101,1,1,4.656456963023272,0.15135399932679539
43002,learned_event_learned_qr,1905,1,101,4,4,1.908869468531185,0.08664694700674468
43002,learned_event_learned_qr,1905,1,101,8,8,1.2774163701353687,0.05950161265296425
43002,learned_event_learned_qr,1905,1,101,16,16,0.8672047688054486,0.1177958680011815
43002,learned_event_learned_qr,1928,1,101,1,1,0.4446950185791505,0.1106709316692131
43002,learned_event_learned_qr,1928,1,101,4,4,1.3230699963025647,0.06609376083702413
43002,learned_event_learned_qr,1928,1,101,8,8,1.0254757530625516,0.09017337663428851
43002,learned_event_learned_qr,1928,1,101,16,16,0.7477368007685282,0.05963791555805667
43002,learned_event_learned_qr,1947,1,101,1,1,0.4010629660453978,0.00019398554861306468
43002,learned_event_learned_qr,1947,1,101,4,4,0.809470157263909,0.04989582224151731
43002,learned_event_learned_qr,1947,1,101,8,8,0.6869332686311707,0.09255650441576554
43002,learned_event_learned_qr,1947,1,101,16,16,0.7792439733472247,0.09606931677416246
43002,learned_event_learned_qr,1965,1,101,1,1,0.3609571289712042,0.0015260961747754047
43002,learned_event_learned_qr,1965,1,101,4,1,0.3609571289712042,0.0015260961747754047
43002,learned_event_learned_qr,1965,1,101,8,1,0.3609571289712042,0.0015260961747754047
43002,learned_event_learned_qr,1965,1,101,16,1,0.3609571289712042,0.0015260961747754047
43002,learned_event_learned_qr,1967,1,101,1,1,0.4618931630890749,0.2296036024999207
43002,learned_event_learned_qr,1967,1,101,4,4,0.8901242583693197,0.07053655587518032
43002,learned_event_learned_qr,1967,1,101,8,8,0.7325064308915994,0.05472401956264075
43002,learned_event_learned_qr,1967,1,101,16,15,0.7287822253810373,0.10265214391472817
43002,learned_event_learned_qr,1983,1,101,1,1,2.078442154986601,0.00019737275908694656
43002,learned_event_learned_qr,1983,1,101,4,4,1.1757992511201503,0.0334029975512565
43002,learned_event_learned_qr,1983,1,101,8,8,0.8989239826736444,0.04859883484890566
43002,learned_event_learned_qr,1983,1,101,16,15,0.7948108899797738,0.05462298501895464
43002,learned_event_learned_qr,1999,1,101,1,1,0.3915151868070561,0.03732392408219932
43002,learned_event_learned_qr,1999,1,101,4,4,0.3275659978605762,0.021332267861473214
43002,learned_event_learned_qr,1999,1,101,8,8,0.7020207263182119,0.038047215876491874
43002,learned_event_learned_qr,1999,1,101,16,16,0.7059014664863716,0.06529157414919497
43002,learned_event_learned_qr,2082,1,110,1,1,0.1201299037012563,0.013657994367822706
43002,learned_event_learned_qr,2082,1,110,4,4,0.0667754189936487,0.0045092118168925605
43002,learned_event_learned_qr,2082,1,110,8,8,0.11588839956344202,0.003926327491504205
43002,learned_event_learned_qr,2082,1,110,16,16,-0.0017988650028837316,0.008744628333945105
43002,learned_event_learned_qr,2121,1,110,1,1,-0.4099249768039903,0.023799436520489645
43002,learned_event_learned_qr,2121,1,110,4,1,-0.4099249768039903,0.023799436520489645
43002,learned_event_learned_qr,2121,1,110,8,1,-0.4099249768039903,0.023799436520489645
43002,learned_event_learned_qr,2121,1,110,16,1,-0.4099249768039903,0.023799436520489645
43002,learned_event_learned_qr,2123,1,110,1,1,-0.5386460961691797,0.004213045957922185
43002,learned_event_learned_qr,2123,1,110,4,4,0.07642230684578144,0.0037851383237840997
43002,learned_event_learned_qr,2123,1,110,8,8,0.27934207440457515,0.007461829999145136
43002,learned_event_learned_qr,2123,1,110,16,16,0.11883506917311937,0.012091163609907252
43002,learned_event_learned_qr,2156,1,110,1,1,1.5266570753218278,3.914312574718024e-09
