seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39116,fixed,ema,0.02,1.3427368478534847,1.8568912857265962,,,,False
39116,fixed,ema,0.05,0.8367101067543632,1.5244585407000308,,,,False
39116,fixed,ema,0.1,0.5948290240057909,1.2542164816510442,,,,False
39116,fixed,ema,0.2,0.4249930007253197,1.0131909686949765,,,,False
39116,fixed,ema,0.4,0.30668768767380133,0.8230374455949637,,,,False
39116,fixed,ema,0.7,0.25622882177712575,0.7400110126963956,,,,False
39116,fixed,window,2,0.2812996647299805,0.7837788290353483,,,,False
39116,fixed,window,4,0.36568620245374545,0.8987637049404719,,,,False
39116,fixed,window,8,0.5143802674552128,1.0818665691198104,,,,False
39116,fixed,window,16,0.7020025622205733,1.3078575791297113,,,,False
39116,fixed,window,32,0.934061469545885,1.5884359284636351,,,,False
39116,fixed,window,64,1.3518828334984316,1.8712951013758745,,,,False
39116,fixed,fixed_jump,0.0025:0.0025:0.01,,0.8443739728442079,0.0025,0.0025,0.01,False
39116,fixed,fixed_jump,0.0025:0.0025:0.04,,0.36022279615548314,0.0025,0.0025,0.04,False
39116,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4904510564732248,0.0025,0.0025,0.16,False
39116,fixed,fixed_jump,0.0025:0.01:0.01,,0.592330008967159,0.0025,0.01,0.01,False
39116,fixed,fixed_jump,0.0025:0.01:0.04,,0.28293362348176215,0.0025,0.01,0.04,False
39116,fixed,fixed_jump,0.0025:0.01:0.16,,0.4648316991954206,0.0025,0.01,0.16,False
39116,fixed,fixed_jump,0.0025:0.04:0.01,,0.3770748384069393,0.0025,0.04,0.01,False
39116,fixed,fixed_jump,0.0025:0.04:0.04,,0.3051189179357572,0.0025,0.04,0.04,False
39116,fixed,fixed_jump,0.0025:0.04:0.16,,0.5109265853003632,0.0025,0.04,0.16,False
39116,fixed,fixed_jump,0.01:0.0025:0.01,,0.7045864600667704,0.01,0.0025,0.01,False
39116,fixed,fixed_jump,0.01:0.0025:0.04,,0.31689401768810027,0.01,0.0025,0.04,False
39116,fixed,fixed_jump,0.01:0.0025:0.16,,0.46066464769161125,0.01,0.0025,0.16,False
39116,fixed,fixed_jump,0.01:0.01:0.01,,0.5089494454535428,0.01,0.01,0.01,False
39116,fixed,fixed_jump,0.01:0.01:0.04,,0.26185995356931047,0.01,0.01,0.04,False
39116,fixed,fixed_jump,0.01:0.01:0.16,,0.44907024824227887,0.01,0.01,0.16,False
39116,fixed,fixed_jump,0.01:0.04:0.01,,0.3417345939161828,0.01,0.04,0.01,False
39116,fixed,fixed_jump,0.01:0.04:0.04,,0.2906363218615551,0.01,0.04,0.04,False
39116,fixed,fixed_jump,0.01:0.04:0.16,,0.5011055965202322,0.01,0.04,0.16,False
39116,fixed,fixed_jump,0.03:0.0025:0.01,,0.589125334689411,0.03,0.0025,0.01,False
39116,fixed,fixed_jump,0.03:0.0025:0.04,,0.2869693256464531,0.03,0.0025,0.04,False
39116,fixed,fixed_jump,0.03:0.0025:0.16,,0.44749412960019236,0.03,0.0025,0.16,False
39116,fixed,fixed_jump,0.03:0.01:0.01,,0.4374611554838807,0.03,0.01,0.01,False
39116,fixed,fixed_jump,0.03:0.01:0.04,,0.2522027074465123,0.03,0.01,0.04,True
39116,fixed,fixed_jump,0.03:0.01:0.16,,0.4481865232744639,0.03,0.01,0.16,False
39116,fixed,fixed_jump,0.03:0.04:0.01,,0.3169397016003949,0.03,0.04,0.01,False
39116,fixed,fixed_jump,0.03:0.04:0.04,,0.28891555787845896,0.03,0.04,0.04,False
39116,fixed,fixed_jump,0.03:0.04:0.16,,0.5046057481978331,0.03,0.04,0.16,False
39116,fixed,fixed_jump,0.06:0.0025:0.01,,0.5200450069482868,0.06,0.0025,0.01,False
39116,fixed,fixed_jump,0.06:0.0025:0.04,,0.2777676721507444,0.06,0.0025,0.04,False
