seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39106,fixed,ema,0.02,1.1223140295856215,2.1436636441180106,,,,False
39106,fixed,ema,0.05,0.7039121758867187,1.6260321639726805,,,,False
39106,fixed,ema,0.1,0.45509840374678184,1.368129561321368,,,,False
39106,fixed,ema,0.2,0.2971290135107762,1.1456548851173887,,,,False
39106,fixed,ema,0.4,0.2165439915898483,0.9462546002192851,,,,False
39106,fixed,ema,0.7,0.1943941615096296,0.8432506410956444,,,,False
39106,fixed,window,2,0.2095747265321831,0.8899045863687304,,,,False
39106,fixed,window,4,0.24774321920500741,1.0352298300862308,,,,False
39106,fixed,window,8,0.339719948213232,1.23271097808471,,,,False
39106,fixed,window,16,0.5062670335926649,1.4546579601824938,,,,False
39106,fixed,window,32,0.850357599231892,1.6545821454266403,,,,False
39106,fixed,window,64,1.2622545379936005,1.9468765421892815,,,,False
39106,fixed,fixed_jump,0.0025:0.0025:0.01,,0.8539218228744595,0.0025,0.0025,0.01,False
39106,fixed,fixed_jump,0.0025:0.0025:0.04,,0.32886166378913345,0.0025,0.0025,0.04,False
39106,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4434137561218417,0.0025,0.0025,0.16,False
39106,fixed,fixed_jump,0.0025:0.01:0.01,,0.6012962499889131,0.0025,0.01,0.01,False
39106,fixed,fixed_jump,0.0025:0.01:0.04,,0.259125636590881,0.0025,0.01,0.04,False
39106,fixed,fixed_jump,0.0025:0.01:0.16,,0.42429916845722593,0.0025,0.01,0.16,False
39106,fixed,fixed_jump,0.0025:0.04:0.01,,0.37671550607490545,0.0025,0.04,0.01,False
39106,fixed,fixed_jump,0.0025:0.04:0.04,,0.2922993125671214,0.0025,0.04,0.04,False
39106,fixed,fixed_jump,0.0025:0.04:0.16,,0.48729606561178923,0.0025,0.04,0.16,False
39106,fixed,fixed_jump,0.01:0.0025:0.01,,0.7355176105742203,0.01,0.0025,0.01,False
39106,fixed,fixed_jump,0.01:0.0025:0.04,,0.2975584981195474,0.01,0.0025,0.04,False
39106,fixed,fixed_jump,0.01:0.0025:0.16,,0.4279416911732545,0.01,0.0025,0.16,False
39106,fixed,fixed_jump,0.01:0.01:0.01,,0.5296386748192199,0.01,0.01,0.01,False
39106,fixed,fixed_jump,0.01:0.01:0.04,,0.24351979499919155,0.01,0.01,0.04,False
39106,fixed,fixed_jump,0.01:0.01:0.16,,0.4170868795294906,0.01,0.01,0.16,False
39106,fixed,fixed_jump,0.01:0.04:0.01,,0.3474444299735133,0.01,0.04,0.01,False
39106,fixed,fixed_jump,0.01:0.04:0.04,,0.28203912897700784,0.01,0.04,0.04,False
39106,fixed,fixed_jump,0.01:0.04:0.16,,0.48154654029687816,0.01,0.04,0.16,False
39106,fixed,fixed_jump,0.03:0.0025:0.01,,0.6437950496698233,0.03,0.0025,0.01,False
39106,fixed,fixed_jump,0.03:0.0025:0.04,,0.2786180381146461,0.03,0.0025,0.04,False
39106,fixed,fixed_jump,0.03:0.0025:0.16,,0.42647025164995656,0.03,0.0025,0.16,False
39106,fixed,fixed_jump,0.03:0.01:0.01,,0.4722253047617691,0.03,0.01,0.01,False
39106,fixed,fixed_jump,0.03:0.01:0.04,,0.23964160592794756,0.03,0.01,0.04,True
39106,fixed,fixed_jump,0.03:0.01:0.16,,0.4233537595529587,0.03,0.01,0.16,False
39106,fixed,fixed_jump,0.03:0.04:0.01,,0.328839723539553,0.03,0.04,0.01,False
39106,fixed,fixed_jump,0.03:0.04:0.04,,0.2846242497536895,0.03,0.04,0.04,False
39106,fixed,fixed_jump,0.03:0.04:0.16,,0.48911692705291765,0.03,0.04,0.16,False
39106,fixed,fixed_jump,0.06:0.0025:0.01,,0.5930260019388516,0.06,0.0025,0.01,False
39106,fixed,fixed_jump,0.06:0.0025:0.04,,0.2782358020178012,0.06,0.0025,0.04,False
39106,fixed,fixed_jump,0.06:0.0025:0.16,,0.4417303260328402,0.06,0.0025,0.16,False
39106,fixed,fixed_jump,0.06:0.01:0.01,,0.44478580186989225,0.06,0.01,0.01,False
39106,fixed,fixed_jump,0.06:0.01:0.04,,0.25076633865408754,0.06,0.01,0.04,False
39106,fixed,fixed_jump,0.06:0.01:0.16,,0.44353939034475837,0.06,0.01,0.16,False
