seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43006,learned_event_learned_qr,231,0,101,8,8,0.7144071732657202,0.01780341698327561
43006,learned_event_learned_qr,231,0,101,16,16,0.6054958925455649,0.019049137364210954
43006,learned_event_learned_qr,276,0,101,1,1,2.3574319262990744,0.07683306773573438
43006,learned_event_learned_qr,276,0,101,4,4,1.0125310377021874,0.07104571782521787
43006,learned_event_learned_qr,276,0,101,8,8,1.028848031362359,0.05721141611561694
43006,learned_event_learned_qr,276,0,101,16,9,0.9881210004746224,0.059550138214972
43006,learned_event_learned_qr,286,0,101,1,1,2.313674905734389,0.0033712958381650346
43006,learned_event_learned_qr,286,0,101,4,4,0.9747195095886291,0.013376289377545895
43006,learned_event_learned_qr,286,0,101,8,8,0.8163783210495472,0.030448851286469653
43006,learned_event_learned_qr,286,0,101,16,8,0.8163783210495472,0.030448851286469653
43006,learned_event_learned_qr,295,0,101,1,1,0.7417502550913756,0.0009517718889004656
43006,learned_event_learned_qr,295,0,101,4,3,0.8039119316734792,0.00799569928677162
43006,learned_event_learned_qr,295,0,101,8,3,0.8039119316734792,0.00799569928677162
43006,learned_event_learned_qr,295,0,101,16,3,0.8039119316734792,0.00799569928677162
43006,learned_event_learned_qr,299,0,101,1,1,1.275509584869987,0.13810123601970345
43006,learned_event_learned_qr,299,0,101,4,2,1.0494742882279517,0.07330256075680763
43006,learned_event_learned_qr,299,0,101,8,2,1.0494742882279517,0.07330256075680763
43006,learned_event_learned_qr,299,0,101,16,2,1.0494742882279517,0.07330256075680763
43006,learned_event_learned_qr,302,0,101,1,1,0.5199025931300661,0.647102821343345
43006,learned_event_learned_qr,302,0,101,4,2,1.786586457314994,0.33424617087060293
43006,learned_event_learned_qr,302,0,101,8,2,1.786586457314994,0.33424617087060293
43006,learned_event_learned_qr,302,0,101,16,2,1.786586457314994,0.33424617087060293
43006,learned_event_learned_qr,306,0,101,1,1,0.9827455824291154,0.04180298728563367
43006,learned_event_learned_qr,306,0,101,4,4,0.8880636025466224,0.03572046852540671
43006,learned_event_learned_qr,306,0,101,8,7,0.7215512307472488,0.020941331891401984
43006,learned_event_learned_qr,306,0,101,16,7,0.7215512307472488,0.020941331891401984
43006,learned_event_learned_qr,314,0,101,1,1,0.590301022575664,0.0017594391314116429
43006,learned_event_learned_qr,314,0,101,4,4,0.5547762600670263,0.05273920000958732
43006,learned_event_learned_qr,314,0,101,8,8,0.5305635643026021,0.04582652808947821
43006,learned_event_learned_qr,314,0,101,16,14,0.5630105581824276,0.02944260177000268
43006,learned_event_learned_qr,329,0,101,1,1,2.1959115377341614,0.010226631205479245
43006,learned_event_learned_qr,329,0,101,4,4,1.0873638821996063,0.016831468708312432
43006,learned_event_learned_qr,329,0,101,8,8,0.6760180140972221,0.00959245541930873
43006,learned_event_learned_qr,329,0,101,16,13,0.7917549522004287,0.020590718137965446
43006,learned_event_learned_qr,343,0,101,1,1,3.2131907356049196,0.11348704269426
43006,learned_event_learned_qr,343,0,101,4,4,1.1709456003070897,0.06095214387809823
43006,learned_event_learned_qr,343,0,101,8,8,0.9087745325790413,0.0339481181668502
43006,learned_event_learned_qr,343,0,101,16,16,0.7046285241469583,0.034644713325715386
43006,learned_event_learned_qr,368,0,101,1,1,0.5974803028113475,0.022797880280517515
43006,learned_event_learned_qr,368,0,101,4,4,0.6238810416487292,0.0272777663302279
43006,learned_event_learned_qr,368,0,101,8,8,0.7570660205778251,0.02920257454496065
43006,learned_event_learned_qr,368,0,101,16,13,1.0381235358331493,0.08265261075181811
43006,learned_event_learned_qr,382,0,101,1,1,1.1834842120546762,0.1033009806274152
43006,learned_event_learned_qr,382,0,101,4,4,0.9879659047696998,0.06521021350761705
43006,learned_event_learned_qr,382,0,101,8,8,0.8553117381922941,0.03511964145624988
43006,learned_event_learned_qr,382,0,101,16,16,0.6535696437588028,0.02091889555599794
43006,learned_event_learned_qr,421,0,111,1,1,1.160961923129736,0.09610595135306968
43006,learned_event_learned_qr,421,0,111,4,4,1.3255602724692774,0.11214474353959704
43006,learned_event_learned_qr,421,0,111,8,8,1.1360603617426008,0.10299931928767503
43006,learned_event_learned_qr,421,0,111,16,9,1.073421693858747,0.10390424212961909
43006,learned_event_learned_qr,431,0,111,1,1,1.8940701055511042,0.0617943394587726
43006,learned_event_learned_qr,431,0,111,4,4,1.0406329933784173,0.046333142887387546
43006,learned_event_learned_qr,431,0,111,8,5,1.0080178200931638,0.03879124182373365
43006,learned_event_learned_qr,431,0,111,16,5,1.0080178200931638,0.03879124182373365
43006,learned_event_learned_qr,437,0,111,1,1,0.7242851431012816,0.029010013696531837
43006,learned_event_learned_qr,437,0,111,4,2,1.2054418339211606,0.0172987729602435
43006,learned_event_learned_qr,437,0,111,8,2,1.2054418339211606,0.0172987729602435
43006,learned_event_learned_qr,437,0,111,16,2,1.2054418339211606,0.0172987729602435
43006,learned_event_learned_qr,440,0,111,1,1,0.6191551429494012,0.10898006483778667
43006,learned_event_learned_qr,440,0,111,4,4,0.5865472604232767,0.03492016127881673
43006,learned_event_learned_qr,440,0,111,8,8,0.8557798223416755,0.05552797332196585
43006,learned_event_learned_qr,440,0,111,16,16,0.8276210147314449,0.05695313582720975
43006,learned_event_learned_qr,466,0,111,1,1,0.7849254951978687,0.06838218215781193
43006,learned_event_learned_qr,466,0,111,4,4,0.6406587104472261,0.06781450040147641
43006,learned_event_learned_qr,466,0,111,8,8,0.865730217549991,0.06947481889240376
43006,learned_event_learned_qr,466,0,111,16,16,0.6923848249790086,0.042389924952552546
43006,learned_event_learned_qr,492,0,111,1,1,2.740171604480402,0.08720015907810628
43006,learned_event_learned_qr,492,0,111,4,1,2.740171604480402,0.08720015907810628
43006,learned_event_learned_qr,492,0,111,8,1,2.740171604480402,0.08720015907810628
43006,learned_event_learned_qr,492,0,111,16,1,2.740171604480402,0.08720015907810628
43006,learned_event_learned_qr,494,0,111,1,1,0.7064007217119459,0.16686960972930212
43006,learned_event_learned_qr,494,0,111,4,3,0.6922351240228507,0.07756143333221034
43006,learned_event_learned_qr,494,0,111,8,3,0.6922351240228507,0.07756143333221034
43006,learned_event_learned_qr,494,0,111,16,3,0.6922351240228507,0.07756143333221034
43006,learned_event_learned_qr,498,0,111,1,1,0.5797938612281337,0.008579311247290094
43006,learned_event_learned_qr,498,0,111,4,1,0.5797938612281337,0.008579311247290094
43006,learned_event_learned_qr,498,0,111,8,1,0.5797938612281337,0.008579311247290094
43006,learned_event_learned_qr,498,0,111,16,1,0.5797938612281337,0.008579311247290094
43006,learned_event_learned_qr,501,0,111,1,1,2.5341968036316933,0.132079012144376
43006,learned_event_learned_qr,501,0,111,4,4,1.542941757463902,0.07191389934986499
43006,learned_event_learned_qr,501,0,111,8,8,1.111117579658848,0.04346831997605325
43006,learned_event_learned_qr,501,0,111,16,8,1.111117579658848,0.04346831997605325
43006,learned_event_learned_qr,510,0,111,1,1,1.0972117893236102,0.26453517187304526
43006,learned_event_learned_qr,510,0,111,4,4,1.0358297967328007,0.08315894387989474
43006,learned_event_learned_qr,510,0,111,8,8,0.9462152772369905,0.06734002651458125
43006,learned_event_learned_qr,510,0,111,16,14,0.9121175412582065,0.04668313352892757
43006,learned_event_learned_qr,525,0,111,1,1,2.6761442070509,0.44449146466911205
43006,learned_event_learned_qr,525,0,111,4,4,1.2781580064287645,0.17290997504589783
43006,learned_event_learned_qr,525,0,111,8,4,1.2781580064287645,0.17290997504589783
43006,learned_event_learned_qr,525,0,111,16,4,1.2781580064287645,0.17290997504589783
43006,learned_event_learned_qr,530,0,111,1,1,0.7907282084263291,0.1843550513368938
43006,learned_event_learned_qr,530,0,111,4,3,0.7079690774850631,0.12177236263316571
43006,learned_event_learned_qr,530,0,111,8,3,0.7079690774850631,0.12177236263316571
43006,learned_event_learned_qr,530,0,111,16,3,0.7079690774850631,0.12177236263316571
43006,learned_event_learned_qr,534,0,111,1,1,0.535462835555186,0.04661230505769903
43006,learned_event_learned_qr,534,0,111,4,4,0.8225161830423615,0.0783958471158896
43006,learned_event_learned_qr,534,0,111,8,8,0.7994376516989409,0.05270758056501977
43006,learned_event_learned_qr,534,0,111,16,11,0.7709292002845973,0.04135953011437233
43006,learned_event_learned_qr,546,0,111,1,1,0.981209680888212,0.06983961313756153
43006,learned_event_learned_qr,546,0,111,4,4,0.6952533252245239,0.030195005548186934
43006,learned_event_learned_qr,546,0,111,8,8,0.8428280436553042,0.03539116297723398
43006,learned_event_learned_qr,546,0,111,16,16,0.8151250797660514,0.12977682191795958
43006,learned_event_learned_qr,563,0,111,1,1,0.5420198011375731,0.49518489793372
43006,learned_event_learned_qr,563,0,111,4,4,0.9752492045606581,0.26742999870482204
43006,learned_event_learned_qr,563,0,111,8,8,0.8056079188791162,0.146277411842491
43006,learned_event_learned_qr,563,0,111,16,15,0.6409399353422707,0.083068175631615
43006,learned_event_learned_qr,580,0,110,1,1,0.394317136601775,0.0043438928556095695
43006,learned_event_learned_qr,580,0,110,4,4,0.3512615996491139,0.012056588472988693
43006,learned_event_learned_qr,580,0,110,8,8,0.26191799804273663,0.007106366221091771
43006,learned_event_learned_qr,580,0,110,16,8,0.26191799804273663,0.007106366221091771
43006,learned_event_learned_qr,589,0,110,1,1,0.26721718020689117,0.00785783705379182
43006,learned_event_learned_qr,589,0,110,4,4,0.21033914396472952,0.012707276563505038
43006,learned_event_learned_qr,589,0,110,8,8,0.11515772125811609,0.019403268100632535
43006,learned_event_learned_qr,589,0,110,16,16,0.1515395766950429,0.022955209596363973
43006,learned_event_learned_qr,618,0,110,1,1,0.006966469140827564,0.008324667903895279
43006,learned_event_learned_qr,618,0,110,4,4,0.07334883476363921,0.010241411500116402
43006,learned_event_learned_qr,618,0,110,8,8,0.07184633794644693,0.02392476840791563
43006,learned_event_learned_qr,618,0,110,16,16,0.12407919973724639,0.029772874290067433
43006,learned_event_learned_qr,645,0,110,1,1,0.057870586809449204,6.181003093274842e-05
43006,learned_event_learned_qr,645,0,110,4,4,0.6376672873668018,0.05628515275243008
43006,learned_event_learned_qr,645,0,110,8,5,0.6255139328764849,0.05228345680353706
43006,learned_event_learned_qr,645,0,110,16,5,0.6255139328764849,0.05228345680353706
43006,learned_event_learned_qr,651,0,110,1,1,0.5326322641328123,0.013219384793286118
43006,learned_event_learned_qr,651,0,110,4,4,0.5288655199226939,0.051627084063059936
43006,learned_event_learned_qr,651,0,110,8,6,0.6536914164710556,0.041285551614133505
43006,learned_event_learned_qr,651,0,110,16,6,0.6536914164710556,0.041285551614133505
43006,learned_event_learned_qr,658,0,110,1,1,-0.012094990095705437,0.0025746975213346195
43006,learned_event_learned_qr,658,0,110,4,3,0.25265563459796586,0.021383461562751685
43006,learned_event_learned_qr,658,0,110,8,3,0.25265563459796586,0.021383461562751685
43006,learned_event_learned_qr,658,0,110,16,3,0.25265563459796586,0.021383461562751685
43006,learned_event_learned_qr,662,0,110,1,1,0.18584421354050626,0.0004491867138410012
43006,learned_event_learned_qr,662,0,110,4,4,0.16434107051324295,0.010504917835220503
43006,learned_event_learned_qr,662,0,110,8,8,0.03227661463840632,0.008565171047058954
43006,learned_event_learned_qr,662,0,110,16,10,-0.00025814848028141434,0.011023518476354527
43006,learned_event_learned_qr,673,0,110,1,1,0.23216557765317555,0.0021393316356123544
43006,learned_event_learned_qr,673,0,110,4,4,-0.07201513510815286,0.0032413566936118432
43006,learned_event_learned_qr,673,0,110,8,8,-0.08957002736502952,0.010054422972071916
43006,learned_event_learned_qr,673,0,110,16,16,-0.02208639794673279,0.00894561656404677
43006,learned_event_learned_qr,714,0,110,1,1,-0.30603681297508406,0.005666074407926682
43006,learned_event_learned_qr,714,0,110,4,3,-0.32375251853921716,0.003550786992891769
43006,learned_event_learned_qr,714,0,110,8,3,-0.32375251853921716,0.003550786992891769
43006,learned_event_learned_qr,714,0,110,16,3,-0.32375251853921716,0.003550786992891769
43006,learned_event_learned_qr,718,0,110,1,1,-0.38159966801168854,2.193482236027676e-05
43006,learned_event_learned_qr,718,0,110,4,4,-0.44723333930301723,0.012157563441126108
43006,learned_event_learned_qr,718,0,110,8,8,0.360849924945019,0.0087765631938933
43006,learned_event_learned_qr,718,0,110,16,16,0.12861113878612598,0.010191854675497752
43006,learned_event_learned_qr,759,0,110,1,1,-0.3262712637111568,0.009921887830966014
43006,learned_event_learned_qr,759,0,110,4,2,0.10316901889105529,0.030333512631598288
43006,learned_event_learned_qr,759,0,110,8,2,0.10316901889105529,0.030333512631598288
43006,learned_event_learned_qr,759,0,110,16,2,0.10316901889105529,0.030333512631598288
43006,learned_event_learned_qr,762,0,110,1,1,-0.2590140473711872,0.03488034606233207
43006,learned_event_learned_qr,762,0,110,4,4,-0.2268890371007299,0.01785965813713776
43006,learned_event_learned_qr,762,0,110,8,8,-0.2665443627723311,0.013667752171757449
43006,learned_event_learned_qr,762,0,110,16,15,-0.14346783366756577,0.010438082877553363
43006,learned_event_learned_qr,778,0,110,1,1,-0.3077576531547653,0.009588205424570711
43006,learned_event_learned_qr,778,0,110,4,4,-0.22976171319736433,0.009523858267510352
43006,learned_event_learned_qr,778,0,110,8,8,-0.05746723578528594,0.020422294094855086
43006,learned_event_learned_qr,778,0,110,16,11,-0.09399554420478567,0.017814432453054987
43006,learned_event_learned_qr,790,0,110,1,1,-0.2221464078833187,0.002146400719382146
43006,learned_event_learned_qr,790,0,110,4,1,-0.2221464078833187,0.002146400719382146
43006,learned_event_learned_qr,790,0,110,8,1,-0.2221464078833187,0.002146400719382146
43006,learned_event_learned_qr,790,0,110,16,1,-0.2221464078833187,0.002146400719382146
43006,learned_event_learned_qr,792,0,110,1,1,2.1059224853758405,0.033533746823098384
43006,learned_event_learned_qr,792,0,110,4,4,0.4244237558364102,0.01519951896335458
43006,learned_event_learned_qr,792,0,110,8,8,0.34458940564605123,0.013415079683905345
43006,learned_event_learned_qr,792,0,110,16,16,0.6672128368339332,0.03463850809848393
43006,learned_event_learned_qr,989,0,110,1,1,0.693474097365739,0.07434456811771996
43006,learned_event_learned_qr,989,0,110,4,4,-0.005497620508677567,0.018937689518734577
43006,learned_event_learned_qr,989,0,110,8,6,0.19122596006018985,0.018537213791957326
43006,learned_event_learned_qr,989,0,110,16,6,0.19122596006018985,0.018537213791957326
43006,learned_event_learned_qr,996,0,110,1,1,0.07534343744061012,0.0030103168864395948
43006,learned_event_learned_qr,996,0,110,4,4,0.3817068170264056,0.03713020389408514
43006,learned_event_learned_qr,996,0,110,8,5,0.24986815227541506,0.029717143039427258
43006,learned_event_learned_qr,996,0,110,16,5,0.24986815227541506,0.029717143039427258
43006,learned_event_learned_qr,1002,0,110,1,1,-0.0315217894103339,0.004714766271181651
43006,learned_event_learned_qr,1002,0,110,4,4,0.3536675967139895,0.015151451842714062
43006,learned_event_learned_qr,1002,0,110,8,7,0.2216454113367096,0.009699163806582301
43006,learned_event_learned_qr,1002,0,110,16,7,0.2216454113367096,0.009699163806582301
43006,learned_event_learned_qr,1010,0,110,1,1,-0.2691741776353294,0.022344301591819344
43006,learned_event_learned_qr,1010,0,110,4,4,0.14094880611651,0.02123972545730208
43006,learned_event_learned_qr,1010,0,110,8,5,0.2109793146491155,0.032730195490779636
43006,learned_event_learned_qr,1010,0,110,16,5,0.2109793146491155,0.032730195490779636
43006,learned_event_learned_qr,1016,0,110,1,1,0.2861627075045666,0.010761063060354303
43006,learned_event_learned_qr,1016,0,110,4,4,0.018298652854433675,0.003941609419010111
43006,learned_event_learned_qr,1016,0,110,8,4,0.018298652854433675,0.003941609419010111
43006,learned_event_learned_qr,1016,0,110,16,4,0.018298652854433675,0.003941609419010111
43006,learned_event_learned_qr,1021,0,110,1,1,-0.04551698706968405,0.005013741388702609
43006,learned_event_learned_qr,1021,0,110,4,4,-0.0257253133850983,0.0241042614087833
43006,learned_event_learned_qr,1021,0,110,8,7,-0.03992551113119182,0.023179713805218518
43006,learned_event_learned_qr,1021,0,110,16,7,-0.03992551113119182,0.023179713805218518
43006,learned_event_learned_qr,1029,0,111,1,1,2.1061188022516557,0.00044436815133196773
43006,learned_event_learned_qr,1029,0,111,4,3,1.52277335911519,0.017752028587939544
43006,learned_event_learned_qr,1029,0,111,8,3,1.52277335911519,0.017752028587939544
43006,learned_event_learned_qr,1029,0,111,16,3,1.52277335911519,0.017752028587939544
43006,learned_event_learned_qr,1033,0,111,1,1,3.8656230471053146,0.11384129702668132
43006,learned_event_learned_qr,1033,0,111,4,3,2.5787201215485225,0.5220344246312295
43006,learned_event_learned_qr,1033,0,111,8,3,2.5787201215485225,0.5220344246312295
43006,learned_event_learned_qr,1033,0,111,16,3,2.5787201215485225,0.5220344246312295
43006,learned_event_learned_qr,1037,0,111,1,1,1.3240991996727471,0.1687050249485183
43006,learned_event_learned_qr,1037,0,111,4,4,1.6683706894841532,0.22177755441288333
43006,learned_event_learned_qr,1037,0,111,8,8,1.2181099081082412,0.11786319021054115
43006,learned_event_learned_qr,1037,0,111,16,16,0.8119322310618304,0.07685281994521728
43006,learned_event_learned_qr,1074,0,111,1,1,0.26728207768831613,0.00036572532547893836
43006,learned_event_learned_qr,1074,0,111,4,4,0.3099287287008138,0.025047524239162934
43006,learned_event_learned_qr,1074,0,111,8,8,0.6987902785905662,0.04833310723061464
43006,learned_event_learned_qr,1074,0,111,16,8,0.6987902785905662,0.04833310723061464
43006,learned_event_learned_qr,1084,0,111,1,1,0.8696314419872081,0.2257699140313784
43006,learned_event_learned_qr,1084,0,111,4,4,0.618184484965114,0.09506230638751595
43006,learned_event_learned_qr,1084,0,111,8,8,0.8222539801118445,0.056750190879281695
43006,learned_event_learned_qr,1084,0,111,16,16,0.9925100758434473,0.0715039002020694
43006,learned_event_learned_qr,1112,0,111,1,1,0.7085614690641353,0.025978994650840817
43006,learned_event_learned_qr,1112,0,111,4,1,0.7085614690641353,0.025978994650840817
43006,learned_event_learned_qr,1112,0,111,8,1,0.7085614690641353,0.025978994650840817
43006,learned_event_learned_qr,1112,0,111,16,1,0.7085614690641353,0.025978994650840817
43006,learned_event_learned_qr,1114,0,111,1,1,1.2539664373820778,0.01934099210532672
43006,learned_event_learned_qr,1114,0,111,4,4,1.2447144102570322,0.08947076963645229
43006,learned_event_learned_qr,1114,0,111,8,8,0.9959334321482033,0.05880991498600517
43006,learned_event_learned_qr,1114,0,111,16,16,0.8460327686399083,0.059925501767175385
43006,learned_event_learned_qr,1143,0,111,1,1,3.0863754470576694,0.02683850321158518
43006,learned_event_learned_qr,1143,0,111,4,4,1.1534265402434165,0.07854953377594534
43006,learned_event_learned_qr,1143,0,111,8,8,0.7451673806814817,0.046132380668611306
43006,learned_event_learned_qr,1143,0,111,16,8,0.7451673806814817,0.046132380668611306
43006,learned_event_learned_qr,1166,1,111,1,1,0.2728467573000509,0.4151415006735099
43006,learned_event_learned_qr,1166,1,111,4,4,0.743513531829002,0.15203977946142067
43006,learned_event_learned_qr,1166,1,111,8,8,0.4794294529786422,0.1088749079471638
43006,learned_event_learned_qr,1166,1,111,16,16,0.43585664383776473,0.07446326770484636
43006,learned_event_learned_qr,1223,1,101,1,1,0.7350042280665114,0.04456365699117734
43006,learned_event_learned_qr,1223,1,101,4,4,0.689228369462747,0.11642871701398726
43006,learned_event_learned_qr,1223,1,101,8,8,0.6909761779377157,0.1761673822245089
43006,learned_event_learned_qr,1223,1,101,16,8,0.6909761779377157,0.1761673822245089
43006,learned_event_learned_qr,1232,1,101,1,1,1.374805421355707,0.00697800166822893
43006,learned_event_learned_qr,1232,1,101,4,4,1.2927578131793165,0.0422585855515871
43006,learned_event_learned_qr,1232,1,101,8,8,0.9368502201548632,0.04970506475545323
43006,learned_event_learned_qr,1232,1,101,16,16,0.9493007164868006,0.05497983647718534
43006,learned_event_learned_qr,1249,1,101,1,1,0.944556016147124,0.0924551209468947
43006,learned_event_learned_qr,1249,1,101,4,4,0.8713939795025891,0.08506514244089071
43006,learned_event_learned_qr,1249,1,101,8,8,0.6117461377604065,0.049810773532074915
43006,learned_event_learned_qr,1249,1,101,16,16,0.5922408056232726,0.04273981450564532
43006,learned_event_learned_qr,1320,1,101,1,1,1.5118190514400534,0.010058387077503282
43006,learned_event_learned_qr,1320,1,101,4,4,0.5387979040972113,0.008299110782836646
43006,learned_event_learned_qr,1320,1,101,8,5,0.4414395243174399,0.01054801349013524
43006,learned_event_learned_qr,1320,1,101,16,5,0.4414395243174399,0.01054801349013524
43006,learned_event_learned_qr,1326,1,101,1,1,0.14076134667781037,0.12503411988749452
43006,learned_event_learned_qr,1326,1,101,4,1,0.14076134667781037,0.12503411988749452
43006,learned_event_learned_qr,1326,1,101,8,1,0.14076134667781037,0.12503411988749452
43006,learned_event_learned_qr,1326,1,101,16,1,0.14076134667781037,0.12503411988749452
43006,learned_event_learned_qr,1328,1,101,1,1,0.1114794070802709,0.09896967345811873
43006,learned_event_learned_qr,1328,1,101,4,4,0.10936464042130668,0.0462747697712921
43006,learned_event_learned_qr,1328,1,101,8,8,0.14396987920259696,0.03079423409932317
43006,learned_event_learned_qr,1328,1,101,16,10,0.27491658325007406,0.02791471804291299
43006,learned_event_learned_qr,1340,1,101,1,1,0.9178595570487688,0.08078482646670042
43006,learned_event_learned_qr,1340,1,101,4,4,1.6712928028779885,0.37947205777135573
43006,learned_event_learned_qr,1340,1,101,8,8,1.1402232830951948,0.2775962300318616
43006,learned_event_learned_qr,1340,1,101,16,16,1.0883742336952928,0.2116171243319628
43006,learned_event_learned_qr,1449,1,111,1,1,1.9993219232933865,0.09349842983082901
43006,learned_event_learned_qr,1449,1,111,4,4,1.5771956004166032,0.30159046843473347
43006,learned_event_learned_qr,1449,1,111,8,8,1.1034366809621203,0.1690076418002838
43006,learned_event_learned_qr,1449,1,111,16,16,0.9875048165932139,0.10317636249768698
43006,learned_event_learned_qr,1466,1,111,1,1,0.6353263818874275,0.23427726529588672
43006,learned_event_learned_qr,1466,1,111,4,4,0.8467680443484807,0.09915251784513043
43006,learned_event_learned_qr,1466,1,111,8,8,0.7928993560654992,0.09687571660194262
43006,learned_event_learned_qr,1466,1,111,16,16,0.9402333172540969,0.09479213405131495
43006,learned_event_learned_qr,1534,1,111,1,1,0.5068705061872789,0.18408751468002088
43006,learned_event_learned_qr,1534,1,111,4,4,0.4318895874972897,0.08044669544002489
43006,learned_event_learned_qr,1534,1,111,8,8,0.6139006650432101,0.05201489693668852
43006,learned_event_learned_qr,1534,1,111,16,13,0.5221890953760253,0.03479274168956339
43006,learned_event_learned_qr,1548,1,101,1,1,1.062428282380327,0.018147346050898617
43006,learned_event_learned_qr,1548,1,101,4,4,0.446874208301149,0.04482986662741613
43006,learned_event_learned_qr,1548,1,101,8,8,0.9623967822780215,0.03875154565120063
43006,learned_event_learned_qr,1548,1,101,16,14,0.6563070807944545,0.036507599537031206
43006,learned_event_learned_qr,1563,1,101,1,1,0.07286981585493621,0.07756908450622958
43006,learned_event_learned_qr,1563,1,101,4,4,0.30360735392333693,0.02987475801823014
43006,learned_event_learned_qr,1563,1,101,8,8,0.3688043859950742,0.019165100631465426
43006,learned_event_learned_qr,1563,1,101,16,11,0.6460293901483419,0.020535186771427027
43006,learned_event_learned_qr,1575,1,101,1,1,0.10631852934309777,0.445594080821738
43006,learned_event_learned_qr,1575,1,101,4,4,0.7666346621580975,0.18157194606057803
43006,learned_event_learned_qr,1575,1,101,8,8,0.5564054873213415,0.10292604613031522
43006,learned_event_learned_qr,1575,1,101,16,16,0.4255632604181471,0.05468965680347909
43006,learned_event_learned_qr,1686,1,110,1,1,0.23139992137132803,0.00013935044427435412
43006,learned_event_learned_qr,1686,1,110,4,4,0.34043435340796036,0.016788599116690804
43006,learned_event_learned_qr,1686,1,110,8,8,0.398796022452071,0.027475526619638105
43006,learned_event_learned_qr,1686,1,110,16,16,0.294425200920009,0.02523189639204389
43006,learned_event_learned_qr,1741,1,101,1,1,2.9813378789735014,0.029847315982387657
43006,learned_event_learned_qr,1741,1,101,4,4,0.7192635326531945,0.010139044650198997
43006,learned_event_learned_qr,1741,1,101,8,8,1.1711465981160671,0.18407289282761738
43006,learned_event_learned_qr,1741,1,101,16,16,0.9423562674661503,0.11623548299611415
43006,learned_event_learned_qr,1768,1,101,1,1,0.2455527318542043,0.00022891929459449383
43006,learned_event_learned_qr,1768,1,101,4,4,0.2535025459243246,0.005194519083770344
43006,learned_event_learned_qr,1768,1,101,8,8,0.2238920813436812,0.013944677547080979
43006,learned_event_learned_qr,1768,1,101,16,11,0.5782297661553593,0.01526127652154838
