seed,controller_fit_eligible,cumulative_harm_gate,cumulative_hidden_accuracy,cumulative_post_switch_harm,current_frame_natural_accuracy,fixed_retention_hidden_accuracy,fixed_retention_natural_accuracy,oracle_adaptation_headroom,oracle_headroom_gate,oracle_hidden_accuracy,passed,reachability_auc,reachability_false_alarms_per_1000,reachability_gate,reachability_median_delay,reachability_recall,selected_retention,selected_window_frames,sliding_window_hidden_accuracy,sliding_window_natural_accuracy,soft_hidden_accuracy,soft_hidden_post_switch_accuracy,soft_natural_accuracy,stable_accumulation_gain,stable_accumulation_gate,best_fixed_hidden_accuracy,soft_over_best_fixed_hidden,external_stage_authorized
13800,True,True,0.21623563218390804,0.735632183908046,0.7514580205691619,0.771072796934866,0.7836405371985637,0.039990421455938785,True,0.8110632183908048,False,0.8310066337715384,15.172225259704756,False,0.0,0.2,0.5,2,0.7593390804597702,0.770979676012651,0.7693965517241379,0.7660919540229886,0.7832813417962649,0.03218251662940186,True,0.771072796934866,-0.0016762452107280668,False
13801,True,True,0.22006704980842914,0.7304597701149425,0.7514580205691619,0.7784961685823756,0.7672245665306114,0.04932950191570862,True,0.8278256704980842,False,0.8289196259190761,15.445598687807545,False,0.0,0.20689655172413793,0.25,2,0.7772988505747126,0.770979676012651,0.7799329501915707,0.756896551724138,0.7986943289715849,0.01952165544348916,False,0.7784961685823756,0.0014367816091951369,False
13802,True,True,0.22126436781609196,0.732183908045977,0.7514580205691619,0.7768199233716476,0.7672245665306114,0.04932950191570873,True,0.8261494252873564,False,0.8248817608176653,5.877528704209951,True,0.0,0.3586206896551724,0.25,2,0.772030651340996,0.770979676012651,0.7828065134099618,0.7706896551724138,0.7878550965855368,0.01952165544348916,False,0.7768199233716476,0.0059865900383141435,False
13803,True,True,0.24880268199233718,0.7114942528735633,0.7514580205691619,0.7957375478927203,0.7836405371985637,0.027298850574712707,True,0.823036398467433,False,0.7462514549310558,35.265172225259704,False,0.0,0.23448275862068965,0.5,2,0.784243295019157,0.770979676012651,0.7919061302681993,0.7706896551724138,0.7824621242120743,0.03218251662940186,True,0.7957375478927203,-0.003831417624520994,False
13804,True,True,0.23539272030651337,0.7344827586206897,0.7514580205691619,0.7629310344827587,0.7672245665306114,0.055795019157087955,True,0.8187260536398466,False,0.8290367344801403,15.787315472936031,False,0.0,0.1724137931034483,0.25,2,0.7590996168582376,0.770979676012651,0.7705938697318007,0.7781609195402299,0.7844673643510253,0.01952165544348916,False,0.7629310344827587,0.007662835249041988,False
