seed,routing_macro_score,low_rank_macro_score,associative_macro_score,fixed_best_macro_score,matched_macro_score,combined_macro_score,matched_minus_fixed,demand_advantage_spearman,routing_low_endpoint_win,associative_high_endpoint_win,associative_over_shuffled_high
9100,0.02297064405217525,-0.5929015480013996,0.04467083203715433,0.02297064405217525,0.8489317767684396,0.9975664444932937,0.8259611327162644,1.0,True,True,2.302133094078922
9101,0.12716417427236854,-0.69847146512755,0.12361291272247701,0.12716417427236854,0.8560748584143665,0.9979498738846999,0.7289106841419979,1.0,True,True,2.002737870687047
9102,0.19535105219268506,-0.35646206575339,0.18159493950610453,0.18159493950610453,0.8672855398084949,0.9979311273133231,0.6856906003023904,1.0,True,True,1.750603162525804
9103,0.18772976958365828,-0.4375980166968863,0.2068424486796335,0.18772976958365828,0.8675039780690643,0.9978638501327521,0.679774208485406,1.0,True,True,2.0271288120017408
9104,0.19579337497764898,-0.4871398851799096,0.1937052804023805,0.1937052804023805,0.8632837173385628,0.9976648014481748,0.6695784369361824,1.0,True,True,1.950156326307717
