seed,method,sequence_id,block_id,block_within_sequence,regime,pair_id,q_dominant,transition_eligible,n_steps,mean_nll,latent_mse,late_nll,mean_q_estimate,mean_r_estimate,true_q,true_r,q_bias,r_bias,q_log_error,r_log_error,q_absolute_log_error,r_absolute_log_error,true_increment_variance,true_gamma0,true_gamma1,mean_implied_gamma0_estimate,mean_implied_gamma1_estimate,implied_gamma0_bias,implied_gamma1_bias,direct_covariance_diagnostic,mean_direct_gamma0_estimate,mean_direct_gamma1_estimate,direct_gamma0_absolute_error,direct_gamma1_absolute_error,q_clipping_fraction,r_clipping_fraction,any_clipping_fraction,parameter_saturation_fraction,invalid_rows,parameter_update_l1,parameter_update_l2,parameter_update_squared_sum,parameter_update_count,generator_hazard,filter_hazard_floor,test_tape_digest,transition_nll_1,transition_nll_4,transition_nll_8,transition_nll_16
41007,selected_fixed_jump,0,0,0,m12_r_dominant,m12,False,False,256,0.16564421107924432,0.026593276787601,-0.038090731905821976,0.04,0.02875,0.01,0.055,0.03,-0.02625,1.3862943611198904,-0.6486954179891113,1.3862943611198904,0.6486954179891113,0.12,0.12,-0.055,0.09749999999999999,-0.02875,-0.022500000000000006,0.02625,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,current_online_em,0,0,0,m12_r_dominant,m12,False,False,256,0.15507314195390282,0.024216700076372465,-0.08794315250004392,0.02909911243581078,0.029099101029853556,0.01,0.055,0.019099112435810778,-0.025900898970146444,1.068122580230649,-0.6366259039771007,1.068122580230649,0.6366259039771007,0.12,0.12,-0.055,0.08729731449551789,-0.029099101029853556,-0.032702685504482104,0.025900898970146444,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.5706672668741123,0.034606508557116895,0.0011976104345138047,255,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,h_plus_total_variance,0,0,0,m12_r_dominant,m12,False,False,256,0.1891264450253271,0.02954011517741519,-0.003669462690906459,0.04854178428928678,0.02427089214464339,0.01,0.055,0.03854178428928678,-0.03072910785535661,1.5798398657818113,-0.8180554070165589,1.5798398657818113,0.8180554070165589,0.12,0.12,-0.055,0.09708356857857356,-0.02427089214464339,-0.022916431421426436,0.03072910785535661,lag0_only,0.09722490131092071,,0.022775098689079287,,0.0,0.0,0.0,0.0,0,0.44508663547288335,0.02859733578517372,0.0008178076140099774,254,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,autocov_factorized,0,0,0,m12_r_dominant,m12,False,False,256,0.2059560380197959,0.02177387795325402,-0.0885550146653433,0.009903064001169817,0.04221455606104674,0.01,0.055,-9.693599883018288e-05,-0.012785443938953263,-0.009740888669562686,-0.26456809330874664,0.009740888669562686,0.26456809330874664,0.12,0.12,-0.055,0.0943321761232633,-0.04221455606104674,-0.02566782387673669,0.012785443938953263,lag0_and_lag1,0.0941103989549767,-0.04229570172937107,0.02588960104502329,0.012704298270628932,0.12890625,0.0,0.12890625,0.12890625,0,0.7372466684084567,0.05564173824923937,0.0030960030353968677,254,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,generator_supported_seen_regime_imm,0,0,0,m12_r_dominant,m12,False,False,256,0.12561048626279178,0.01826827331094804,-0.1280364565084825,0.013382227230516127,0.04846670874053653,0.01,0.055,0.003382227230516127,-0.006533291259463468,0.29134240753299157,-0.12645604070243532,0.29134240753299157,0.12645604070243532,0.12,0.12,-0.055,0.11031564471158917,-0.04846670874053653,-0.009684355288410829,0.006533291259463468,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.5566579729934826,0.04691466410100903,0.002200985707710505,255,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,dynamic_qr_oracle,0,0,0,m12_r_dominant,m12,False,False,256,0.11792998661255065,0.017529237458093587,-0.12342824190196827,0.01,0.05500000000000002,0.01,0.055,0.0,2.0816681711721685e-17,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.12,0.12,-0.055,0.12000000000000005,-0.05500000000000002,5.551115123125783e-17,-2.0816681711721685e-17,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,,,,
41007,selected_fixed_jump,0,1,1,m06_q_dominant,m06,True,True,256,0.08077978357901155,0.011109475542253663,-0.047583589877357835,0.04,0.02875,0.04,0.01,0.0,0.018750000000000003,0.0,1.0560526742493135,0.0,1.0560526742493135,0.06,0.06,-0.01,0.09749999999999999,-0.02875,0.03749999999999999,-0.018750000000000003,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,0.7387138597368288,-0.01173797009292818,0.13179669117874163,0.07320005737890113
41007,current_online_em,0,1,1,m06_q_dominant,m06,True,True,256,0.08751492527098861,0.012963132758451092,-0.10977596311531293,0.026725970126241606,0.026725965208588595,0.04,0.01,-0.013274029873758395,0.016725965208588593,-0.4032436975345739,0.9830504795825119,0.4032436975345739,0.9830504795825119,0.06,0.06,-0.01,0.0801779005434188,-0.026725965208588595,0.02017790054341881,-0.016725965208588593,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.5212294700044818,0.0328774399497131,0.0010809260576469912,256,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,0.9008709397485284,-0.07036942271723673,0.15880877081944075,0.07624034895169012
41007,h_plus_total_variance,0,1,1,m06_q_dominant,m06,True,True,256,0.05361444761459744,0.009827887802178638,-0.14742307129365376,0.036259771167930874,0.018129885583965437,0.04,0.01,-0.003740228832069127,0.008129885583965437,-0.09817055967501931,0.5949766208849256,0.09817055967501931,0.5949766208849256,0.06,0.06,-0.01,0.07251954233586175,-0.018129885583965437,0.01251954233586175,-0.008129885583965437,lag0_only,0.0723455037251606,,0.012345503725160606,,0.0,0.0,0.0,0.0,0,0.24870654714330465,0.014942854286638935,0.00022328889423172362,256,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,0.7771425030305159,0.013818043515184633,0.13054232829181384,0.06777969617943941
41007,autocov_factorized,0,1,1,m06_q_dominant,m06,True,True,256,0.06389988168511432,0.011686053450524137,-0.14039960416291614,0.0423177659150745,0.018637889633552604,0.04,0.01,0.0023177659150745017,0.008637889633552604,0.05632754175613197,0.6226114927697735,0.05632754175613197,0.6226114927697735,0.06,0.06,-0.01,0.0795935451821797,-0.018637889633552604,0.019593545182179706,-0.008637889633552604,lag0_and_lag1,0.07943166285604464,-0.01850225113885219,0.01943166285604464,0.00850225113885219,0.0,0.0,0.0,0.0,0,0.3828113865777776,0.028801053037676456,0.0008295006560790521,256,0.0,0.0001,b76e0036ce8f58ab94da2a16e05b0e4484a8e10151aa828974334708b6efb4a4,0.6776297604248568,-0.05445504502526891,0.2214095924275234,0.14353157423414536
