seed,selection_family,candidate,selection_nll,data_split,fit_tape_digest,uses_true_parameters,selected,candidate_q,candidate_r,candidate_q_rate,candidate_r_rate,candidate_decay,candidate_prior_mass,candidate_q_fraction,candidate_switch
41003,selected_fixed_jump,q=0.0025:r=0.01,1.1597010478110477,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.0025,0.01,,,,,,
41003,selected_fixed_jump,q=0.0025:r=0.02,0.6564632003239432,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.0025,0.02,,,,,,
41003,selected_fixed_jump,q=0.0025:r=0.02875,0.5126670066131369,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.0025,0.02875,,,,,,
41003,selected_fixed_jump,q=0.0025:r=0.055,0.4189266837687324,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.0025,0.055,,,,,,
41003,selected_fixed_jump,q=0.01:r=0.01,0.6104583076705745,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.01,0.01,,,,,,
41003,selected_fixed_jump,q=0.01:r=0.02,0.33735097237467027,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.01,0.02,,,,,,
41003,selected_fixed_jump,q=0.01:r=0.02875,0.2639825109632713,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.01,0.02875,,,,,,
41003,selected_fixed_jump,q=0.01:r=0.055,0.23822647292919263,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.01,0.055,,,,,,
41003,selected_fixed_jump,q=0.02:r=0.01,0.3737497705474046,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.02,0.01,,,,,,
41003,selected_fixed_jump,q=0.02:r=0.02,0.22384482523183577,fit,91952f0b10af1f9dda7edfedaa43352e649aeaec4e4786ac43baa2da542cbfb8,False,False,0.02,0.02,,,,,,
