seed,method,sequence_id,block_id,block_within_sequence,regime,pair_id,q_dominant,transition_eligible,n_steps,mean_nll,latent_mse,late_nll,mean_q_estimate,mean_r_estimate,true_q,true_r,q_bias,r_bias,q_log_error,r_log_error,q_absolute_log_error,r_absolute_log_error,true_increment_variance,true_gamma0,true_gamma1,mean_implied_gamma0_estimate,mean_implied_gamma1_estimate,implied_gamma0_bias,implied_gamma1_bias,direct_covariance_diagnostic,mean_direct_gamma0_estimate,mean_direct_gamma1_estimate,direct_gamma0_absolute_error,direct_gamma1_absolute_error,q_clipping_fraction,r_clipping_fraction,any_clipping_fraction,parameter_saturation_fraction,invalid_rows,parameter_update_l1,parameter_update_l2,parameter_update_squared_sum,parameter_update_count,generator_hazard,filter_hazard_floor,test_tape_digest,transition_nll_1,transition_nll_4,transition_nll_8,transition_nll_16
41003,selected_fixed_jump,0,0,0,m12_q_dominant,m12,True,False,256,0.37042774507819937,0.02124546782544977,0.4572864064053773,0.04,0.02875,0.08,0.02,-0.04,0.00875,-0.693147180559945,0.36290549368936853,0.693147180559945,0.36290549368936853,0.12,0.12,-0.02,0.09749999999999999,-0.02875,-0.022500000000000006,-0.00875,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,current_online_em,0,0,0,m12_q_dominant,m12,True,False,256,0.3553472572139501,0.01953148128471305,0.39396091036169145,0.05784589625914432,0.02489082055801401,0.08,0.02,-0.022154103740855684,0.004890820558014011,-0.32424412116241275,0.21876680965911666,0.32424412116241275,0.21876680965911666,0.12,0.12,-0.02,0.10762753737517233,-0.02489082055801401,-0.012372462624827663,-0.004890820558014011,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.8688873114286805,0.09306663103956442,0.008661397813054415,255,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,h_plus_total_variance,0,0,0,m12_q_dominant,m12,True,False,256,0.3506787120858056,0.019709778479137727,0.3906366433910335,0.05259011654185913,0.026295058270929567,0.08,0.02,-0.02740988345814087,0.006295058270929566,-0.41949843102908435,0.27364874953086105,0.41949843102908435,0.27364874953086105,0.12,0.12,-0.02,0.10518023308371827,-0.026295058270929567,-0.01481976691628173,-0.006295058270929566,lag0_only,0.10539143317269345,,0.014608566827306546,,0.0,0.0,0.0,0.0,0,0.4601302590605454,0.03781831651259469,0.0014302250638467918,254,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,autocov_factorized,0,0,0,m12_q_dominant,m12,True,False,256,0.3573492149769131,0.02210138323617402,0.3377819432050278,0.069289089207255,0.018389430412751595,0.08,0.02,-0.010710910792744999,-0.0016105695872484053,-0.1437391837702111,-0.08395620807911008,0.1437391837702111,0.08395620807911008,0.12,0.12,-0.02,0.10606795003275821,-0.018389430412751595,-0.013932049967241789,0.0016105695872484053,lag0_and_lag1,0.10537646694369182,-0.0178930790938956,0.014623533056308174,0.0021069209061044016,0.0,0.1484375,0.1484375,0.1484375,0,1.3224271122878546,0.09754451067691014,0.009514931563197836,254,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,generator_supported_seen_regime_imm,0,0,0,m12_q_dominant,m12,True,False,256,0.3346550382372751,0.019322240623035558,0.32941407320815264,0.06710469986860511,0.01862663787967192,0.08,0.02,-0.012895300131394893,-0.0013733621203280803,-0.1757725503979306,-0.07113957330669285,0.1757725503979306,0.07113957330669285,0.12,0.12,-0.02,0.10435797562794895,-0.01862663787967192,-0.015642024372051047,0.0013733621203280803,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.5015155700979785,0.0457734082594195,0.0020952049036834933,255,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,dynamic_qr_oracle,0,0,0,m12_q_dominant,m12,True,False,256,0.3312975412529921,0.019114601753176023,0.32392992799482956,0.08,0.02,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,-0.02,0.12000000000000005,-0.02,5.551115123125783e-17,0.0,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,,,,
41003,selected_fixed_jump,0,1,1,m06_q_dominant,m06,True,True,256,0.000944785828334082,0.00987979787786742,-0.17835730334030853,0.04,0.02875,0.04,0.01,0.0,0.018750000000000003,0.0,1.0560526742493135,0.0,1.0560526742493135,0.06,0.06,-0.01,0.09749999999999999,-0.02875,0.03749999999999999,-0.018750000000000003,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,0.24023142499171668,0.1782901793859825,0.18985695111621137,0.05368085275228811
41003,current_online_em,0,1,1,m06_q_dominant,m06,True,True,256,-0.022291135298611507,0.012009625791173505,-0.30572655274107563,0.02398557192438066,0.02406906811415819,0.04,0.01,-0.01601442807561934,0.014069068114158189,-0.5114269743584927,0.8783424423953856,0.5114269743584927,0.8783424423953856,0.06,0.06,-0.01,0.07212370815269703,-0.02406906811415819,0.012123708152697033,-0.014069068114158189,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.2585628295675195,0.02230625374630455,0.0004975689561945258,256,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,0.10879419614171179,0.1167575009704821,0.14355738887789982,0.0485484870881614
41003,h_plus_total_variance,0,1,1,m06_q_dominant,m06,True,True,256,-0.04745336821823218,0.008820415363813519,-0.3736953652370606,0.03196349090665374,0.01598174545332687,0.04,0.01,-0.008036509093346259,0.005981745453326871,-0.2242851118135989,0.46886206874634606,0.2242851118135989,0.46886206874634606,0.06,0.06,-0.01,0.06392698181330748,-0.01598174545332687,0.003926981813307487,-0.005981745453326871,lag0_only,0.06367000156556671,,0.0036700015655667106,,0.0,0.0,0.0,0.0,0,0.2117029161019908,0.013069881026537005,0.00017082179004783202,256,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,0.09797169176343132,0.10927218818684731,0.13823935051868697,0.03555214951913352
41003,autocov_factorized,0,1,1,m06_q_dominant,m06,True,True,256,-0.045281997225619326,0.00808781106085965,-0.3652772479241468,0.04773959841407513,0.00813704208377137,0.04,0.01,0.007739598414075129,-0.0018629579162286296,0.1768817548232673,-0.20615835939031069,0.1768817548232673,0.20615835939031069,0.06,0.06,-0.01,0.06401368258161788,-0.00813704208377137,0.004013682581617883,0.0018629579162286296,lag0_and_lag1,0.0636691258395765,-0.008076836517860158,0.003669125839576501,0.0019231634821398422,0.0,0.02734375,0.02734375,0.02734375,0,0.617480036732827,0.04426381547988753,0.001959285360837531,256,0.0,0.0001,d22dc208e549cf3eac88ac333663f428c8958a5d8e7c833dbbc6c50e686222a4,-0.04509395103569171,0.02635235779195133,0.06053264277737934,0.009945345949329304
