seed,method,sequence_id,block_id,block_within_sequence,regime,pair_id,q_dominant,transition_eligible,n_steps,mean_nll,latent_mse,late_nll,mean_q_estimate,mean_r_estimate,true_q,true_r,q_bias,r_bias,q_log_error,r_log_error,q_absolute_log_error,r_absolute_log_error,true_increment_variance,true_gamma0,true_gamma1,mean_implied_gamma0_estimate,mean_implied_gamma1_estimate,implied_gamma0_bias,implied_gamma1_bias,direct_covariance_diagnostic,mean_direct_gamma0_estimate,mean_direct_gamma1_estimate,direct_gamma0_absolute_error,direct_gamma1_absolute_error,q_clipping_fraction,r_clipping_fraction,any_clipping_fraction,parameter_saturation_fraction,invalid_rows,parameter_update_l1,parameter_update_l2,parameter_update_squared_sum,parameter_update_count,generator_hazard,filter_hazard_floor,test_tape_digest,transition_nll_1,transition_nll_4,transition_nll_8,transition_nll_16
41005,selected_fixed_jump,0,0,0,m12_r_dominant,m12,False,False,256,0.24188154245235405,0.03475452866957301,0.25635989548209376,0.04,0.02875,0.01,0.055,0.03,-0.02625,1.3862943611198904,-0.6486954179891113,1.3862943611198904,0.6486954179891113,0.12,0.12,-0.055,0.09749999999999999,-0.02875,-0.022500000000000006,0.02625,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,current_online_em,0,0,0,m12_r_dominant,m12,False,False,256,0.2779165857716731,0.03724856956900617,0.30516913024418446,0.04737347385582996,0.024448166681222353,0.01,0.055,0.03737347385582996,-0.030551833318777647,1.555477355764697,-0.8107779544860017,1.555477355764697,0.8107779544860017,0.12,0.12,-0.055,0.09626980721827466,-0.024448166681222353,-0.023730192781725334,0.030551833318777647,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.6935864485860151,0.06473188187868176,0.004190216531555607,255,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,h_plus_total_variance,0,0,0,m12_r_dominant,m12,False,False,256,0.27563818968984133,0.0385299989380454,0.2895625056696437,0.056217155673678076,0.028108577836839038,0.01,0.055,0.046217155673678074,-0.026891422163160962,1.726636878420385,-0.6712583943779853,1.726636878420385,0.6712583943779853,0.12,0.12,-0.055,0.11243431134735615,-0.028108577836839038,-0.007565688652643843,0.026891422163160962,lag0_only,0.11260177932512384,,0.007398220674876152,,0.0,0.0,0.0,0.0,0,0.4903025005467961,0.0348881624299518,0.0012171838777387,254,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,autocov_factorized,0,0,0,m12_r_dominant,m12,False,False,256,0.23987941510813354,0.035274073930714085,0.27974850907371107,0.017243467835384378,0.04676337681952568,0.01,0.055,0.007243467835384378,-0.008236623180474321,0.5448483025577806,-0.1622328352496174,0.5448483025577806,0.1622328352496174,0.12,0.12,-0.055,0.11077022147443574,-0.04676337681952568,-0.009229778525564253,0.008236623180474321,lag0_and_lag1,0.1101225021065664,-0.04686579220082879,0.00987749789343359,0.008134207799171213,0.24609375,0.0,0.24609375,0.24609375,0,0.8934134038203142,0.07176046823850664,0.00514956480180972,254,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,generator_supported_seen_regime_imm,0,0,0,m12_r_dominant,m12,False,False,256,0.20056459607405186,0.023984212543674496,0.3166611032044561,0.01750613074394084,0.048262393444799954,0.01,0.055,0.007506130743940841,-0.006737606555200046,0.5599660548100083,-0.13068053147050618,0.5599660548100083,0.13068053147050618,0.12,0.12,-0.055,0.11403091763354076,-0.048262393444799954,-0.0059690823664592385,0.006737606555200046,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.5408335719533406,0.05267087425723918,0.002774220995021901,255,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,dynamic_qr_oracle,0,0,0,m12_r_dominant,m12,False,False,256,0.19273300465626797,0.021394752314776767,0.3139979177230786,0.01,0.05500000000000002,0.01,0.055,0.0,2.0816681711721685e-17,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.12,0.12,-0.055,0.12000000000000005,-0.05500000000000002,5.551115123125783e-17,-2.0816681711721685e-17,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,,,,
41005,selected_fixed_jump,0,1,1,m06_r_dominant,m06,False,True,256,-0.00744036586138553,0.016282630567069127,-0.08361656772371531,0.04,0.02875,0.0025,0.02875,0.0375,0.0,2.772588722239781,0.0,2.772588722239781,0.0,0.060000000000000005,0.060000000000000005,-0.02875,0.09749999999999999,-0.02875,0.037499999999999985,0.0,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,5.748937533198597e-06,0.730381567290457,0.44450914303938094,0.09178613658239648
41005,current_online_em,0,1,1,m06_r_dominant,m06,False,True,256,-0.09688553223295765,0.013125165273627584,-0.230302256571021,0.017432892185145335,0.022434389911299566,0.0025,0.02875,0.014932892185145335,-0.006315610088700435,1.942068045341058,-0.24804272179784403,1.942068045341058,0.24804272179784403,0.060000000000000005,0.060000000000000005,-0.02875,0.06230167200774447,-0.022434389911299566,0.0023016720077444625,0.006315610088700435,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.18411589412080234,0.014969349966425717,0.00022408143841732962,256,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,-0.015339108959715249,0.8026180760946353,0.48617184460314977,0.09233535757232758
41005,h_plus_total_variance,0,1,1,m06_r_dominant,m06,False,True,256,-0.03282740763488707,0.018281155641349318,-0.14427888984740878,0.03686256980805678,0.01843128490402839,0.0025,0.02875,0.03436256980805678,-0.010318715095971612,2.6909059360072374,-0.4445882799219123,2.6909059360072374,0.4445882799219123,0.060000000000000005,0.060000000000000005,-0.02875,0.07372513961611356,-0.01843128490402839,0.013725139616113553,0.010318715095971612,lag0_only,0.07357879498103417,,0.013578794981034169,,0.0,0.0,0.0,0.0,0,0.25027909357508715,0.015322205135491025,0.00023476997021406752,256,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,0.04141635875503829,0.7611745742575564,0.4706468420270991,0.13409333063187484
41005,autocov_factorized,0,1,1,m06_r_dominant,m06,False,True,256,-0.10031778417738628,0.010604359006952373,-0.2650465600401526,0.0051528817763796565,0.03852279014917938,0.0025,0.02875,0.0026528817763796565,0.009772790149179377,0.7232653945306264,0.29261225084268494,0.7232653945306264,0.29261225084268494,0.060000000000000005,0.060000000000000005,-0.02875,0.08219846207473841,-0.03852279014917938,0.022198462074738405,-0.009772790149179377,lag0_and_lag1,0.08098762378174226,-0.03846493378614457,0.020987623781742258,0.009714933786144572,0.2265625,0.0,0.2265625,0.2265625,0,0.28600124851455305,0.020341903554606435,0.00041379304022490986,256,0.0,0.0001,b750a941d12e633c54524e18152380caf3c2f13dc735de504214886923017eaa,-0.053300210709409726,0.5449364908740724,0.3843301371605533,0.04949876602777266
