generator_split,actuator_mode,alpha,transition_rank,input_rank,delay,noise_std,metric,mean,sd,n_seed,statistics_unit,expected_seed_count,n_seed_observed,n_seed_complete,n_seed_failed,n_seed_invalid,n_seed_unknown,n_seed_budget_invalid,n_seed_missing,n_rows,coverage_fraction
discovery,frozen,0.0,4,1,12,0.6,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,test_state_normalized_rmse,0.008914444240858787,0.004212097484231678,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,test_zero_input_normalized_rmse,0.0008141745286872898,0.00048269008532484525,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,train_absolute_observation_balanced_accuracy,0.9997685185185186,0.0012678762905212135,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,train_state_normalized_rmse,0.008994779714864289,0.004313278712908852,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,train_zero_input_normalized_rmse,0.0008295627954794973,0.0005033579836663066,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,transition_energy_rank_99,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,transition_energy_rank_999,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,validation_state_normalized_rmse,0.008810820971395279,0.004276831712869596,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,4,1,12,0.6,validation_zero_input_normalized_rmse,0.0007836975573778896,0.00046270213823342775,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,chi,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,chi_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,empirical_train_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,test_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,test_state_normalized_rmse,0.0070753402954121985,0.004360219019165593,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,test_zero_input_normalized_rmse,0.0007586363817315812,0.0004564555309051703,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,train_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,train_state_normalized_rmse,0.006997449940236221,0.0042598260826998795,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,train_zero_input_normalized_rmse,0.0007661472957033508,0.0004739313298989692,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,transition_energy_rank_99,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,transition_energy_rank_999,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,validation_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,validation_state_normalized_rmse,0.0069484312393154534,0.0042713196424695715,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.0,8,1,4,1.0,validation_zero_input_normalized_rmse,0.0007358881489365309,0.0004431425876356947,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,chi,0.2510808833697134,0.26888779473297264,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,chi_energy,0.2321329425576882,0.32900170596971967,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,empirical_train_cross_energy,-9.66953200082718e-08,7.758844568977913e-07,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,test_state_normalized_rmse,0.005949859569346699,0.0030024835198224583,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,test_zero_input_normalized_rmse,0.0014635070450917604,0.0008050914251684073,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,train_absolute_observation_balanced_accuracy,0.9997685185185186,0.0012678762905212135,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,train_state_normalized_rmse,0.006056733590102661,0.0030996524702489154,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,train_zero_input_normalized_rmse,0.0014688428132853682,0.000798277905808981,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,transition_energy_rank_99,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,transition_energy_rank_999,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,validation_absolute_observation_balanced_accuracy,0.9993055555555554,0.0038036288715636614,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,validation_state_normalized_rmse,0.006049270614938887,0.0031001952043549605,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,1,1,24,0.6,validation_zero_input_normalized_rmse,0.0014742470122748375,0.0008099022563030008,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,chi,0.0558144521877679,0.07458494647620276,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,chi_energy,0.013827875321584658,0.0508635573619949,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,empirical_train_cross_energy,-8.682557941658279e-08,3.419488153144785e-07,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,test_absolute_observation_balanced_accuracy,0.9996527777777778,0.00190181443578182,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,test_state_normalized_rmse,0.02910579878778569,0.01860295679340358,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,test_zero_input_normalized_rmse,0.003223304987000566,0.0021842426984437927,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,train_absolute_observation_balanced_accuracy,0.9993055555555554,0.002118948448815025,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,train_state_normalized_rmse,0.029295272030464385,0.018905732069035872,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,train_zero_input_normalized_rmse,0.0031566043623641074,0.0020704011995323728,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,transition_energy_rank_99,1.3,0.466091599699399,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,transition_energy_rank_999,1.7333333333333334,0.44977644510880366,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,validation_absolute_observation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,validation_state_normalized_rmse,0.029387758660338728,0.019021732419760226,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,2,2,12,0.1,validation_zero_input_normalized_rmse,0.0031951429072682013,0.0021814435458438757,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,chi,0.2600941266698582,0.20406637235569433,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,chi_energy,0.18433000327113158,0.27295855476754877,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,empirical_train_cross_energy,-2.788393417045711e-07,2.6759484190066285e-06,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,test_absolute_observation_balanced_accuracy,0.9989583333333333,0.004193519791004677,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,test_state_normalized_rmse,0.006839992677672777,0.0034971444772839986,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,test_zero_input_normalized_rmse,0.0021394244212412663,0.0009639955215635613,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,train_absolute_observation_balanced_accuracy,0.9993055555555556,0.0021189484488150245,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,train_state_normalized_rmse,0.006926653743863326,0.0035584997837070868,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,train_zero_input_normalized_rmse,0.0021669346247677555,0.0009947727147719266,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,transition_energy_rank_99,1.5,0.5085476277156078,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,transition_energy_rank_999,2.033333333333333,0.49013251785356104,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,validation_absolute_observation_balanced_accuracy,0.9993055555555554,0.0038036288715636614,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,validation_state_normalized_rmse,0.006839349235439451,0.0034433803187280073,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,4,2,4,1.0,validation_zero_input_normalized_rmse,0.002160732812139228,0.0009913316826527145,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,chi,0.10500886548682312,0.14987532895538097,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,chi_energy,0.055752987172449586,0.1701401211370078,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,empirical_train_cross_energy,1.1481931779464224e-07,6.5969394845758545e-06,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,test_absolute_observation_balanced_accuracy,0.9857638888888888,0.014599573606415502,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,test_state_normalized_rmse,0.035426459445827535,0.021941385223058302,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,test_zero_input_normalized_rmse,,,0,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,train_absolute_observation_balanced_accuracy,0.9844907407407408,0.016582976875029014,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,train_state_normalized_rmse,0.03543754003382204,0.022231136590586335,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,train_zero_input_normalized_rmse,,,0,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,transition_energy_rank_99,1.5666666666666667,0.5040069329937308,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,transition_energy_rank_999,2.1,0.4806604651504226,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,validation_absolute_observation_balanced_accuracy,0.9916666666666668,0.016044418707061643,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,validation_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,validation_state_normalized_rmse,0.03559238193233247,0.02227280178970263,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.1,8,4,0,0.3,validation_zero_input_normalized_rmse,,,0,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,chi,0.17559943150778717,0.1691529839587452,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,chi_energy,0.09869781158134965,0.1831643395142815,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,demand_cross_energy,0.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,empirical_train_cross_energy,3.4471167430814694e-07,2.104810954336104e-06,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,target_test_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,target_train_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,target_validation_balanced_accuracy,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,test_absolute_observation_balanced_accuracy,0.9989583333333333,0.0031784226732225374,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,test_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,test_state_normalized_rmse,0.010727191421957724,0.006793246585426732,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,test_zero_input_normalized_rmse,0.0024272442895332752,0.0012831296582035163,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,train_absolute_observation_balanced_accuracy,0.9997685185185186,0.0012678762905212135,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,train_balanced_accuracy,0.5,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,train_state_normalized_rmse,0.010829098649680262,0.006814977718314117,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,train_zero_input_normalized_rmse,0.002415487188506475,0.0012767671278362106,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,transition_energy_rank_99,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
discovery,frozen,0.2,1,2,4,0.6,transition_energy_rank_999,1.0,0.0,30,seed,30,30,30,0,0,0,0,0,30,1.0
