seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39102,selected_fixed,0,0,010,0,1,0,False,96,0.2828572198699589,0.019546237165383503,0.6378535481200394,0.4340723611942515,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,1,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,1,101,1,0,1,True,96,1.2988595090055388,0.06555618635615053,0.5388515218128976,1.8556045639187495,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,7,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,2,001,0,0,1,False,96,0.8187995027043935,0.07695834643902037,1.0876451955314357,1.1459434139729558,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,3,011,0,1,1,True,96,1.4708979752926663,0.12936258671451165,1.6139818539942907,1.7790845143834297,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,4,000,0,0,0,False,96,-0.2760870994731085,0.004010266886935661,-0.20535362446436942,-0.31948466689629224,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,5,100,1,0,0,False,96,0.033208689505761835,0.00895527021838667,0.2756054512621803,0.037756596401844256,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,5,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,6,111,1,1,1,True,96,1.7009925378739659,0.10432682960238077,1.6491099333021801,1.474963807485583,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,4,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,7,110,1,1,0,True,96,0.20647082656802973,0.018877095603644305,0.22875904162671254,0.23399162774776006,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,3,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,8,111,1,1,1,True,96,1.904245497576791,0.11739342701893167,0.9319987491458319,1.8368956629438433,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,7,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,9,011,0,1,1,True,96,1.667664339569533,0.10093231438285334,1.7741196466413194,1.2942587249979907,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,10,001,0,0,1,False,96,1.0659010799505537,0.04073878957457284,0.511665635266747,0.8848105075890269,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,11,100,1,0,0,False,96,-0.004405518520074277,0.002237025045624568,0.6070028227695303,0.007262760295015158,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,5,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,12,110,1,1,0,True,96,0.47679179481387096,0.021739573957450926,0.7907246194412033,0.44298554012020885,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,6,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,13,101,1,0,1,True,96,1.2131344876650443,0.10590272535553329,1.1416068407687863,0.839617817873638,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,6,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,14,000,0,0,0,False,96,-0.18595940292519622,0.003705547776332389,0.28210690253005805,-0.2546818462748571,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,1,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
39102,selected_fixed,0,15,010,0,1,0,False,96,0.23475443332710824,0.022224969817080328,0.09171618799632775,0.15846392588898495,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,94273bac657e725ecd9b0e7ff44d8ff564d8b6604609ab0d3fb1c2a3f938e87c
