seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39125,fixed,ema,0.02,2.528089712142022,1.5772812563184313,,,,False
39125,fixed,ema,0.05,1.395300307598408,1.3128710616788006,,,,False
39125,fixed,ema,0.1,0.8559232077275435,1.0951774844758688,,,,False
39125,fixed,ema,0.2,0.5452332662910289,0.883586792250318,,,,False
39125,fixed,ema,0.4,0.37882345297939324,0.7067727482300287,,,,False
39125,fixed,ema,0.7,0.3178796461039021,0.630857165404669,,,,False
39125,fixed,window,2,0.34894965952219675,0.6759009263592076,,,,False
39125,fixed,window,4,0.4448980743925897,0.7822210252834383,,,,False
39125,fixed,window,8,0.6300690763645916,0.955598837314156,,,,False
39125,fixed,window,16,0.9568342779706654,1.1670057171583847,,,,False
39125,fixed,window,32,1.5835725986191662,1.383258939698197,,,,False
39125,fixed,window,64,2.5985680625912164,1.595579899943173,,,,False
39125,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7258440501832606,0.0025,0.0025,0.01,False
39125,fixed,fixed_jump,0.0025:0.0025:0.04,,0.30203323095428,0.0025,0.0025,0.04,False
39125,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4447962262081096,0.0025,0.0025,0.16,False
39125,fixed,fixed_jump,0.0025:0.01:0.01,,0.5026602704537292,0.0025,0.01,0.01,False
39125,fixed,fixed_jump,0.0025:0.01:0.04,,0.24406324555029177,0.0025,0.01,0.04,False
39125,fixed,fixed_jump,0.0025:0.01:0.16,,0.42973523467147273,0.0025,0.01,0.16,False
39125,fixed,fixed_jump,0.0025:0.04:0.01,,0.32341653134878784,0.0025,0.04,0.01,False
39125,fixed,fixed_jump,0.0025:0.04:0.04,,0.27562264167606687,0.0025,0.04,0.04,False
39125,fixed,fixed_jump,0.0025:0.04:0.16,,0.4865559664472224,0.0025,0.04,0.16,False
39125,fixed,fixed_jump,0.01:0.0025:0.01,,0.5984782870664013,0.01,0.0025,0.01,False
39125,fixed,fixed_jump,0.01:0.0025:0.04,,0.2581747338975305,0.01,0.0025,0.04,False
39125,fixed,fixed_jump,0.01:0.0025:0.16,,0.4195730358202576,0.01,0.0025,0.16,False
39125,fixed,fixed_jump,0.01:0.01:0.01,,0.424833045305777,0.01,0.01,0.01,False
39125,fixed,fixed_jump,0.01:0.01:0.04,,0.22289557323752632,0.01,0.01,0.04,False
39125,fixed,fixed_jump,0.01:0.01:0.16,,0.41867935774911524,0.01,0.01,0.16,False
39125,fixed,fixed_jump,0.01:0.04:0.01,,0.2900706728954349,0.01,0.04,0.01,False
39125,fixed,fixed_jump,0.01:0.04:0.04,,0.26251296845225486,0.01,0.04,0.04,False
39125,fixed,fixed_jump,0.01:0.04:0.16,,0.47953845432492415,0.01,0.04,0.16,False
39125,fixed,fixed_jump,0.03:0.0025:0.01,,0.4938042073792446,0.03,0.0025,0.01,False
39125,fixed,fixed_jump,0.03:0.0025:0.04,,0.22851045930048253,0.03,0.0025,0.04,False
39125,fixed,fixed_jump,0.03:0.0025:0.16,,0.41181468312234637,0.03,0.0025,0.16,False
39125,fixed,fixed_jump,0.03:0.01:0.01,,0.361434968679402,0.03,0.01,0.01,False
39125,fixed,fixed_jump,0.03:0.01:0.04,,0.2126337051070426,0.03,0.01,0.04,True
39125,fixed,fixed_jump,0.03:0.01:0.16,,0.42154044971623544,0.03,0.01,0.16,False
39125,fixed,fixed_jump,0.03:0.04:0.01,,0.26723455405807783,0.03,0.04,0.01,False
39125,fixed,fixed_jump,0.03:0.04:0.04,,0.26117589710043343,0.03,0.04,0.04,False
39125,fixed,fixed_jump,0.03:0.04:0.16,,0.48516891050768324,0.03,0.04,0.16,False
39125,fixed,fixed_jump,0.06:0.0025:0.01,,0.4325483845786431,0.06,0.0025,0.01,False
39125,fixed,fixed_jump,0.06:0.0025:0.04,,0.2222174174309639,0.06,0.0025,0.04,False
39125,fixed,fixed_jump,0.06:0.0025:0.16,,0.4235905760071292,0.06,0.0025,0.16,False
39125,fixed,fixed_jump,0.06:0.01:0.01,,0.3280508448633186,0.06,0.01,0.01,False
39125,fixed,fixed_jump,0.06:0.01:0.04,,0.21775332296195046,0.06,0.01,0.04,False
39125,fixed,fixed_jump,0.06:0.01:0.16,,0.43862411506572885,0.06,0.01,0.16,False
39125,fixed,fixed_jump,0.06:0.04:0.01,,0.2629334689715064,0.06,0.04,0.01,False
39125,fixed,fixed_jump,0.06:0.04:0.04,,0.27385460798187156,0.06,0.04,0.04,False
39125,fixed,fixed_jump,0.06:0.04:0.16,,0.5035131968264044,0.06,0.04,0.16,False
