seed,method,block_id,sequence_id,previous_cell,cell,window,n_samples,nll,latent_mse
43005,learned_event_learned_qr,1,0,110,111,1,1,-0.2645177761227391,0.00763945477438272
43005,learned_event_learned_qr,1,0,110,111,4,4,3.3366578810600753,0.34125156549591873
43005,learned_event_learned_qr,1,0,110,111,8,8,2.4159937257711688,0.23210255018337828
43005,learned_event_learned_qr,1,0,110,111,16,16,1.4586135191030207,0.1486338981546158
43005,learned_event_learned_qr,2,0,111,011,1,1,0.2770138891936019,0.13395233643487084
43005,learned_event_learned_qr,2,0,111,011,4,4,1.2431951521369695,0.2200170209836917
43005,learned_event_learned_qr,2,0,111,011,8,8,1.7558695671353886,0.13635380298270933
43005,learned_event_learned_qr,2,0,111,011,16,16,1.2436793399445647,0.07815770188981169
43005,learned_event_learned_qr,3,0,011,101,1,1,0.6177826809880276,0.002153972671104949
43005,learned_event_learned_qr,3,0,011,101,4,4,2.616998167959091,0.12972269709531387
43005,learned_event_learned_qr,3,0,011,101,8,8,1.7881260854108798,0.14183787890322333
43005,learned_event_learned_qr,3,0,011,101,16,16,1.2581615001660835,0.09157962220007303
43005,learned_event_learned_qr,4,0,101,101,1,1,0.3302550959728618,0.00017532146538681663
43005,learned_event_learned_qr,4,0,101,101,4,4,0.5941738402329713,0.021347987083265893
43005,learned_event_learned_qr,4,0,101,101,8,8,1.4275113678653557,0.19417085942213663
43005,learned_event_learned_qr,4,0,101,101,16,16,1.1899068897328096,0.1369289076004
43005,learned_event_learned_qr,5,0,101,101,1,1,0.7786447475895708,0.04602913645692295
43005,learned_event_learned_qr,5,0,101,101,4,4,0.7920041186582334,0.04445177444557581
43005,learned_event_learned_qr,5,0,101,101,8,8,0.7692159443391036,0.06386578416988226
43005,learned_event_learned_qr,5,0,101,101,16,16,0.6524052536976161,0.05587801454426782
43005,learned_event_learned_qr,6,0,101,110,1,1,0.19327053448796785,0.005361165453058337
43005,learned_event_learned_qr,6,0,101,110,4,4,1.047790713479178,0.04444713426949017
43005,learned_event_learned_qr,6,0,101,110,8,8,0.8310503113891862,0.040440080821801255
43005,learned_event_learned_qr,6,0,101,110,16,16,0.3824599322297351,0.023752115305299297
43005,learned_event_learned_qr,7,0,110,111,1,1,4.336394797196497,0.125778883538756
43005,learned_event_learned_qr,7,0,110,111,4,4,1.1999778408214359,0.056479560547250694
43005,learned_event_learned_qr,7,0,110,111,8,8,1.676946342590043,0.07087845736934104
43005,learned_event_learned_qr,7,0,110,111,16,16,1.358069890663347,0.09153168634128601
43005,learned_event_learned_qr,8,0,111,111,1,1,0.4479360990339205,0.2442605180043688
43005,learned_event_learned_qr,8,0,111,111,4,4,2.3807097340046446,0.1709083136531473
43005,learned_event_learned_qr,8,0,111,111,8,8,2.5601280477371198,0.12675951571644437
43005,learned_event_learned_qr,8,0,111,111,16,16,1.685144691436134,0.0829703954003835
43005,learned_event_learned_qr,9,0,111,011,1,1,2.3369099934231126,0.022130703193983043
43005,learned_event_learned_qr,9,0,111,011,4,4,1.0076108418780902,0.0316399851720955
43005,learned_event_learned_qr,9,0,111,011,8,8,0.7585790395416112,0.026650003695122573
43005,learned_event_learned_qr,9,0,111,011,16,16,0.7916950947562622,0.0665597158018136
43005,learned_event_learned_qr,10,0,011,011,1,1,0.09987337198217652,0.10160802215822323
43005,learned_event_learned_qr,10,0,011,011,4,4,0.7931046529620831,0.03687059193594152
43005,learned_event_learned_qr,10,0,011,011,8,8,0.5109057504378506,0.04036052352125398
43005,learned_event_learned_qr,10,0,011,011,16,16,0.7265069296567171,0.07529871368934266
43005,learned_event_learned_qr,11,0,011,110,1,1,1.3894924272441749,0.15705291383876605
43005,learned_event_learned_qr,11,0,011,110,4,4,0.754807588521839,0.043583813205105126
43005,learned_event_learned_qr,11,0,011,110,8,8,0.6974886892150872,0.02678259651463648
43005,learned_event_learned_qr,11,0,011,110,16,16,0.7209453736772655,0.018764709583780667
43005,learned_event_learned_qr,13,1,111,111,1,1,2.9407259855629646,0.09298970441211597
43005,learned_event_learned_qr,13,1,111,111,4,4,1.9869999200306472,0.11318967245311787
43005,learned_event_learned_qr,13,1,111,111,8,8,1.4895297290817648,0.09961158953820112
43005,learned_event_learned_qr,13,1,111,111,16,16,1.1790828061159915,0.12489202230803488
43005,learned_event_learned_qr,14,1,111,011,1,1,0.8487690956730086,0.13491361178467942
43005,learned_event_learned_qr,14,1,111,011,4,4,0.654766762105529,0.05768185874409798
43005,learned_event_learned_qr,14,1,111,011,8,8,0.43117334989013467,0.0386609679329893
43005,learned_event_learned_qr,14,1,111,011,16,16,0.9596319741762513,0.052229688325670924
43005,learned_event_learned_qr,15,1,011,111,1,1,0.7732814688729518,0.010898682364432208
43005,learned_event_learned_qr,15,1,011,111,4,4,0.554951911057633,0.0186397336817155
43005,learned_event_learned_qr,15,1,011,111,8,8,1.0085407191142388,0.07888236653000595
43005,learned_event_learned_qr,15,1,011,111,16,16,0.8756356130501819,0.07348459516757777
43005,learned_event_learned_qr,16,1,111,011,1,1,0.499490757113264,0.04598814833644909
43005,learned_event_learned_qr,16,1,111,011,4,4,0.7683250050637948,0.07147375500478188
43005,learned_event_learned_qr,16,1,111,011,8,8,0.6825329008834047,0.06394850928906486
43005,learned_event_learned_qr,16,1,111,011,16,16,0.9290478868299383,0.07999072632086589
43005,learned_event_learned_qr,17,1,011,110,1,1,0.647205131590967,0.030481250047715198
43005,learned_event_learned_qr,17,1,011,110,4,4,0.5008696206564455,0.013556962845062134
43005,learned_event_learned_qr,17,1,011,110,8,8,0.38057109837412384,0.010026654647576547
43005,learned_event_learned_qr,17,1,011,110,16,16,0.6061471501962272,0.007316755099041272
43005,learned_event_learned_qr,18,1,110,110,1,1,0.39129434052849077,0.011680875381078587
43005,learned_event_learned_qr,18,1,110,110,4,4,-0.3145534166582154,0.006862041226662303
43005,learned_event_learned_qr,18,1,110,110,8,8,-0.251817680685504,0.004132490393755672
43005,learned_event_learned_qr,18,1,110,110,16,16,0.4282454052156618,0.007849712157295876
43005,learned_event_learned_qr,19,1,110,011,1,1,1.0562792250888,0.39745800625656375
43005,learned_event_learned_qr,19,1,110,011,4,4,1.6577598819841837,0.11994012053361333
43005,learned_event_learned_qr,19,1,110,011,8,8,2.54393783222037,0.17644518221763195
43005,learned_event_learned_qr,19,1,110,011,16,16,2.1144937232413477,0.2270260210118218
43005,learned_event_learned_qr,20,1,011,101,1,1,0.0760308371440602,7.553872955788838e-05
