seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43005,learned_event_learned_qr,739,0,110,8,5,-0.41702820450920886,0.015167080784973596
43005,learned_event_learned_qr,739,0,110,16,5,-0.41702820450920886,0.015167080784973596
43005,learned_event_learned_qr,745,0,110,1,1,3.919251435823653,0.0015708897247294958
43005,learned_event_learned_qr,745,0,110,4,4,1.2731280100517595,0.005566804429656315
43005,learned_event_learned_qr,745,0,110,8,8,0.5359828390108476,0.005907686619031734
43005,learned_event_learned_qr,745,0,110,16,16,0.38158991188655067,0.010820027559576796
43005,learned_event_learned_qr,765,0,110,1,1,-0.367519350590748,0.0013037061828829184
43005,learned_event_learned_qr,765,0,110,4,4,0.8587959113735566,0.0367183730772651
43005,learned_event_learned_qr,765,0,110,8,8,0.8255764321765665,0.05360136313106072
43005,learned_event_learned_qr,765,0,110,16,8,0.8255764321765665,0.05360136313106072
43005,learned_event_learned_qr,774,0,111,1,1,0.7958960494670659,0.00895584775801364
43005,learned_event_learned_qr,774,0,111,4,4,0.7067098531667273,0.06211614094722181
43005,learned_event_learned_qr,774,0,111,8,4,0.7067098531667273,0.06211614094722181
43005,learned_event_learned_qr,774,0,111,16,4,0.7067098531667273,0.06211614094722181
43005,learned_event_learned_qr,779,0,111,1,1,0.20500477559794025,0.18737375954773278
43005,learned_event_learned_qr,779,0,111,4,4,0.3545217379431353,0.11675691971212344
43005,learned_event_learned_qr,779,0,111,8,8,0.877608140399861,0.13695265483543673
43005,learned_event_learned_qr,779,0,111,16,9,0.920388811096096,0.12219548368018399
43005,learned_event_learned_qr,789,0,111,1,1,0.4762135140171545,0.007896057684083585
43005,learned_event_learned_qr,789,0,111,4,4,0.5061416562158024,0.03364584746339947
43005,learned_event_learned_qr,789,0,111,8,8,1.2072139968081463,0.16677892758109644
43005,learned_event_learned_qr,789,0,111,16,16,0.9668511093322529,0.1067249949530714
43005,learned_event_learned_qr,806,0,111,1,1,0.4330089187753699,0.09063056035072682
43005,learned_event_learned_qr,806,0,111,4,4,0.38435897074407044,0.08058319501260874
43005,learned_event_learned_qr,806,0,111,8,8,0.682202887775772,0.056959139410286116
43005,learned_event_learned_qr,806,0,111,16,16,0.7129583454027532,0.06380750187630554
43005,learned_event_learned_qr,847,0,111,1,1,0.2858935697154241,0.025990426092023015
43005,learned_event_learned_qr,847,0,111,4,4,2.2332520992374727,0.25996844658161167
43005,learned_event_learned_qr,847,0,111,8,8,1.6552475443877386,0.14520636892847824
43005,learned_event_learned_qr,847,0,111,16,16,1.219678785075268,0.13066956292125265
43005,learned_event_learned_qr,867,0,111,1,1,2.5056208141041814,0.11049125159419343
43005,learned_event_learned_qr,867,0,111,4,2,2.234246179948898,0.10033384143221474
43005,learned_event_learned_qr,867,0,111,8,2,2.234246179948898,0.10033384143221474
43005,learned_event_learned_qr,867,0,111,16,2,2.234246179948898,0.10033384143221474
43005,learned_event_learned_qr,870,0,111,1,1,0.954704284677807,0.025220070694292607
43005,learned_event_learned_qr,870,0,111,4,4,0.973067967305159,0.04603576073042364
43005,learned_event_learned_qr,870,0,111,8,8,0.8782627804373991,0.03845507905443753
43005,learned_event_learned_qr,870,0,111,16,16,0.782758310957107,0.029822788008941684
43005,learned_event_learned_qr,894,0,111,1,1,1.171158990450372,0.08228403022643063
