seed,selection_family,candidate,selection_nll,data_split,fit_tape_digest,uses_true_parameters,selected,candidate_q,candidate_r,candidate_q_rate,candidate_r_rate,candidate_decay,candidate_prior_mass,candidate_q_fraction,candidate_switch
41002,selected_fixed_jump,q=0.0025:r=0.01,1.3025967212116334,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.0025,0.01,,,,,,
41002,selected_fixed_jump,q=0.0025:r=0.02,0.753801590399052,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.0025,0.02,,,,,,
41002,selected_fixed_jump,q=0.0025:r=0.02875,0.5975779846388547,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.0025,0.02875,,,,,,
41002,selected_fixed_jump,q=0.0025:r=0.055,0.46909466556888507,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.0025,0.055,,,,,,
41002,selected_fixed_jump,q=0.01:r=0.01,0.6416417872825824,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.01,0.01,,,,,,
41002,selected_fixed_jump,q=0.01:r=0.02,0.3539295239671184,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.01,0.02,,,,,,
41002,selected_fixed_jump,q=0.01:r=0.02875,0.2755251063312519,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.01,0.02875,,,,,,
41002,selected_fixed_jump,q=0.01:r=0.055,0.24605110788935441,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.01,0.055,,,,,,
41002,selected_fixed_jump,q=0.02:r=0.01,0.38069032258958724,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.02,0.01,,,,,,
41002,selected_fixed_jump,q=0.02:r=0.02,0.22655593652267164,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.02,0.02,,,,,,
41002,selected_fixed_jump,q=0.02:r=0.02875,0.1890711637718468,fit,d6e007e962fa5608ae198438607484b9c7a2e97bed035f793f1f587e6aeeefb9,False,False,0.02,0.02875,,,,,,
