seed,method,sequence_id,block_id,block_within_sequence,regime,pair_id,q_dominant,transition_eligible,n_steps,mean_nll,latent_mse,late_nll,mean_q_estimate,mean_r_estimate,true_q,true_r,q_bias,r_bias,q_log_error,r_log_error,q_absolute_log_error,r_absolute_log_error,true_increment_variance,true_gamma0,true_gamma1,mean_implied_gamma0_estimate,mean_implied_gamma1_estimate,implied_gamma0_bias,implied_gamma1_bias,direct_covariance_diagnostic,mean_direct_gamma0_estimate,mean_direct_gamma1_estimate,direct_gamma0_absolute_error,direct_gamma1_absolute_error,q_clipping_fraction,r_clipping_fraction,any_clipping_fraction,parameter_saturation_fraction,invalid_rows,parameter_update_l1,parameter_update_l2,parameter_update_squared_sum,parameter_update_count,generator_hazard,filter_hazard_floor,test_tape_digest,transition_nll_1,transition_nll_4,transition_nll_8,transition_nll_16
41002,selected_fixed_jump,0,0,0,m12_q_dominant,m12,True,False,256,0.45468127092564975,0.022318515837147966,0.32937349089137824,0.04,0.02875,0.08,0.02,-0.04,0.00875,-0.693147180559945,0.36290549368936853,0.693147180559945,0.36290549368936853,0.12,0.12,-0.02,0.09749999999999999,-0.02875,-0.022500000000000006,-0.00875,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,current_online_em,0,0,0,m12_q_dominant,m12,True,False,256,0.42868169551775964,0.020291220219424436,0.324239901778454,0.07264210326358528,0.02548910055920256,0.08,0.02,-0.0073578967364147235,0.0054891005592025595,-0.09648194618017891,0.24251865818567442,0.09648194618017891,0.24251865818567442,0.12,0.12,-0.02,0.12362030438199038,-0.02548910055920256,0.0036203043819903885,-0.0054891005592025595,not_applicable,,,,,0.0,0.0,0.0,0.0,0,1.1941959720261517,0.10865098981814915,0.01180503758846355,255,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,h_plus_total_variance,0,0,0,m12_q_dominant,m12,True,False,256,0.42231454073370406,0.019841543619259615,0.31444978152707076,0.061170648819679194,0.030585324409839597,0.08,0.02,-0.018829351180320808,0.010585324409839596,-0.2683591546474893,0.4247880259124557,0.2683591546474893,0.4247880259124557,0.12,0.12,-0.02,0.12234129763935839,-0.030585324409839597,0.0023412976393583917,-0.010585324409839596,lag0_only,0.1225762326496048,,0.0025762326496047983,,0.0,0.0,0.0,0.0,0,0.5501913974153312,0.03770040945032015,0.0014213208727217892,254,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,autocov_factorized,0,0,0,m12_q_dominant,m12,True,False,256,0.4155632188427399,0.01839440536300562,0.30569313807462917,0.08358379404707375,0.015119843290629136,0.08,0.02,0.003583794047073749,-0.004880156709370864,0.04382301551366119,-0.27972426723269495,0.04382301551366119,0.27972426723269495,0.12,0.12,-0.02,0.11382348062833203,-0.015119843290629136,-0.006176519371667966,0.004880156709370864,lag0_and_lag1,0.11381995130194018,-0.014993941565086134,0.006180048698059812,0.005006058434913866,0.0,0.05078125,0.05078125,0.05078125,0,0.8552076400002506,0.06831498784178405,0.004666937563823102,254,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,generator_supported_seen_regime_imm,0,0,0,m12_q_dominant,m12,True,False,256,0.40357490520501904,0.01821279387712029,0.3000942254085346,0.07530250787113178,0.020015947821725423,0.08,0.02,-0.004697492128868219,1.5947821725422612e-05,-0.06051319536112354,0.0007970733389002227,0.06051319536112354,0.0007970733389002227,0.12,0.12,-0.02,0.11533440351458263,-0.020015947821725423,-0.004665596485417367,-1.5947821725422612e-05,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.3878416014100746,0.03668334086593569,0.0013456674970864274,255,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,dynamic_qr_oracle,0,0,0,m12_q_dominant,m12,True,False,256,0.3948337217926423,0.017977862568789887,0.29542006609440546,0.08,0.02,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,-0.02,0.12000000000000005,-0.02,5.551115123125783e-17,0.0,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,,,,
41002,selected_fixed_jump,0,1,1,m06_q_dominant,m06,True,True,256,0.07290389189355612,0.010736272659151058,-0.12692057398914586,0.04,0.02875,0.04,0.01,0.0,0.018750000000000003,0.0,1.0560526742493135,0.0,1.0560526742493135,0.06,0.06,-0.01,0.09749999999999999,-0.02875,0.03749999999999999,-0.018750000000000003,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,0.46373754648218923,0.23466898645414128,0.09172906583785309,-0.008751796882304812
41002,current_online_em,0,1,1,m06_q_dominant,m06,True,True,256,0.06863154517529663,0.011953059621265229,-0.23424959110966997,0.030982575432522565,0.02579296343689553,0.04,0.01,-0.009017424567477436,0.015792963436895527,-0.2554544904784115,0.9475166267305215,0.2554544904784115,0.9475166267305215,0.06,0.06,-0.01,0.08256850230631363,-0.02579296343689553,0.02256850230631363,-0.015792963436895527,not_applicable,,,,,0.0,0.0,0.0,0.0,0,0.35730225442835395,0.02788277153186853,0.000777448948298378,256,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,0.4647127332824544,0.26002937619716093,0.128099639992857,0.014282904668797107
41002,h_plus_total_variance,0,1,1,m06_q_dominant,m06,True,True,256,0.057121381876006926,0.009512262762007059,-0.2877449803012006,0.04028602804499448,0.02014301402249724,0.04,0.01,0.00028602804499448103,0.01014301402249724,0.0071252560894614625,0.7002724366494069,0.0071252560894614625,0.7002724366494069,0.06,0.06,-0.01,0.08057205608998896,-0.02014301402249724,0.020572056089988966,-0.01014301402249724,lag0_only,0.08029915751060976,,0.02029915751060976,,0.0,0.0,0.0,0.0,0,0.2756277512376741,0.017316296969016574,0.00029985414071917254,256,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,0.4376875234220469,0.2554814530654262,0.1375139761014389,0.03936414128313144
41002,autocov_factorized,0,1,1,m06_q_dominant,m06,True,True,256,0.08322840864156618,0.008604148298667836,-0.18340854581343655,0.06396842299767236,0.0183093127076217,0.04,0.01,0.023968422997672358,0.008309312707621698,0.4695101168271427,0.6048247285390209,0.4695101168271427,0.6048247285390209,0.06,0.06,-0.01,0.10058704841291574,-0.0183093127076217,0.040587048412915744,-0.008309312707621698,lag0_and_lag1,0.10038746902160012,-0.01827468286917254,0.04038746902160012,0.00827468286917254,0.0,0.0,0.0,0.0,0,0.23366243593407493,0.01631503097707338,0.0002661802357828639,256,0.0,0.0001,5d1f1faee739d775750d8d5bfec7e42b6109dbef4177bde299d4077720c2e548,0.4929411864573303,0.29459130202477174,0.17622582334390013,0.08648777889321224
