accuracy_bootstrap_seed,candidate_coverage,claim_conclusion,condition,core_claim_eligible,exact_accuracy,exact_accuracy_ci_high,exact_accuracy_ci_low,experiment,fixture_only,formal_data_eligible,formal_data_ineligibility_reason,functional_bootstrap_seed,functional_success_ci_high,functional_success_ci_low,functional_success_definition,functional_success_rate,matched_advantage_comparator_registered,mean_charged_compute_units,mean_measured_compute_units,mean_state_steps,n_bootstrap,n_independent_source_groups,n_tasks,recorded_at,run_id,seed,source_acquisition_verified,source_manifest_verified,spiking_required,stage,statistics_unit,status,task_family,used_bptt,published_raw_sha256,published_run_manifest_sha256
1007734029,0.012531328320802004,inconclusive,arc_slow_fast_program,False,0.002506265664160401,0.007518796992481203,0.0,exp15_task_specialized_reasoning,False,True,,1140606787,0.007518796992481203,0.0,all_query_exact,0.002506265664160401,True,133187.05639097744,132616.40476190476,7.879699248120301,10000,399,399,2026-07-13T06:19:26.909029+00:00,313e8fa1-643a-44e9-a8b4-d6d78e05305c,0,True,True,False,aggregate,source_group,complete,arc,False,2353bf280aa5ded0fd3c1d202fe5eedf796c0de07091afffa4db0178548c9fcf,fc4c6a177d2c08a81dcac6e0075f6bff8fa60f22937f63b29c715c83d8d6a066
647871157,0.012531328320802004,inconclusive,arc_flat_program_matched,False,0.002506265664160401,0.007518796992481203,0.0,exp15_task_specialized_reasoning,False,True,,3117425398,0.007518796992481203,0.0,all_query_exact,0.002506265664160401,True,133187.05639097744,132324.2343358396,1.0,10000,399,399,2026-07-13T06:19:40.456345+00:00,313e8fa1-643a-44e9-a8b4-d6d78e05305c,0,True,True,False,aggregate,source_group,complete,arc,False,2353bf280aa5ded0fd3c1d202fe5eedf796c0de07091afffa4db0178548c9fcf,fc4c6a177d2c08a81dcac6e0075f6bff8fa60f22937f63b29c715c83d8d6a066
