seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39104,selected_fixed,0,0,011,0,1,1,True,96,1.4509649291902356,0.08558046837190476,0.8998179747764946,1.0838086142914687,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,1,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,1,001,0,0,1,False,96,1.3223613563418921,0.11777728816179885,1.0419609973617912,1.3697609482054713,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,2,010,0,1,0,False,96,0.23219110203097496,0.020579175084329205,0.0579710746132914,-0.21373894215815448,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,2,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,3,100,1,0,0,False,96,-0.09790477877701224,0.003920401314505636,0.04621271883402148,-0.22963603556282758,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,3,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,4,101,1,0,1,True,96,1.0596110960752143,0.05944613672723461,0.6640075946676933,0.9843946301708949,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,5,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,5,000,0,0,0,False,96,-0.29998135531904363,0.0033538560232038144,-0.2546313499297338,-0.24280313407930182,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,6,110,1,1,0,True,96,0.4891900423022672,0.018497211122445224,0.30074189385087846,0.31628100236166745,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,7,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,7,111,1,1,1,True,96,1.3363496103309211,0.11594342837812684,1.1505799558936136,0.6520698350491109,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,5,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,8,011,0,1,1,True,96,1.636307130655361,0.1446130944337072,2.134029675618426,2.4755950505161355,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,9,111,1,1,1,True,96,1.2702360475794083,0.07756169535284373,1.612509400356159,1.9933448191428398,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,1,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,10,000,0,0,0,False,96,-0.27741790720917847,0.0032967066329785692,-0.1945175177970157,-0.2549056350746491,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,11,110,1,1,0,True,96,0.4197297399422489,0.026147253189693215,0.017645032148960266,0.37117546867070206,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,5,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,12,001,0,0,1,False,96,1.0685563947406722,0.08368604517745647,1.1034690746777858,1.3082223635536723,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,13,101,1,0,1,True,96,1.4684434008714777,0.08276432663497064,1.1863952254173533,1.5015622293599855,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,6,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,14,010,0,1,0,False,96,0.3316568936563304,0.035654961228437525,0.08812174896654965,0.016220097759388014,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,0,15,100,1,0,0,False,96,0.21821079241536154,0.005835778516472413,0.09283873123066191,0.5062652847977764,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,10,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,16,100,1,0,0,False,96,-0.012608326070696915,0.005978607252023927,-0.13386065722204285,0.5315770206066273,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,6,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,17,011,0,1,1,True,96,1.6045058457357915,0.14609356564617834,1.8452574385380003,1.852145808172605,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,18,001,0,0,1,False,96,0.8230280984019428,0.06915152369074333,1.2996809698871734,0.1092401123062988,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,19,010,0,1,0,False,96,0.06362184598609187,0.018703731933138176,0.0312823300699383,0.04428392948427656,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,1,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,20,111,1,1,1,True,96,1.753245198458553,0.1965734321521152,2.5110642638669898,0.9547614356759194,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,6,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,21,000,0,0,0,False,96,-0.23982890459871964,0.004794378053609111,-0.06007846151453773,-0.3036354891360397,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,22,110,1,1,0,True,96,0.4622258312380507,0.018665768209009736,0.15852681061343366,0.5578563047719873,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,9,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,23,101,1,0,1,True,96,1.1019473611039052,0.10103022442737793,1.1944266870133662,1.207642846122379,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,6,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,24,001,0,0,1,False,96,1.4816056361436705,0.0973195223147962,0.4926617380605649,3.615579930070385,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,1,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,25,101,1,0,1,True,96,1.4742565717697829,0.09603492224704117,2.016696299663116,1.6165377966909595,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,4,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
39104,selected_fixed,1,26,011,0,1,1,True,96,1.2443269653938662,0.07696519102391701,0.6111189660552865,1.4175465939152896,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,54379a3531eaf78ca88c81d32fa9f4e5145815a0aeea0c3eb45eada3d30d3410
