seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39103,fixed,ema,0.02,1.069813130229561,1.42409380961855,,,,False
39103,fixed,ema,0.05,0.6788956666198819,1.1974988540264064,,,,False
39103,fixed,ema,0.1,0.4573954047063607,1.001982464682384,,,,False
39103,fixed,ema,0.2,0.3113190653632143,0.7929511399650772,,,,False
39103,fixed,ema,0.4,0.22703606752547664,0.6186217519741527,,,,False
39103,fixed,ema,0.7,0.2011329686198068,0.551833821278049,,,,False
39103,fixed,window,2,0.21385687351124671,0.5851518549854752,,,,False
39103,fixed,window,4,0.26376590827638474,0.686574570893233,,,,False
39103,fixed,window,8,0.359418421870947,0.8621636282455291,,,,False
39103,fixed,window,16,0.5278941194887,1.0668879952939407,,,,False
39103,fixed,window,32,0.7824491280618696,1.29089480044882,,,,False
39103,fixed,window,64,1.1133563463713547,1.4162715786078823,,,,False
39103,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7803625918503795,0.0025,0.0025,0.01,False
39103,fixed,fixed_jump,0.0025:0.0025:0.04,,0.3577072920446433,0.0025,0.0025,0.04,False
39103,fixed,fixed_jump,0.0025:0.0025:0.16,,0.46853221606895135,0.0025,0.0025,0.16,False
39103,fixed,fixed_jump,0.0025:0.01:0.01,,0.5482920158690409,0.0025,0.01,0.01,False
39103,fixed,fixed_jump,0.0025:0.01:0.04,,0.2773460045561459,0.0025,0.01,0.04,False
39103,fixed,fixed_jump,0.0025:0.01:0.16,,0.4363475401420789,0.0025,0.01,0.16,False
39103,fixed,fixed_jump,0.0025:0.04:0.01,,0.356755508674859,0.0025,0.04,0.01,False
39103,fixed,fixed_jump,0.0025:0.04:0.04,,0.2892012624734302,0.0025,0.04,0.04,False
39103,fixed,fixed_jump,0.0025:0.04:0.16,,0.48328036913284467,0.0025,0.04,0.16,False
39103,fixed,fixed_jump,0.01:0.0025:0.01,,0.6458891564753841,0.01,0.0025,0.01,False
39103,fixed,fixed_jump,0.01:0.0025:0.04,,0.30242585608654116,0.01,0.0025,0.04,False
39103,fixed,fixed_jump,0.01:0.0025:0.16,,0.4421946751994283,0.01,0.0025,0.16,False
39103,fixed,fixed_jump,0.01:0.01:0.01,,0.4669425149356914,0.01,0.01,0.01,False
39103,fixed,fixed_jump,0.01:0.01:0.04,,0.2564543826939563,0.01,0.01,0.04,False
39103,fixed,fixed_jump,0.01:0.01:0.16,,0.42783316405587984,0.01,0.01,0.16,False
39103,fixed,fixed_jump,0.01:0.04:0.01,,0.3204240951137767,0.01,0.04,0.01,False
39103,fixed,fixed_jump,0.01:0.04:0.04,,0.27911473812553417,0.01,0.04,0.04,False
39103,fixed,fixed_jump,0.01:0.04:0.16,,0.47954196692267564,0.01,0.04,0.16,False
39103,fixed,fixed_jump,0.03:0.0025:0.01,,0.5334845626034875,0.03,0.0025,0.01,False
39103,fixed,fixed_jump,0.03:0.0025:0.04,,0.2635520375672845,0.03,0.0025,0.04,False
39103,fixed,fixed_jump,0.03:0.0025:0.16,,0.43121953956472225,0.03,0.0025,0.16,False
39103,fixed,fixed_jump,0.03:0.01:0.01,,0.398706103718758,0.03,0.01,0.01,False
39103,fixed,fixed_jump,0.03:0.01:0.04,,0.2419176473788953,0.03,0.01,0.04,True
39103,fixed,fixed_jump,0.03:0.01:0.16,,0.43220198962539086,0.03,0.01,0.16,False
39103,fixed,fixed_jump,0.03:0.04:0.01,,0.294722050911898,0.03,0.04,0.01,False
39103,fixed,fixed_jump,0.03:0.04:0.04,,0.2793739849155585,0.03,0.04,0.04,False
39103,fixed,fixed_jump,0.03:0.04:0.16,,0.4879264422148657,0.03,0.04,0.16,False
39103,fixed,fixed_jump,0.06:0.0025:0.01,,0.46954838108880576,0.06,0.0025,0.01,False
39103,fixed,fixed_jump,0.06:0.0025:0.04,,0.2511481827661709,0.06,0.0025,0.04,False
39103,fixed,fixed_jump,0.06:0.0025:0.16,,0.4398567715787884,0.06,0.0025,0.16,False
39103,fixed,fixed_jump,0.06:0.01:0.01,,0.3619273025913729,0.06,0.01,0.01,False
39103,fixed,fixed_jump,0.06:0.01:0.04,,0.243317354909262,0.06,0.01,0.04,False
39103,fixed,fixed_jump,0.06:0.01:0.16,,0.449386467961707,0.06,0.01,0.16,False
39103,fixed,fixed_jump,0.06:0.04:0.01,,0.28840056114807394,0.06,0.04,0.01,False
39103,fixed,fixed_jump,0.06:0.04:0.04,,0.29176850675848287,0.06,0.04,0.04,False
39103,fixed,fixed_jump,0.06:0.04:0.16,,0.5078851027900687,0.06,0.04,0.16,False
39103,factorized,online_em,0.002:0.08:0.08,,0.10771171681753132,0.002,0.08,0.08,False
39103,factorized,online_em,0.002:0.08:0.2,,0.09227728039834564,0.002,0.08,0.2,False
39103,factorized,online_em,0.002:0.08:0.5,,0.10852231622918469,0.002,0.08,0.5,False
39103,factorized,online_em,0.002:0.2:0.08,,0.09301906059343856,0.002,0.2,0.08,False
39103,factorized,online_em,0.002:0.2:0.2,,0.061460385112159364,0.002,0.2,0.2,False
39103,factorized,online_em,0.002:0.2:0.5,,0.0749617124143865,0.002,0.2,0.5,False
39103,factorized,online_em,0.002:0.5:0.08,,0.09498522055252341,0.002,0.5,0.08,False
39103,factorized,online_em,0.002:0.5:0.2,,0.050725125326053465,0.002,0.5,0.2,True
39103,factorized,online_em,0.002:0.5:0.5,,0.0650530321820924,0.002,0.5,0.5,False
39103,factorized,online_em,0.01:0.08:0.08,,0.11064295915474433,0.01,0.08,0.08,False
39103,factorized,online_em,0.01:0.08:0.2,,0.09506734633201856,0.01,0.08,0.2,False
39103,factorized,online_em,0.01:0.08:0.5,,0.10999669951412389,0.01,0.08,0.5,False
39103,factorized,online_em,0.01:0.2:0.08,,0.09644720601795988,0.01,0.2,0.08,False
39103,factorized,online_em,0.01:0.2:0.2,,0.06398052442209576,0.01,0.2,0.2,False
39103,factorized,online_em,0.01:0.2:0.5,,0.07636043344601627,0.01,0.2,0.5,False
39103,factorized,online_em,0.01:0.5:0.08,,0.09570495420219956,0.01,0.5,0.08,False
39103,factorized,online_em,0.01:0.5:0.2,,0.05249511945600502,0.01,0.5,0.2,False
39103,factorized,online_em,0.01:0.5:0.5,,0.06645074037586718,0.01,0.5,0.5,False
39103,factorized,online_em,0.05:0.08:0.08,,0.11186675037049332,0.05,0.08,0.08,False
39103,factorized,online_em,0.05:0.08:0.2,,0.09845062922759588,0.05,0.08,0.2,False
39103,factorized,online_em,0.05:0.08:0.5,,0.11323331239835255,0.05,0.08,0.5,False
39103,factorized,online_em,0.05:0.2:0.08,,0.09950859733591105,0.05,0.2,0.08,False
39103,factorized,online_em,0.05:0.2:0.2,,0.06830235803456287,0.05,0.2,0.2,False
39103,factorized,online_em,0.05:0.2:0.5,,0.07808216848332586,0.05,0.2,0.5,False
39103,factorized,online_em,0.05:0.5:0.08,,0.10246683796464989,0.05,0.5,0.08,False
39103,factorized,online_em,0.05:0.5:0.2,,0.056603594485350885,0.05,0.5,0.2,False
39103,factorized,online_em,0.05:0.5:0.5,,0.06888471463716635,0.05,0.5,0.5,False
