seed,method,sequence_id,block_id,cell,h_high,q_high,r_high,heldout_composition,n_steps,mean_nll,latent_mse,early_nll,late_nll,mean_h_estimate,mean_q_estimate,mean_r_estimate,true_h,true_q,true_r,jump_count,test_tape_digest
39103,selected_fixed,0,0,000,0,0,0,False,96,-0.2958931814532553,0.004090214937689905,-0.13518696574675865,-0.3187206563341394,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.01,0,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,1,111,1,1,1,True,96,1.5199572324109534,0.13028447707562194,2.5593703497250897,0.6945754794511957,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,3,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,2,100,1,0,0,False,96,0.0704923305775374,0.0036006912735828053,0.10110667745187565,0.08973216685562788,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.01,7,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,3,101,1,0,1,True,96,0.9485467361348605,0.06919057197106711,1.065577519189836,0.5122868358595113,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.0025,0.16,6,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,4,010,0,1,0,False,96,0.11410515204820874,0.024881709860414103,-0.07557441476338825,0.3228099543508352,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.01,0,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,5,110,1,1,0,True,96,0.3213575311123144,0.017643493137708466,0.43297432059648905,0.18723464307942117,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,7,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,6,011,0,1,1,True,96,1.048802395504071,0.06399219964710638,1.0738951683359037,0.8319717499707311,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.04,0.16,0,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,7,001,0,0,1,False,96,0.867670205124598,0.034610543658553136,0.4303761170659155,1.3022215025662325,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.0025,0.0025,0.16,0,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,8,110,1,1,0,True,96,0.4535352641454895,0.016303417435233697,-0.07339568303369919,0.37912502321959196,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.01,5,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
39103,selected_fixed,0,9,111,1,1,1,True,96,1.894935356377666,0.13137066644074807,2.026534973090729,2.582998948755913,0.03000000000000001,0.009999999999999998,0.039999999999999994,0.06,0.04,0.16,4,fe0e861c5aa5c1a4bb1052e3cd814d7dfc7891d4146364137ba0bd66e1a7cd37
