seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43001,learned_event_learned_qr,318,0,110,1,1,0.48079905233948356,0.0022501407410746815
43001,learned_event_learned_qr,318,0,110,4,1,0.48079905233948356,0.0022501407410746815
43001,learned_event_learned_qr,318,0,110,8,1,0.48079905233948356,0.0022501407410746815
43001,learned_event_learned_qr,318,0,110,16,1,0.48079905233948356,0.0022501407410746815
43001,learned_event_learned_qr,320,0,110,1,1,0.0661193256228744,0.001151873256444701
43001,learned_event_learned_qr,320,0,110,4,4,-0.08689645158563263,0.007928216400011985
43001,learned_event_learned_qr,320,0,110,8,4,-0.08689645158563263,0.007928216400011985
43001,learned_event_learned_qr,320,0,110,16,4,-0.08689645158563263,0.007928216400011985
43001,learned_event_learned_qr,325,0,110,1,1,-0.21637061285724224,0.002364828514045379
43001,learned_event_learned_qr,325,0,110,4,4,0.6146827878746628,0.021333170265627362
43001,learned_event_learned_qr,325,0,110,8,8,0.4620439069076695,0.04204213965750024
43001,learned_event_learned_qr,325,0,110,16,16,0.2814479932308346,0.030696373560723637
43001,learned_event_learned_qr,344,0,110,1,1,-0.20876328947527595,2.0020003109165986e-06
43001,learned_event_learned_qr,344,0,110,4,4,-0.0020690308777703836,0.011282702975475954
43001,learned_event_learned_qr,344,0,110,8,8,-0.025991568462756645,0.010211173587229764
43001,learned_event_learned_qr,344,0,110,16,16,0.5958754503760122,0.058563758501009346
43001,learned_event_learned_qr,363,0,111,1,1,0.23362802454794004,0.028706605622764277
43001,learned_event_learned_qr,363,0,111,4,4,0.9038251112035414,0.07248988818758223
43001,learned_event_learned_qr,363,0,111,8,8,0.8005649808243651,0.18200346645920848
43001,learned_event_learned_qr,363,0,111,16,8,0.8005649808243651,0.18200346645920848
43001,learned_event_learned_qr,372,0,111,1,1,0.8056053380945821,0.005647529142359863
43001,learned_event_learned_qr,372,0,111,4,4,0.7237543325868772,0.01849377214825761
43001,learned_event_learned_qr,372,0,111,8,8,0.7267725092798838,0.02896471439806827
43001,learned_event_learned_qr,372,0,111,16,16,0.8227420668253919,0.05642326180073927
43001,learned_event_learned_qr,391,0,111,1,1,0.6241697717761637,0.012816571747750402
43001,learned_event_learned_qr,391,0,111,4,4,0.6023853211980137,0.01054836355914021
43001,learned_event_learned_qr,391,0,111,8,6,0.5909037408730052,0.01610473157766867
43001,learned_event_learned_qr,391,0,111,16,6,0.5909037408730052,0.01610473157766867
43001,learned_event_learned_qr,398,0,111,1,1,0.5822337505406265,0.10699748829003786
43001,learned_event_learned_qr,398,0,111,4,4,1.0884971507513812,0.22071128908533097
43001,learned_event_learned_qr,398,0,111,8,8,1.0314671075886717,0.15190971800252034
43001,learned_event_learned_qr,398,0,111,16,16,0.8268232830988151,0.09038154224858896
43001,learned_event_learned_qr,415,0,111,1,1,0.66465366514565,0.15539790018341088
43001,learned_event_learned_qr,415,0,111,4,4,0.7969242500603563,0.08579214450538827
43001,learned_event_learned_qr,415,0,111,8,8,0.5634696880177551,0.07192708603912805
43001,learned_event_learned_qr,415,0,111,16,16,0.36239320818063625,0.04398554706285894
43001,learned_event_learned_qr,436,0,101,1,1,0.12237500992260811,0.1005955740496991
43001,learned_event_learned_qr,436,0,101,4,4,0.20156114817935056,0.08109794685382522
43001,learned_event_learned_qr,436,0,101,8,8,0.5238316924092229,0.058584316761093755
43001,learned_event_learned_qr,436,0,101,16,12,0.5932643919937128,0.04210083442632817
43001,learned_event_learned_qr,449,0,101,1,1,0.7550097747743308,0.01661291449832873
43001,learned_event_learned_qr,449,0,101,4,1,0.7550097747743308,0.01661291449832873
43001,learned_event_learned_qr,449,0,101,8,1,0.7550097747743308,0.01661291449832873
43001,learned_event_learned_qr,449,0,101,16,1,0.7550097747743308,0.01661291449832873
43001,learned_event_learned_qr,451,0,101,1,1,0.4196997842168516,0.01787214174612527
43001,learned_event_learned_qr,451,0,101,4,4,0.14678317666045984,0.017090241837023238
43001,learned_event_learned_qr,451,0,101,8,8,0.5390602576391026,0.0161501055642532
43001,learned_event_learned_qr,451,0,101,16,16,0.6187138872526691,0.013082336440558711
43001,learned_event_learned_qr,469,0,101,1,1,4.2168047430961,0.23680156138433545
43001,learned_event_learned_qr,469,0,101,4,3,2.071817006403099,0.11037423210457968
43001,learned_event_learned_qr,469,0,101,8,3,2.071817006403099,0.11037423210457968
43001,learned_event_learned_qr,469,0,101,16,3,2.071817006403099,0.11037423210457968
43001,learned_event_learned_qr,474,0,101,1,1,0.6068992511568654,0.07378683325959495
43001,learned_event_learned_qr,474,0,101,4,4,0.9982148482882118,0.05798462410355615
43001,learned_event_learned_qr,474,0,101,8,4,0.9982148482882118,0.05798462410355615
43001,learned_event_learned_qr,474,0,101,16,4,0.9982148482882118,0.05798462410355615
43001,learned_event_learned_qr,479,0,101,1,1,0.7545921511996351,0.17444601220491598
43001,learned_event_learned_qr,479,0,101,4,2,0.7079346214243423,0.1126925871417811
43001,learned_event_learned_qr,479,0,101,8,2,0.7079346214243423,0.1126925871417811
43001,learned_event_learned_qr,479,0,101,16,2,0.7079346214243423,0.1126925871417811
43001,learned_event_learned_qr,484,0,101,1,1,0.5784475401169793,0.009075237405804355
43001,learned_event_learned_qr,484,0,101,4,4,0.7154006938872712,0.01279596013624563
43001,learned_event_learned_qr,484,0,101,8,8,0.56851794427843,0.018360039192522357
43001,learned_event_learned_qr,484,0,101,16,14,0.593081413922568,0.035369975920662614
43001,learned_event_learned_qr,499,0,101,1,1,1.672862407555602,0.11727669481736469
43001,learned_event_learned_qr,499,0,101,4,4,1.0978262907195755,0.08805070122496528
43001,learned_event_learned_qr,499,0,101,8,7,0.7454701519638743,0.051961074953805524
43001,learned_event_learned_qr,499,0,101,16,7,0.7454701519638743,0.051961074953805524
43001,learned_event_learned_qr,507,0,101,1,1,0.20782638072288745,0.0209239980551442
43001,learned_event_learned_qr,507,0,101,4,4,0.4992980167811498,0.0430122264879072
43001,learned_event_learned_qr,507,0,101,8,8,0.9512881430604768,0.03946081243910712
43001,learned_event_learned_qr,507,0,101,16,10,0.8859934498545263,0.04360148021347322
43001,learned_event_learned_qr,518,0,101,1,1,0.9100681543354752,0.12519924278498817
43001,learned_event_learned_qr,518,0,101,4,4,1.0380620468219515,0.03942097201954118
43001,learned_event_learned_qr,518,0,101,8,6,0.8337271983528903,0.034738347553267955
43001,learned_event_learned_qr,518,0,101,16,6,0.8337271983528903,0.034738347553267955
43001,learned_event_learned_qr,525,0,101,1,1,0.45461501194881504,0.013648346577522601
43001,learned_event_learned_qr,525,0,101,4,4,0.3863216667471127,0.010206983074993957
43001,learned_event_learned_qr,525,0,101,8,8,0.33354333670726055,0.00701004764538252
43001,learned_event_learned_qr,525,0,101,16,13,0.5059149414299783,0.054142976638320454
43001,learned_event_learned_qr,539,0,101,1,1,1.738688455946099,6.106238366817959e-07
43001,learned_event_learned_qr,539,0,101,4,4,1.0827342677980698,0.02757119345222449
43001,learned_event_learned_qr,539,0,101,8,8,0.8138814747406098,0.033077137221003666
43001,learned_event_learned_qr,539,0,101,16,16,0.80402059260236,0.026729514348131485
43001,learned_event_learned_qr,558,0,101,1,1,0.7750536682750307,0.09530436615586672
43001,learned_event_learned_qr,558,0,101,4,4,1.4328538816371457,0.09476616848312722
43001,learned_event_learned_qr,558,0,101,8,4,1.4328538816371457,0.09476616848312722
43001,learned_event_learned_qr,558,0,101,16,4,1.4328538816371457,0.09476616848312722
43001,learned_event_learned_qr,563,0,101,1,1,0.5187371089225606,1.4153556715746072
43001,learned_event_learned_qr,563,0,101,4,4,1.0381600308397907,0.7328674374864328
43001,learned_event_learned_qr,563,0,101,8,8,0.9095969927648981,0.37385009752982534
43001,learned_event_learned_qr,563,0,101,16,16,0.8280346331048788,0.22805217741398895
43001,learned_event_learned_qr,586,0,101,1,1,0.4618962660865595,0.006503713348141794
43001,learned_event_learned_qr,586,0,101,4,4,0.5376319469312679,0.04110694032829998
43001,learned_event_learned_qr,586,0,101,8,8,0.8346611779145161,0.042323515529537684
43001,learned_event_learned_qr,586,0,101,16,15,0.8255972807793264,0.05172731223092793
43001,learned_event_learned_qr,602,0,101,1,1,0.7861468541249976,2.039644393987268e-06
43001,learned_event_learned_qr,602,0,101,4,2,0.8688362984540403,0.03498780381344832
43001,learned_event_learned_qr,602,0,101,8,2,0.8688362984540403,0.03498780381344832
43001,learned_event_learned_qr,602,0,101,16,2,0.8688362984540403,0.03498780381344832
43001,learned_event_learned_qr,605,0,101,1,1,0.6552119311434416,0.03784947958995708
43001,learned_event_learned_qr,605,0,101,4,4,0.4841813238907965,0.013463561252604611
43001,learned_event_learned_qr,605,0,101,8,8,0.475412196593624,0.048826919043684774
43001,learned_event_learned_qr,605,0,101,16,16,0.7990426392682954,0.09571549482079938
43001,learned_event_learned_qr,750,0,101,1,1,0.6857097052597602,6.593504928504707e-05
43001,learned_event_learned_qr,750,0,101,4,4,0.631216829719186,0.01753007824786719
43001,learned_event_learned_qr,750,0,101,8,8,0.7495124525120684,0.020309473835657853
43001,learned_event_learned_qr,750,0,101,16,14,0.7330074314990783,0.03834154092839237
43001,learned_event_learned_qr,765,0,101,1,1,0.49391981251701417,0.5811812558934744
43001,learned_event_learned_qr,765,0,101,4,4,1.530222272346336,0.1861368898526933
43001,learned_event_learned_qr,765,0,101,8,8,1.0491354185465598,0.15420240785792905
43001,learned_event_learned_qr,765,0,101,16,16,0.8191057387690777,0.09721206916736541
43001,learned_event_learned_qr,806,0,101,1,1,0.48550679243247813,0.24680531148169071
43001,learned_event_learned_qr,806,0,101,4,4,0.7338500276906169,0.10038439690594758
43001,learned_event_learned_qr,806,0,101,8,8,0.9132931913073274,0.06674749582531915
43001,learned_event_learned_qr,806,0,101,16,16,0.9896932910252355,0.06264953642131223
43001,learned_event_learned_qr,934,0,110,1,1,0.207844509904055,0.01981011275295674
43001,learned_event_learned_qr,934,0,110,4,4,0.41394541657391626,0.03165647081634165
43001,learned_event_learned_qr,934,0,110,8,8,0.39258784801938396,0.040043014529555214
43001,learned_event_learned_qr,934,0,110,16,16,0.4158949696909283,0.03703923392238035
43001,learned_event_learned_qr,988,0,110,1,1,0.05106499839964057,0.02033172366645375
43001,learned_event_learned_qr,988,0,110,4,4,-0.1060789250454052,0.010801616484759946
43001,learned_event_learned_qr,988,0,110,8,8,0.08797094344364019,0.019720293260863914
43001,learned_event_learned_qr,988,0,110,16,16,0.2823428833724544,0.03002303114351916
43001,learned_event_learned_qr,1013,0,110,1,1,0.2476871443467069,0.008427875078181641
43001,learned_event_learned_qr,1013,0,110,4,3,0.1507045466509516,0.022146890987209802
43001,learned_event_learned_qr,1013,0,110,8,3,0.1507045466509516,0.022146890987209802
43001,learned_event_learned_qr,1013,0,110,16,3,0.1507045466509516,0.022146890987209802
43001,learned_event_learned_qr,1017,0,110,1,1,0.7010530995445755,0.07064476272759891
43001,learned_event_learned_qr,1017,0,110,4,4,0.06278997460729314,0.01891294871292132
43001,learned_event_learned_qr,1017,0,110,8,8,0.1426695628452797,0.015031299747218622
43001,learned_event_learned_qr,1017,0,110,16,16,1.0636338749164678,0.05875543730798258
43001,learned_event_learned_qr,1034,0,111,1,1,1.8487342612715942,0.09114889219703631
43001,learned_event_learned_qr,1034,0,111,4,3,0.7485511261103232,0.03480747591036094
43001,learned_event_learned_qr,1034,0,111,8,3,0.7485511261103232,0.03480747591036094
43001,learned_event_learned_qr,1034,0,111,16,3,0.7485511261103232,0.03480747591036094
43001,learned_event_learned_qr,1038,0,111,1,1,0.44889286549416546,0.0015761787497362001
43001,learned_event_learned_qr,1038,0,111,4,4,0.6733821781300695,0.03281098186511388
43001,learned_event_learned_qr,1038,0,111,8,8,0.8183990036854493,0.041602952650721794
43001,learned_event_learned_qr,1038,0,111,16,16,0.9076335556870754,0.03707756614877637
43001,learned_event_learned_qr,1180,1,101,1,1,0.9536272096140034,0.31637683892218743
43001,learned_event_learned_qr,1180,1,101,4,4,0.9977841610603916,0.1388007525644881
43001,learned_event_learned_qr,1180,1,101,8,8,0.9870597303037494,0.11025913803379891
43001,learned_event_learned_qr,1180,1,101,16,16,0.647917523231657,0.10706755125911206
43001,learned_event_learned_qr,1202,1,101,1,1,0.5318429547292861,0.17924793997401095
43001,learned_event_learned_qr,1202,1,101,4,1,0.5318429547292861,0.17924793997401095
43001,learned_event_learned_qr,1202,1,101,8,1,0.5318429547292861,0.17924793997401095
43001,learned_event_learned_qr,1202,1,101,16,1,0.5318429547292861,0.17924793997401095
43001,learned_event_learned_qr,1204,1,101,1,1,0.9899010368645306,0.09396214938093782
43001,learned_event_learned_qr,1204,1,101,4,4,1.305839652660262,0.052808921219213004
43001,learned_event_learned_qr,1204,1,101,8,8,1.0163072490766984,0.04997761516153376
43001,learned_event_learned_qr,1204,1,101,16,16,0.6685611436701475,0.03361403865941731
43001,learned_event_learned_qr,1222,1,101,1,1,0.6866627807305096,0.24850606039207118
43001,learned_event_learned_qr,1222,1,101,4,4,1.5868606966915775,0.09903465676377918
43001,learned_event_learned_qr,1222,1,101,8,8,0.987367978483101,0.06449548863478588
43001,learned_event_learned_qr,1222,1,101,16,15,1.1640165272770833,0.10318079782410619
43001,learned_event_learned_qr,1238,1,101,1,1,0.5801140440936813,0.24124697777297927
43001,learned_event_learned_qr,1238,1,101,4,2,0.542466105937497,0.16374385222404353
43001,learned_event_learned_qr,1238,1,101,8,2,0.542466105937497,0.16374385222404353
43001,learned_event_learned_qr,1238,1,101,16,2,0.542466105937497,0.16374385222404353
43001,learned_event_learned_qr,1241,1,101,1,1,1.2328315905813225,0.10915392735194238
43001,learned_event_learned_qr,1241,1,101,4,4,0.7667850599436907,0.05667832974652966
43001,learned_event_learned_qr,1241,1,101,8,5,0.6905632882889569,0.048854420750422435
43001,learned_event_learned_qr,1241,1,101,16,5,0.6905632882889569,0.048854420750422435
43001,learned_event_learned_qr,1247,1,101,1,1,0.6334679223494866,0.5748922370974205
43001,learned_event_learned_qr,1247,1,101,4,4,1.1410123999137376,0.160966252618357
43001,learned_event_learned_qr,1247,1,101,8,8,1.6561960732413656,0.199448864078122
43001,learned_event_learned_qr,1247,1,101,16,11,1.4116844882459811,0.15344136104790962
43001,learned_event_learned_qr,1259,1,101,1,1,0.8324820701128487,0.011392333103028802
43001,learned_event_learned_qr,1259,1,101,4,4,0.8972124481484554,0.15135058032592447
43001,learned_event_learned_qr,1259,1,101,8,8,0.891108212390999,0.1024798955496596
43001,learned_event_learned_qr,1259,1,101,16,10,0.8148188760784079,0.09221331082104374
43001,learned_event_learned_qr,1270,1,101,1,1,0.9046684421124097,0.0385438957779174
43001,learned_event_learned_qr,1270,1,101,4,4,0.7066873520374923,0.029163636823854956
43001,learned_event_learned_qr,1270,1,101,8,8,0.8191475139191498,0.036854387140430295
43001,learned_event_learned_qr,1270,1,101,16,8,0.8191475139191498,0.036854387140430295
43001,learned_event_learned_qr,1279,1,101,1,1,4.765887082868055,0.048129751592694496
43001,learned_event_learned_qr,1279,1,101,4,4,1.7776692741781506,0.17031773609740358
43001,learned_event_learned_qr,1279,1,101,8,8,1.1905036984025228,0.12131280278023812
43001,learned_event_learned_qr,1279,1,101,16,16,0.9038237569064094,0.09182902869791985
43001,learned_event_learned_qr,1319,1,011,1,1,2.4727139209540314,0.07755031371688735
43001,learned_event_learned_qr,1319,1,011,4,4,1.4467618853507134,0.09689770496133486
43001,learned_event_learned_qr,1319,1,011,8,8,1.1874140741362942,0.05940807794314181
43001,learned_event_learned_qr,1319,1,011,16,12,1.114482580970646,0.07282190618802976
43001,learned_event_learned_qr,1332,1,011,1,1,0.9182370118769329,0.043124728152316584
43001,learned_event_learned_qr,1332,1,011,4,4,1.3640660022867896,0.1537441668818179
43001,learned_event_learned_qr,1332,1,011,8,8,1.2728730923584322,0.0865065362311871
43001,learned_event_learned_qr,1332,1,011,16,16,1.0397683138531142,0.07256880538361114
43001,learned_event_learned_qr,1473,1,110,1,1,0.11227705398005877,7.1927075977124006e-06
43001,learned_event_learned_qr,1473,1,110,4,4,0.14173877627873993,0.012804501078016128
43001,learned_event_learned_qr,1473,1,110,8,8,0.07524630931742912,0.018037549886464846
43001,learned_event_learned_qr,1473,1,110,16,16,0.027275758362686656,0.018454357702564116
43001,learned_event_learned_qr,1497,1,110,1,1,-0.06635904635979428,0.04394422775410179
43001,learned_event_learned_qr,1497,1,110,4,2,-0.030802253584353706,0.03150695919761974
43001,learned_event_learned_qr,1497,1,110,8,2,-0.030802253584353706,0.03150695919761974
43001,learned_event_learned_qr,1497,1,110,16,2,-0.030802253584353706,0.03150695919761974
43001,learned_event_learned_qr,1500,1,110,1,1,-0.21866237675827224,0.039111408268680634
43001,learned_event_learned_qr,1500,1,110,4,4,0.0467851554424701,0.04135620133640598
43001,learned_event_learned_qr,1500,1,110,8,8,0.048214584397723,0.026157815026611523
43001,learned_event_learned_qr,1500,1,110,16,16,-0.15905237481282708,0.018399668248124813
43001,learned_event_learned_qr,1532,1,110,1,1,-0.15697495266903838,0.008518774022829785
43001,learned_event_learned_qr,1532,1,110,4,2,-0.15335910305848255,0.005188580177303618
43001,learned_event_learned_qr,1532,1,110,8,2,-0.15335910305848255,0.005188580177303618
43001,learned_event_learned_qr,1532,1,110,16,2,-0.15335910305848255,0.005188580177303618
43001,learned_event_learned_qr,1535,1,110,1,1,0.7634753630169558,0.027955711244137562
43001,learned_event_learned_qr,1535,1,110,4,4,0.8530972889751242,0.027832848837405607
43001,learned_event_learned_qr,1535,1,110,8,6,0.583392767672181,0.021592453154322216
43001,learned_event_learned_qr,1535,1,110,16,6,0.583392767672181,0.021592453154322216
43001,learned_event_learned_qr,1542,1,110,1,1,-0.0116647687176063,0.010253378776479706
43001,learned_event_learned_qr,1542,1,110,4,3,-0.07651721604123926,0.005798921453124217
43001,learned_event_learned_qr,1542,1,110,8,3,-0.07651721604123926,0.005798921453124217
43001,learned_event_learned_qr,1542,1,110,16,3,-0.07651721604123926,0.005798921453124217
43001,learned_event_learned_qr,1546,1,110,1,1,-0.1751499990962316,0.01144789103824517
43001,learned_event_learned_qr,1546,1,110,4,4,-0.1812721003605103,0.014701158321868177
43001,learned_event_learned_qr,1546,1,110,8,8,0.032121754668065605,0.018653944445437533
43001,learned_event_learned_qr,1546,1,110,16,16,0.2493787599737441,0.02634943705136192
43001,learned_event_learned_qr,1575,1,110,1,1,-0.26036656819113124,0.01592512681630514
43001,learned_event_learned_qr,1575,1,110,4,4,-0.22988476836300048,0.023481776556789603
43001,learned_event_learned_qr,1575,1,110,8,8,-0.20353998162196935,0.02586107357831319
43001,learned_event_learned_qr,1575,1,110,16,16,0.039671130543798394,0.028385876345205917
43001,learned_event_learned_qr,1621,1,111,1,1,0.6027554735151468,0.014282641238823423
43001,learned_event_learned_qr,1621,1,111,4,4,0.7963804336723063,0.11311584164148653
43001,learned_event_learned_qr,1621,1,111,8,8,0.9738862964938398,0.10525507306813171
43001,learned_event_learned_qr,1621,1,111,16,16,0.8472627800762405,0.10994572590779371
43001,learned_event_learned_qr,1638,1,111,1,1,0.6866975695137598,0.0017994550002177617
43001,learned_event_learned_qr,1638,1,111,4,4,0.5058066022945271,0.04033047905670962
43001,learned_event_learned_qr,1638,1,111,8,7,0.6549458496857783,0.0807158632398608
43001,learned_event_learned_qr,1638,1,111,16,7,0.6549458496857783,0.0807158632398608
43001,learned_event_learned_qr,1646,1,111,1,1,0.325241736423986,0.09225216183574184
43001,learned_event_learned_qr,1646,1,111,4,4,0.990687803603526,0.13377324495684947
43001,learned_event_learned_qr,1646,1,111,8,6,0.9036978950906538,0.0901226373101316
43001,learned_event_learned_qr,1646,1,111,16,6,0.9036978950906538,0.0901226373101316
43001,learned_event_learned_qr,1653,1,111,1,1,1.082237674444843,0.09690634505315657
43001,learned_event_learned_qr,1653,1,111,4,3,1.1694378221047994,0.06819420008028655
43001,learned_event_learned_qr,1653,1,111,8,3,1.1694378221047994,0.06819420008028655
43001,learned_event_learned_qr,1653,1,111,16,3,1.1694378221047994,0.06819420008028655
43001,learned_event_learned_qr,1657,1,111,1,1,0.42669486824349506,0.007203942352666604
43001,learned_event_learned_qr,1657,1,111,4,4,0.8423451592883316,0.07774678981135441
43001,learned_event_learned_qr,1657,1,111,8,8,0.9182431137105375,0.059212128054178526
43001,learned_event_learned_qr,1657,1,111,16,16,0.9092676973843736,0.058216099518792065
43001,learned_event_learned_qr,1761,1,101,1,1,5.910382781927788,0.05513661058717271
43001,learned_event_learned_qr,1761,1,101,4,4,1.9670510806877426,0.09572883139106209
43001,learned_event_learned_qr,1761,1,101,8,8,1.5354686700220013,0.07554199991474556
43001,learned_event_learned_qr,1761,1,101,16,16,1.1312326715404164,0.05051138772470187
43001,learned_event_learned_qr,1797,1,101,1,1,0.5267885171155067,0.20924336712440567
43001,learned_event_learned_qr,1797,1,101,4,4,0.5511820578201907,0.094087872643318
43001,learned_event_learned_qr,1797,1,101,8,8,0.5535931596601527,0.07495503818294937
43001,learned_event_learned_qr,1797,1,101,16,16,0.558523973996757,0.048058698009122894
43001,learned_event_learned_qr,1840,1,110,1,1,0.23453644614446487,0.00839846769309832
43001,learned_event_learned_qr,1840,1,110,4,4,0.03774352968003408,0.00477628138256246
43001,learned_event_learned_qr,1840,1,110,8,8,0.08121462781188925,0.025154561324017565
43001,learned_event_learned_qr,1840,1,110,16,16,-0.08620461891726867,0.018639121892731727
43001,learned_event_learned_qr,1866,1,110,1,1,0.12066313099065044,0.02687468499112266
43001,learned_event_learned_qr,1866,1,110,4,4,0.2980855597002473,0.02099623473339912
43001,learned_event_learned_qr,1866,1,110,8,8,0.10933389309842248,0.015169007273458157
43001,learned_event_learned_qr,1866,1,110,16,16,0.08362321493991866,0.028014619375277758
43001,learned_event_learned_qr,1901,1,110,1,1,0.05478483534633737,0.03848203821863751
43001,learned_event_learned_qr,1901,1,110,4,4,0.4210060453723992,0.040134961789591285
43001,learned_event_learned_qr,1901,1,110,8,8,0.14585333889008245,0.03714445030709673
43001,learned_event_learned_qr,1901,1,110,16,9,0.10427641640864735,0.03372121201167123
43001,learned_event_learned_qr,1911,1,110,1,1,-0.034301521840332125,0.00888224313711634
43001,learned_event_learned_qr,1911,1,110,4,4,-0.1803600362111752,0.003246605902814022
43001,learned_event_learned_qr,1911,1,110,8,8,-0.2119445332850892,0.005276415453595551
43001,learned_event_learned_qr,1911,1,110,16,13,0.4498323331366556,0.032347865909804346
43001,learned_event_learned_qr,1925,1,111,1,1,0.3620524105636973,0.09987322543976584
43001,learned_event_learned_qr,1925,1,111,4,1,0.3620524105636973,0.09987322543976584
43001,learned_event_learned_qr,1925,1,111,8,1,0.3620524105636973,0.09987322543976584
43001,learned_event_learned_qr,1925,1,111,16,1,0.3620524105636973,0.09987322543976584
43001,learned_event_learned_qr,1927,1,111,1,1,2.4262290931224424,0.6794698026873848
43001,learned_event_learned_qr,1927,1,111,4,4,2.2689055097137945,0.44272871152848914
43001,learned_event_learned_qr,1927,1,111,8,8,2.0522840385529135,0.22711769284703895
43001,learned_event_learned_qr,1927,1,111,16,16,1.1362468496922395,0.1294518129775838
43001,learned_event_learned_qr,1980,1,111,1,1,0.44221248376367656,0.04240577338777479
43001,learned_event_learned_qr,1980,1,111,4,4,1.3881103587137114,0.265103713660864
43001,learned_event_learned_qr,1980,1,111,8,8,1.4839742208454711,0.16251776608892166
43001,learned_event_learned_qr,1980,1,111,16,10,1.2676669059100123,0.13738730540175476
43001,learned_event_learned_qr,1991,1,111,1,1,1.4202453104324446,0.012193371418732911
43001,learned_event_learned_qr,1991,1,111,4,2,0.9659654449852517,0.006189306479537827
43001,learned_event_learned_qr,1991,1,111,8,2,0.9659654449852517,0.006189306479537827
43001,learned_event_learned_qr,1991,1,111,16,2,0.9659654449852517,0.006189306479537827
43001,learned_event_learned_qr,1994,1,111,1,1,0.39310183279231803,0.058997914895658386
43001,learned_event_learned_qr,1994,1,111,4,4,0.5734005014271804,0.07023701728223133
43001,learned_event_learned_qr,1994,1,111,8,8,0.6054650287404488,0.21237300739785944
43001,learned_event_learned_qr,1994,1,111,16,16,0.5363933014958495,0.13770631916908688
43001,learned_event_learned_qr,2012,1,111,1,1,1.7402158222646082,0.008371674985177551
43001,learned_event_learned_qr,2012,1,111,4,4,1.1211196451393384,0.035073604812635134
43001,learned_event_learned_qr,2012,1,111,8,8,0.8858493835760879,0.030906114765224483
43001,learned_event_learned_qr,2012,1,111,16,16,0.7375999868978824,0.024656442185683896
43001,learned_event_learned_qr,2034,1,101,1,1,0.19672256965480558,0.1492064207845773
43001,learned_event_learned_qr,2034,1,101,4,4,1.4671047736461025,0.2096658097464918
43001,learned_event_learned_qr,2034,1,101,8,8,1.1381889017208704,0.1162756683530265
43001,learned_event_learned_qr,2034,1,101,16,16,0.9119628840074747,0.08158860782389646
43001,learned_event_learned_qr,2096,1,101,1,1,0.47939425294537924,0.0017129547171114861
43001,learned_event_learned_qr,2096,1,101,4,4,0.35411398338020583,0.004505926542880942
43001,learned_event_learned_qr,2096,1,101,8,8,0.501101873959058,0.057166907899680285
43001,learned_event_learned_qr,2096,1,101,16,11,0.5202975909791969,0.05179652321559241
43001,learned_event_learned_qr,2108,1,101,1,1,0.296414729464624,0.05504795168357043
43001,learned_event_learned_qr,2108,1,101,4,4,1.484175477364609,0.031180172190742535
43001,learned_event_learned_qr,2108,1,101,8,5,1.2621596297547117,0.03230620741890792
