seed,method,block_id,sequence_id,cell,block_length,n_jumps,nll,latent_mse,late_nll,late_latent_mse,mean_h,mean_q,mean_r,mean_jump_probability,mean_release_probability
43001,learned_event_learned_qr,0,0,110,64,3,0.5604859754792604,0.020494460914647822,0.8224309457035902,0.02997656826828943,0.012102521014897026,0.018974098699558288,0.041679213502397755,0.04917042907818024,0.04917042907818024
43001,learned_event_learned_qr,1,0,011,64,0,1.0105997237896072,0.06361904964525758,1.0262966060384398,0.08984685398125264,0.015004443569849818,0.06687678329690158,0.12243103508847795,0.012329469096234278,0.012329469096234278
43001,learned_event_learned_qr,2,0,111,96,2,0.9341323487149876,0.06623892483639979,0.7776898568609686,0.03910558232511546,0.015287916192551211,0.06134792086508325,0.1737294037091962,0.021208912034400656,0.021208912034400656
43001,learned_event_learned_qr,3,0,110,128,6,0.42474367064143004,0.024111060181892442,0.5561371934243186,0.0162443689572213,0.015756306349777777,0.01455542323739312,0.06501608093008648,0.035936807722923,0.035936807722923
43001,learned_event_learned_qr,4,0,111,64,5,1.2153787285333422,0.08811233934903209,1.120342277964956,0.1039917267891779,0.023704849862245383,0.027390434838444427,0.12755586697572635,0.07897280526993514,0.07897280526993514
43001,learned_event_learned_qr,5,0,101,64,8,1.1390689613807767,0.05781919705003862,1.7872963381234261,0.1181924951656993,0.030910532223280614,0.023520038315992205,0.11271690634012034,0.108262704374999,0.108262704374999
43001,learned_event_learned_qr,6,0,101,128,13,1.0672643968575204,0.08944628579601097,1.2975385352061748,0.04848540077702576,0.04162271441372571,0.03438636393650263,0.16466218943912475,0.07139791951883162,0.07139791951883162
43001,learned_event_learned_qr,7,0,011,128,0,0.7251167704621972,0.05213912738007437,0.7116679043766031,0.083635812657749,0.04381801721419115,0.027867827209992313,0.13619670598099926,0.026599423775543474,0.026599423775543474
43001,learned_event_learned_qr,8,0,101,96,3,0.8310971802755401,0.048117781601490085,0.7214206044242715,0.033528049009935286,0.040274201488491486,0.0314623401908373,0.15440815143389122,0.02819419466517833,0.02819419466517833
43001,learned_event_learned_qr,9,0,011,96,0,0.7791994030303021,0.060181199945106095,0.913150024264489,0.04047011586356429,0.03692386170169634,0.02970459231096502,0.14647869867047963,0.02186834768427799,0.02186834768427799
43001,learned_event_learned_qr,10,0,110,96,4,0.43498035649574424,0.03149929895589845,0.7210453849155362,0.019736674164337605,0.03432903627185835,0.015718232296519058,0.07801777371898232,0.039585392156905166,0.039585392156905166
43001,learned_event_learned_qr,11,0,111,128,2,0.8310341740499201,0.05594483919879128,1.1854928824784765,0.09294708748280452,0.03716575108970481,0.024587735889940707,0.12200452896042677,0.034569109911043255,0.034569109911043255
43001,learned_event_learned_qr,12,1,101,128,10,1.1978970193746363,0.11494074951114759,1.3866551588501217,0.26384600604608943,0.01528821360498661,0.08167556210634488,0.10678975956392117,0.06658028720418688,0.06658028720418688
43001,learned_event_learned_qr,13,1,011,128,2,0.8739784855979186,0.06673793153048982,0.6515924187624762,0.039781069817151994,0.023424224395369488,0.0675481561105041,0.17747190952479644,0.021575589486810414,0.021575589486810414
43001,learned_event_learned_qr,14,1,011,64,0,0.6000197461873114,0.05445221063271752,0.7741827804737009,0.05028594692830089,0.021965649202141148,0.02474528036595974,0.10772408744586072,0.011991618593171247,0.011991618593171247
43001,learned_event_learned_qr,15,1,110,128,8,0.41401707090269735,0.025040846185909932,0.22218391607126103,0.03621609200545839,0.026628034518705074,0.01031539616285651,0.04965243797175094,0.05538878162930741,0.05538878162930741
43001,learned_event_learned_qr,16,1,111,64,5,1.2784675714079294,0.1225974040276135,1.206552095470152,0.14779136688873087,0.03349733166751586,0.029661121299496697,0.1403442633769254,0.08292716586286,0.08292716586286
43001,learned_event_learned_qr,17,1,011,96,0,0.6753397389296594,0.032538069885111466,0.686786639067233,0.026600092424329265,0.03280176960206726,0.029623420050699983,0.142603792425496,0.010789726522423928,0.010789726522423928
43001,learned_event_learned_qr,18,1,101,64,2,0.8408034166552881,0.07023869627738574,0.6869283523571346,0.023786501895086944,0.029867227408562333,0.032737617301639564,0.16040033062262415,0.011621648743074543,0.011621648743074543
43001,learned_event_learned_qr,19,1,110,96,4,0.31054833664011133,0.02829936363361733,0.1742285074282237,0.016627200595639206,0.029165167456960562,0.011711510477612644,0.05824400906464644,0.03660824255261632,0.03660824255261632
43001,learned_event_learned_qr,20,1,111,96,6,1.1269362443483895,0.0946246559964458,1.0112188058293805,0.13175944031587028,0.03852978219398515,0.021881854515077622,0.1077570731989967,0.10180062225468312,0.10180062225468312
43001,learned_event_learned_qr,21,1,101,96,3,0.8588398493331884,0.05065209492658604,1.2221342787650507,0.044850314065071145,0.04081936831526709,0.030309514987009924,0.148618982038352,0.04246455182053397,0.04246455182053397
43001,learned_event_learned_qr,22,1,111,128,6,0.8993577425873179,0.06983407593153436,0.5836053729704707,0.045649341051328604,0.04337453612712923,0.03499807659635221,0.1708169334241807,0.041771231439375583,0.041771231439375583
43001,learned_event_learned_qr,23,1,110,64,3,0.5203816613963144,0.023223450888826526,0.43288082226941144,0.022819701376955256,0.042248615777601806,0.0165625146667286,0.08180770373141942,0.050663346332943754,0.050663346332943754
43001,learned_event_learned_qr,24,2,111,128,9,1.0236322172766754,0.10406171719559529,1.1030759342089178,0.07547413917571835,0.011365422745086402,0.09278171626691598,0.10435520311321377,0.036225523939223424,0.036225523939223424
