seed,method,block_id,sequence_id,previous_cell,cell,window,n_samples,nll,latent_mse
43001,learned_event_learned_qr,41,3,111,011,8,8,1.4824086715655582,0.07171175209199238
43001,learned_event_learned_qr,41,3,111,011,16,16,0.984581849120775,0.037609256518173595
43001,learned_event_learned_qr,42,3,011,011,1,1,6.913769500072652,0.02418039874184891
43001,learned_event_learned_qr,42,3,011,011,4,4,2.260564175513523,0.014815187387756886
43001,learned_event_learned_qr,42,3,011,011,8,8,1.6811469886969235,0.05157588139799602
43001,learned_event_learned_qr,42,3,011,011,16,16,1.0594888725762948,0.04503804946265101
43001,learned_event_learned_qr,43,3,011,110,1,1,0.9732328322953547,0.12693801618940678
43001,learned_event_learned_qr,43,3,011,110,4,4,0.5355041355443374,0.07082967360740168
43001,learned_event_learned_qr,43,3,011,110,8,8,0.4526097283124179,0.053891188388773326
43001,learned_event_learned_qr,43,3,011,110,16,16,0.3549636047190982,0.05483960497638375
43001,learned_event_learned_qr,44,3,110,011,1,1,2.256745419738898,0.012347852718713543
43001,learned_event_learned_qr,44,3,110,011,4,4,1.4487032453815554,0.031334175197021294
43001,learned_event_learned_qr,44,3,110,011,8,8,1.3739659482636761,0.1392987854274682
43001,learned_event_learned_qr,44,3,110,011,16,16,1.1362931128123475,0.11604941703175277
43001,learned_event_learned_qr,45,3,011,110,1,1,0.21503583874241927,0.06316227615804627
43001,learned_event_learned_qr,45,3,011,110,4,4,0.2843209201617647,0.02579731131238068
43001,learned_event_learned_qr,45,3,011,110,8,8,0.2575936244301372,0.01785153289572683
43001,learned_event_learned_qr,45,3,011,110,16,16,1.0323322544953453,0.022246160765760047
43001,learned_event_learned_qr,46,3,110,110,1,1,-0.26922122162622397,0.0005662310783182144
43001,learned_event_learned_qr,46,3,110,110,4,4,-0.32628122667394277,0.0017090032923315372
43001,learned_event_learned_qr,46,3,110,110,8,8,-0.09021002968386119,0.009804223587252204
43001,learned_event_learned_qr,46,3,110,110,16,16,0.11839759758121252,0.007445284956371959
43001,learned_event_learned_qr,47,3,110,101,1,1,0.46628553658894983,1.9098737263445593e-08
43001,learned_event_learned_qr,47,3,110,101,4,4,0.808534044131904,0.008595916114071286
43001,learned_event_learned_qr,47,3,110,101,8,8,1.29892133892691,0.026386386405342462
43001,learned_event_learned_qr,47,3,110,101,16,16,1.4459411199810739,0.040837930652219176
43001,oracle_event_learned_qr,1,0,110,011,1,1,-0.10190192450137396,0.01157982589363373
43001,oracle_event_learned_qr,1,0,110,011,4,4,0.16140163399047033,0.07001117422095546
43001,oracle_event_learned_qr,1,0,110,011,8,8,1.2728845673848954,0.08889780907299567
43001,oracle_event_learned_qr,1,0,110,011,16,16,1.0941076793358078,0.0874599062067035
43001,oracle_event_learned_qr,2,0,011,111,1,1,0.47130504538837,0.004493466989576063
43001,oracle_event_learned_qr,2,0,011,111,4,4,0.640393894531,0.06207630973247596
43001,oracle_event_learned_qr,2,0,011,111,8,8,0.5956456029077677,0.07285131957889074
43001,oracle_event_learned_qr,2,0,011,111,16,16,0.8210535142178996,0.06195140998794382
43001,oracle_event_learned_qr,3,0,111,110,1,1,0.3305591864922772,0.007918984381925794
43001,oracle_event_learned_qr,3,0,111,110,4,4,0.31934172112055526,0.014052424500857282
43001,oracle_event_learned_qr,3,0,111,110,8,8,0.2789286057996893,0.012843733792857097
43001,oracle_event_learned_qr,3,0,111,110,16,16,0.2296945665602027,0.013318524754750757
43001,oracle_event_learned_qr,4,0,110,111,1,1,-0.37507415548347395,0.016839813623092052
43001,oracle_event_learned_qr,4,0,110,111,4,4,1.819230207492282,0.048321026661003554
43001,oracle_event_learned_qr,4,0,110,111,8,8,1.0370659507861837,0.05057710507906871
43001,oracle_event_learned_qr,4,0,110,111,16,16,1.657933809650963,0.0923599944013319
43001,oracle_event_learned_qr,5,0,111,101,1,1,0.6912611618191215,0.19041521682044107
43001,oracle_event_learned_qr,5,0,111,101,4,4,0.8066676584209314,0.09939617889813182
43001,oracle_event_learned_qr,5,0,111,101,8,8,0.5733851789770852,0.07946492121721674
43001,oracle_event_learned_qr,5,0,111,101,16,16,0.372075808900604,0.04780712277864267
43001,oracle_event_learned_qr,6,0,101,101,1,1,0.6442391115915103,0.17360205100028894
43001,oracle_event_learned_qr,6,0,101,101,4,4,1.649339721094646,0.2037403565649482
43001,oracle_event_learned_qr,6,0,101,101,8,8,1.611432236218544,0.15509287706463715
43001,oracle_event_learned_qr,6,0,101,101,16,16,1.0863399706598065,0.0861634238360999
43001,oracle_event_learned_qr,7,0,101,011,1,1,0.3490289235306795,0.002212817203432109
43001,oracle_event_learned_qr,7,0,101,011,4,4,0.3188414849928235,0.03292734775457802
43001,oracle_event_learned_qr,7,0,101,011,8,8,1.025600045788499,0.04763653663594835
43001,oracle_event_learned_qr,7,0,101,011,16,16,0.9479429966177148,0.06528277105918114
43001,oracle_event_learned_qr,8,0,011,101,1,1,0.15205928310465402,0.002249780812697847
43001,oracle_event_learned_qr,8,0,011,101,4,4,0.5337782636106528,0.01212198782347563
43001,oracle_event_learned_qr,8,0,011,101,8,8,0.5381767071350432,0.012526238727040319
43001,oracle_event_learned_qr,8,0,011,101,16,16,1.1273885818309983,0.016529957829350038
43001,oracle_event_learned_qr,9,0,101,011,1,1,0.3663029029072547,0.019734565413138748
43001,oracle_event_learned_qr,9,0,101,011,4,4,0.31723531426390045,0.0073991101454258836
43001,oracle_event_learned_qr,9,0,101,011,8,8,0.5289270226911066,0.012491121655098131
43001,oracle_event_learned_qr,9,0,101,011,16,16,0.6016610727840856,0.024610547968873332
43001,oracle_event_learned_qr,10,0,011,110,1,1,0.4559664484648197,0.07336513974606046
43001,oracle_event_learned_qr,10,0,011,110,4,4,0.4550791864381477,0.020400583005965253
43001,oracle_event_learned_qr,10,0,011,110,8,8,0.3868912324197604,0.01731773397250483
43001,oracle_event_learned_qr,10,0,011,110,16,16,0.39052344869796296,0.028232992459628445
43001,oracle_event_learned_qr,11,0,110,111,1,1,0.27323938813784493,0.00391250097021337
43001,oracle_event_learned_qr,11,0,110,111,4,4,1.610466991394686,0.0197637586769593
43001,oracle_event_learned_qr,11,0,110,111,8,8,1.3401918643737296,0.07547807592472008
43001,oracle_event_learned_qr,11,0,110,111,16,16,1.277252532391635,0.06713728056258973
43001,oracle_event_learned_qr,13,1,101,011,1,1,2.8246391004217286,0.17906871562633436
43001,oracle_event_learned_qr,13,1,101,011,4,4,1.2122662065934833,0.23211993655774377
43001,oracle_event_learned_qr,13,1,101,011,8,8,0.8911519363180627,0.1540355311799097
43001,oracle_event_learned_qr,13,1,101,011,16,16,0.7445042002742289,0.10912220947644977
43001,oracle_event_learned_qr,14,1,011,011,1,1,0.4005635265222737,0.013997529154381292
43001,oracle_event_learned_qr,14,1,011,011,4,4,0.44007104587040713,0.005890545644183403
43001,oracle_event_learned_qr,14,1,011,011,8,8,0.7591602783697345,0.007077689104569316
43001,oracle_event_learned_qr,14,1,011,011,16,16,0.6764019063413367,0.017800485794031592
43001,oracle_event_learned_qr,15,1,011,110,1,1,0.25810074829087803,0.04368528161428507
43001,oracle_event_learned_qr,15,1,011,110,4,4,1.5249012393279169,0.012127408015899158
43001,oracle_event_learned_qr,15,1,011,110,8,8,0.8435948340020383,0.016659440412816705
43001,oracle_event_learned_qr,15,1,011,110,16,16,0.435556447120418,0.020819018883085065
43001,oracle_event_learned_qr,16,1,110,111,1,1,0.2694893485754502,0.1874377707651374
43001,oracle_event_learned_qr,16,1,110,111,4,4,1.2156667361114788,0.048245477390948074
43001,oracle_event_learned_qr,16,1,110,111,8,8,1.5651524548053546,0.09741342296262036
43001,oracle_event_learned_qr,16,1,110,111,16,16,1.4409231904100832,0.0726755720675768
43001,oracle_event_learned_qr,17,1,111,011,1,1,0.4530142052899301,0.005684642927528849
43001,oracle_event_learned_qr,17,1,111,011,4,4,0.8874597800929435,0.027962075662062113
43001,oracle_event_learned_qr,17,1,111,011,8,8,0.7344012372480043,0.05752884712183978
43001,oracle_event_learned_qr,17,1,111,011,16,16,0.7305434483499145,0.04107408013327478
43001,oracle_event_learned_qr,18,1,011,101,1,1,0.0988274385156849,0.005016737391647843
43001,oracle_event_learned_qr,18,1,011,101,4,4,1.4518663781212895,0.13991692754937415
43001,oracle_event_learned_qr,18,1,011,101,8,8,1.3193155404054804,0.10086209735203108
43001,oracle_event_learned_qr,18,1,011,101,16,16,0.9642519558264193,0.06655614597056399
43001,oracle_event_learned_qr,19,1,101,110,1,1,0.20256398285187885,0.004296595591713514
43001,oracle_event_learned_qr,19,1,101,110,4,4,0.223210872031467,0.039804994956101916
43001,oracle_event_learned_qr,19,1,101,110,8,8,0.19746377109724064,0.0298908733280161
43001,oracle_event_learned_qr,19,1,101,110,16,16,0.07149205852139298,0.01712237679331523
43001,oracle_event_learned_qr,20,1,110,111,1,1,2.647310246421133,0.18404847452644327
43001,oracle_event_learned_qr,20,1,110,111,4,4,2.287979667563303,0.21224536121797605
43001,oracle_event_learned_qr,20,1,110,111,8,8,2.5385524641840163,0.19236847233592758
43001,oracle_event_learned_qr,20,1,110,111,16,16,2.565113800589846,0.17815208830036086
43001,oracle_event_learned_qr,21,1,111,101,1,1,0.21249238084972946,0.0007602748874148554
43001,oracle_event_learned_qr,21,1,111,101,4,4,0.6421861063521697,0.025101609701543095
43001,oracle_event_learned_qr,21,1,111,101,8,8,0.6017516294617917,0.02072053864624582
43001,oracle_event_learned_qr,21,1,111,101,16,16,0.6793308369425045,0.023661721222998734
43001,oracle_event_learned_qr,22,1,101,111,1,1,2.1935211047509435,0.004327500670948548
43001,oracle_event_learned_qr,22,1,101,111,4,4,2.074478650540283,0.07955363641982847
43001,oracle_event_learned_qr,22,1,101,111,8,8,1.57525983537186,0.06350345928146721
43001,oracle_event_learned_qr,22,1,101,111,16,16,1.0187935100966108,0.051415720664324926
43001,oracle_event_learned_qr,23,1,111,110,1,1,0.19468692121371942,0.0008300357607487752
43001,oracle_event_learned_qr,23,1,111,110,4,4,0.21756284688070887,0.00576890146469022
43001,oracle_event_learned_qr,23,1,111,110,8,8,0.7864086189638619,0.0101603444299389
43001,oracle_event_learned_qr,23,1,111,110,16,16,0.5438337523620199,0.012547631081948845
43001,oracle_event_learned_qr,25,2,111,101,1,1,0.21968677205133647,0.11164962102748298
43001,oracle_event_learned_qr,25,2,111,101,4,4,0.3587341323531352,0.15393910365715857
43001,oracle_event_learned_qr,25,2,111,101,8,8,0.42264196435281653,0.12405942557235118
43001,oracle_event_learned_qr,25,2,111,101,16,16,0.48950609317051935,0.0713838714007094
43001,oracle_event_learned_qr,26,2,101,101,1,1,2.5766552839343153,0.04254501370240116
43001,oracle_event_learned_qr,26,2,101,101,4,4,1.8005763549750289,0.036051126730701544
43001,oracle_event_learned_qr,26,2,101,101,8,8,1.2687621404110152,0.038693451878829874
43001,oracle_event_learned_qr,26,2,101,101,16,16,2.1418411396312043,0.06409288057974495
43001,oracle_event_learned_qr,27,2,101,011,1,1,0.8358239658423199,0.02333582316351139
43001,oracle_event_learned_qr,27,2,101,011,4,4,0.6788439869338652,0.06530741577659879
43001,oracle_event_learned_qr,27,2,101,011,8,8,1.2087194587841505,0.05590254206219836
43001,oracle_event_learned_qr,27,2,101,011,16,16,1.0095919583979844,0.04544247314898632
43001,oracle_event_learned_qr,28,2,011,011,1,1,2.9356975950246014,0.027392111034921014
43001,oracle_event_learned_qr,28,2,011,011,4,4,1.06734262251016,0.040958410649101516
43001,oracle_event_learned_qr,28,2,011,011,8,8,0.6968886426287871,0.024437524363266284
43001,oracle_event_learned_qr,28,2,011,011,16,16,0.5152874113800576,0.0403905072764309
43001,oracle_event_learned_qr,29,2,011,110,1,1,0.482640162733122,0.05099789983179292
43001,oracle_event_learned_qr,29,2,011,110,4,4,0.3749423125858782,0.014208760211317699
43001,oracle_event_learned_qr,29,2,011,110,8,8,0.347163313728332,0.018223148410494258
43001,oracle_event_learned_qr,29,2,011,110,16,16,0.3238508705509433,0.027770364684346165
43001,oracle_event_learned_qr,30,2,110,011,1,1,1.4263701024509081,0.007566646674691391
43001,oracle_event_learned_qr,30,2,110,011,4,4,0.575057107802019,0.019757159987899606
43001,oracle_event_learned_qr,30,2,110,011,8,8,0.7119646835984275,0.06939341610727344
43001,oracle_event_learned_qr,30,2,110,011,16,16,1.0537147192720049,0.06707680749040107
43001,oracle_event_learned_qr,31,2,011,111,1,1,1.1793698491598157,0.007764350677643648
43001,oracle_event_learned_qr,31,2,011,111,4,4,0.5565703346422171,0.040219867620395006
43001,oracle_event_learned_qr,31,2,011,111,8,8,0.859192013824566,0.05641645356639766
43001,oracle_event_learned_qr,31,2,011,111,16,16,0.6706330467420147,0.04160164873965036
43001,oracle_event_learned_qr,32,2,111,101,1,1,0.5816759979962884,0.003986705478898578
43001,oracle_event_learned_qr,32,2,111,101,4,4,1.4169461848634506,0.058503588309913965
43001,oracle_event_learned_qr,32,2,111,101,8,8,0.9522416372916594,0.035462857521626326
43001,oracle_event_learned_qr,32,2,111,101,16,16,0.9997772782475081,0.04936891061580559
43001,oracle_event_learned_qr,33,2,101,110,1,1,0.3145522742525811,0.009448496838197032
43001,oracle_event_learned_qr,33,2,101,110,4,4,0.28025790069637224,0.013124615995137121
43001,oracle_event_learned_qr,33,2,101,110,8,8,0.8577796307909245,0.011948623235063226
43001,oracle_event_learned_qr,33,2,101,110,16,16,0.6175064754310717,0.008611166581189392
43001,oracle_event_learned_qr,34,2,110,110,1,1,-0.3181510980034745,0.000689346817519411
43001,oracle_event_learned_qr,34,2,110,110,4,4,1.451721777621647,0.012836679610458498
43001,oracle_event_learned_qr,34,2,110,110,8,8,0.5549625030705292,0.01791944609342339
43001,oracle_event_learned_qr,34,2,110,110,16,16,0.22828117994493133,0.018455901604910986
43001,oracle_event_learned_qr,35,2,110,111,1,1,0.09611568614917657,0.000332234733284015
43001,oracle_event_learned_qr,35,2,110,111,4,4,0.43719692994185344,0.03465099722372588
43001,oracle_event_learned_qr,35,2,110,111,8,8,0.9749393650188897,0.029343439942063856
43001,oracle_event_learned_qr,35,2,110,111,16,16,1.4263888657202743,0.04976535491310048
43001,oracle_event_learned_qr,37,3,101,111,1,1,1.1106098555355672,0.08961337800328198
43001,oracle_event_learned_qr,37,3,101,111,4,4,1.756180957296919,0.03988367626316018
43001,oracle_event_learned_qr,37,3,101,111,8,8,1.1326483112648056,0.03964950918720619
43001,oracle_event_learned_qr,37,3,101,111,16,16,0.8601276605262258,0.043193338091334306
43001,oracle_event_learned_qr,38,3,111,101,1,1,0.1843861991827918,0.051388996864675004
