experiment,profile,dataset_pair,stats_unit,biological_unit_count,biological_inference_allowed,analysis_fingerprint,data_fingerprint,computational_seed,configured_seed_universe,unit_subset_sha256,n_units,fold,purge,fold_provenance,latent_dim,model,family,basis_control,status,error_type,error_message,marginal_log_likelihood,nll_per_scalar,likelihood_coordinate,standardized_marginal_log_likelihood,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,prediction_metric_coordinate,parameter_count,effective_rank,subspace_angle_degrees,n_observations,n_sequences,top_k,top_k_singular_energy,selected_unit_count,train_preprocessing_timepoints,elapsed_seconds
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,common,common,aligned,complete,,,86833.58881367021,-0.20638497493361682,original_selected_units,-613811.2586411844,1.4588988311938709,-0.0029345530977933354,1.0403493788364404,train_standardized_selected_units,514,1.0,0.0,3287,2,1,1.0,128,6571,0.6769707010244019
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shared,shared,aligned,complete,,,86748.54553933023,-0.2061828451554662,original_selected_units,-613896.3019155244,1.4591009609720214,-0.004110371579642891,1.0413650223054849,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6655266869929619
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,separate,separate,aligned,complete,,,75486.96481929615,-0.1794164626257229,original_selected_units,-625157.8826355585,1.4858673435017646,-0.005467782692440304,1.041925945267799,train_standardized_selected_units,900,1.0,61.399925881195315,3287,2,1,1.0,128,6571,0.65742376196431
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,random,shared,random,complete,,,85855.7248170647,-0.2040608001622507,original_selected_units,-614789.1226377899,1.461223005965237,-0.004874687523334531,1.0403558789681002,train_standardized_selected_units,390,1.0,0.0,3287,2,1,1.0,128,6571,0.5640918329590932
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,orthogonal,shared,orthogonal,complete,,,85919.94423465047,-0.2042134360612129,original_selected_units,-614724.9032202042,1.4610703700662748,-0.004812596130699065,1.0404527762477787,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6709025530144572
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",1,shuffled,shared,shuffled,complete,,,86340.1406275935,-0.20521215352998912,original_selected_units,-614304.7068272611,1.4600716525974986,-0.005056225112876289,1.0411201316672025,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6571,0.6662455920013599
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,common,common,aligned,complete,,,86548.10363777447,-0.2057064373806246,original_selected_units,-614096.7438170802,1.459577368746863,-0.002650591971139704,1.0403491032642866,train_standardized_selected_units,645,1.9504172288892136,0.0,3287,2,2,1.0,128,6571,0.7771194770466536
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,shared,shared,aligned,complete,,,86435.39726344985,-0.20543855829653238,original_selected_units,-614209.4501914048,1.4598452478309552,-0.003978036921198136,1.0414666277022147,train_standardized_selected_units,653,1.7651591545190564,0.0,3287,2,2,1.0,128,6571,0.7159954140079208
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,separate,separate,aligned,complete,,,75302.82368248841,-0.17897879830223326,original_selected_units,-625342.0237723662,1.4863050078252544,-0.005307282178497186,1.0419265077534814,train_standardized_selected_units,1162,1.6238849280986294,87.89078255349662,3287,2,2,1.0,128,6571,0.6970963809872046
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,16,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",1aa7e699ff6f42a1b258b6f09afe2db189d91aab6c368f7c6461382a7a12569e,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",2,random,shared,random,complete,,,85400.61934747838,-0.20297911124191506,original_selected_units,-615244.2281073763,1.4623046948855725,-0.004818807560157179,1.0403344552859004,train_standardized_selected_units,400,1.5966492490792983,0.0,3287,2,2,1.0,128,6571,0.6099661670159549
