seed,train_fixed_best_accuracy,matched_random_accuracy,cumulative_sample_average_accuracy,persistent_rpe_local_accuracy,credit_shuffled_local_accuracy,no_feedback_local_accuracy,bayes_reward_filter_accuracy,oracle_hidden_state_accuracy,persistent_minus_fixed,persistent_minus_credit_shuffled,persistent_minus_cumulative,oracle_opportunity,oracle_gain_retained
9300,0.7666015625,0.75634765625,0.7666015625,0.7734375,0.7509765625,0.75634765625,0.75341796875,0.88916015625,0.0068359375,0.0224609375,0.0068359375,0.12255859375,0.055776892430278883
9301,0.75732421875,0.76513671875,0.7587890625,0.78564453125,0.736328125,0.76513671875,0.7646484375,0.89697265625,0.0283203125,0.04931640625,0.02685546875,0.1396484375,0.20279720279720279
9302,0.77978515625,0.76025390625,0.77587890625,0.78076171875,0.7529296875,0.76025390625,0.78076171875,0.9042968750000001,0.0009765625,0.02783203125,0.0048828125,0.12451171875000011,0.007843137254901954
9303,0.7763671875,0.72900390625,0.76611328125,0.76416015625,0.7177734375,0.72900390625,0.73681640625,0.88525390625,-0.01220703125,0.04638671875,-0.001953125,0.10888671875,-0.11210762331838565
9304,0.76220703125,0.74609375,0.76171875,0.755859375,0.73095703125,0.74609375,0.7587890625,0.90673828125,-0.00634765625,0.02490234375,-0.005859375,0.14453125,-0.04391891891891892
