seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39108,fixed,ema,0.02,2.40323746084079,1.6866633434105924,,,,False
39108,fixed,ema,0.05,1.3878696450699561,1.4109797806066673,,,,False
39108,fixed,ema,0.1,0.8181572212086055,1.1803612345479972,,,,False
39108,fixed,ema,0.2,0.4765850703437578,0.9439594984769709,,,,False
39108,fixed,ema,0.4,0.29958920110326365,0.7274744784626282,,,,False
39108,fixed,ema,0.7,0.2407685781253391,0.6253432472044412,,,,False
39108,fixed,window,2,0.26105025374595364,0.6640711649167698,,,,False
39108,fixed,window,4,0.34470494561814496,0.7969818235972833,,,,False
39108,fixed,window,8,0.5386433220584069,1.020452931048711,,,,False
39108,fixed,window,16,0.9196872773438857,1.258333550424509,,,,False
39108,fixed,window,32,1.6076836254682394,1.4852455129058706,,,,False
39108,fixed,window,64,2.708976896218818,1.6973012819315656,,,,False
39108,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7758773363746672,0.0025,0.0025,0.01,False
39108,fixed,fixed_jump,0.0025:0.0025:0.04,,0.33681864736075573,0.0025,0.0025,0.04,False
39108,fixed,fixed_jump,0.0025:0.0025:0.16,,0.4593706658604885,0.0025,0.0025,0.16,False
39108,fixed,fixed_jump,0.0025:0.01:0.01,,0.5435153829854916,0.0025,0.01,0.01,False
39108,fixed,fixed_jump,0.0025:0.01:0.04,,0.26175682089252045,0.0025,0.01,0.04,False
39108,fixed,fixed_jump,0.0025:0.01:0.16,,0.43847927545925897,0.0025,0.01,0.16,False
39108,fixed,fixed_jump,0.0025:0.04:0.01,,0.34773418847686427,0.0025,0.04,0.01,False
39108,fixed,fixed_jump,0.0025:0.04:0.04,,0.28194830712948665,0.0025,0.04,0.04,False
39108,fixed,fixed_jump,0.0025:0.04:0.16,,0.49020980263401953,0.0025,0.04,0.16,False
39108,fixed,fixed_jump,0.01:0.0025:0.01,,0.6386202127167215,0.01,0.0025,0.01,False
